Test angle: 90
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.5435 | -0.0035 | -0.0000 | 0.1160 | -0.0036 | -0.0000 | 0.3297 | -0.0085 | 0.0000 | 0.3298 | 0.0014 | -0.0000 | 
0.6212 | -0.0036 | 0.0000 | 0.1288 | -0.0037 | -0.0000 | 0.3750 | -0.0093 | -0.0000 | 0.3751 | 0.0021 | -0.0000 | 
0.6988 | -0.0036 | 0.0000 | 0.1417 | -0.0037 | 0.0000 | 0.4202 | -0.0102 | -0.0000 | 0.4203 | 0.0029 | -0.0000 | 
0.7763 | -0.0036 | 0.0000 | 0.1547 | -0.0038 | 0.0000 | 0.4655 | -0.0110 | 0.0000 | 0.4656 | 0.0036 | 0.0000 | 
0.8537 | -0.0037 | 0.0000 | 0.1679 | -0.0039 | -0.0000 | 0.5108 | -0.0119 | -0.0000 | 0.5109 | 0.0043 | -0.0000 | 
0.9311 | -0.0037 | -0.0000 | 0.1810 | -0.0039 | 0.0000 | 0.5560 | -0.0127 | -0.0000 | 0.5561 | 0.0051 | 0.0000 | 
1.0083 | -0.0037 | -0.0000 | 0.1943 | -0.0040 | 0.0000 | 0.6013 | -0.0135 | 0.0000 | 0.6014 | 0.0058 | 0.0000 | 
1.0855 | -0.0038 | -0.0000 | 0.2076 | -0.0040 | 0.0000 | 0.6465 | -0.0143 | -0.0000 | 0.6466 | 0.0065 | 0.0000 | 
1.1627 | -0.0038 | 0.0000 | 0.2210 | -0.0040 | 0.0000 | 0.6917 | -0.0151 | -0.0000 | 0.6919 | 0.0073 | 0.0000 | 
1.2398 | -0.0038 | -0.0000 | 0.2344 | -0.0041 | 0.0000 | 0.7370 | -0.0160 | -0.0000 | 0.7372 | 0.0080 | 0.0000 | 
1.3168 | -0.0039 | -0.0000 | 0.2478 | -0.0042 | 0.0000 | 0.7822 | -0.0168 | -0.0000 | 0.7824 | 0.0088 | 0.0000 | 
1.3939 | -0.0039 | 0.0000 | 0.2613 | -0.0042 | -0.0000 | 0.8275 | -0.0176 | -0.0000 | 0.8277 | 0.0095 | 0.0000 | 
1.4709 | -0.0039 | 0.0000 | 0.2749 | -0.0042 | -0.0000 | 0.8728 | -0.0184 | -0.0000 | 0.8730 | 0.0103 | 0.0000 | 
1.5478 | -0.0039 | 0.0000 | 0.2884 | -0.0043 | 0.0000 | 0.9180 | -0.0192 | 0.0000 | 0.9182 | 0.0110 | 0.0000 | 
1.6248 | -0.0040 | -0.0000 | 0.3020 | -0.0043 | 0.0000 | 0.9632 | -0.0200 | -0.0000 | 0.9635 | 0.0117 | 0.0000 | 
1.7017 | -0.0040 | 0.0000 | 0.3156 | -0.0044 | -0.0000 | 1.0085 | -0.0208 | -0.0000 | 1.0088 | 0.0125 | 0.0000 | 
1.7786 | -0.0040 | 0.0000 | 0.3292 | -0.0044 | -0.0000 | 1.0538 | -0.0216 | -0.0000 | 1.0540 | 0.0132 | 0.0000 | 
1.8555 | -0.0040 | -0.0000 | 0.3428 | -0.0044 | -0.0000 | 1.0990 | -0.0224 | -0.0000 | 1.0993 | 0.0139 | 0.0000 | 
1.9323 | -0.0041 | 0.0000 | 0.3565 | -0.0045 | -0.0000 | 1.1442 | -0.0232 | -0.0000 | 1.1445 | 0.0147 | 0.0000 | 
2.0091 | -0.0041 | 0.0000 | 0.3701 | -0.0045 | -0.0000 | 1.1895 | -0.0240 | -0.0000 | 1.1898 | 0.0154 | -0.0000 | 
2.0860 | -0.0041 | 0.0000 | 0.3839 | -0.0045 | 0.0000 | 1.2348 | -0.0248 | -0.0000 | 1.2351 | 0.0161 | 0.0000 | 
2.1628 | -0.0042 | -0.0000 | 0.3976 | -0.0046 | -0.0000 | 1.2800 | -0.0256 | -0.0000 | 1.2804 | 0.0169 | 0.0000 | 
2.2396 | -0.0042 | 0.0000 | 0.4113 | -0.0046 | 0.0000 | 1.3253 | -0.0264 | -0.0000 | 1.3256 | 0.0176 | 0.0000 | 
2.3164 | -0.0042 | -0.0000 | 0.4250 | -0.0046 | 0.0000 | 1.3705 | -0.0272 | -0.0000 | 1.3709 | 0.0184 | 0.0000 | 
2.3931 | -0.0042 | 0.0000 | 0.4387 | -0.0047 | -0.0000 | 1.4157 | -0.0280 | -0.0000 | 1.4161 | 0.0191 | 0.0000 | 
2.4699 | -0.0043 | 0.0000 | 0.4525 | -0.0047 | -0.0000 | 1.4610 | -0.0288 | -0.0000 | 1.4614 | 0.0198 | 0.0000 | 
2.5466 | -0.0043 | 0.0000 | 0.4663 | -0.0047 | -0.0000 | 1.5063 | -0.0296 | -0.0000 | 1.5067 | 0.0205 | 0.0000 | 
2.6234 | -0.0043 | 0.0000 | 0.4801 | -0.0048 | -0.0000 | 1.5515 | -0.0303 | -0.0000 | 1.5520 | 0.0213 | 0.0000 | 
2.7001 | -0.0043 | -0.0000 | 0.4939 | -0.0048 | 0.0000 | 1.5968 | -0.0311 | -0.0000 | 1.5972 | 0.0220 | 0.0000 | 
2.7768 | -0.0043 | -0.0000 | 0.5076 | -0.0048 | -0.0000 | 1.6420 | -0.0319 | -0.0000 | 1.6425 | 0.0228 | 0.0000 | 
2.8535 | -0.0043 | 0.0000 | 0.5214 | -0.0048 | 0.0000 | 1.6872 | -0.0327 | -0.0000 | 1.6877 | 0.0235 | 0.0000 | 
2.9302 | -0.0044 | 0.0000 | 0.5352 | -0.0049 | -0.0000 | 1.7325 | -0.0335 | -0.0000 | 1.7330 | 0.0242 | 0.0000 | 
3.0069 | -0.0044 | -0.0000 | 0.5490 | -0.0049 | -0.0000 | 1.7777 | -0.0342 | -0.0000 | 1.7782 | 0.0250 | 0.0000 | 
3.0837 | -0.0044 | 0.0000 | 0.5629 | -0.0049 | -0.0000 | 1.8230 | -0.0350 | -0.0000 | 1.8235 | 0.0257 | 0.0000 | 
3.1604 | -0.0045 | -0.0000 | 0.5767 | -0.0050 | 0.0000 | 1.8683 | -0.0358 | -0.0000 | 1.8688 | 0.0264 | 0.0000 | 
3.2370 | -0.0045 | 0.0000 | 0.5906 | -0.0050 | 0.0000 | 1.9135 | -0.0366 | -0.0000 | 1.9141 | 0.0271 | 0.0000 | 
3.3137 | -0.0045 | 0.0000 | 0.6044 | -0.0050 | -0.0000 | 1.9588 | -0.0374 | -0.0000 | 1.9593 | 0.0279 | 0.0000 | 
3.3904 | -0.0045 | -0.0000 | 0.6182 | -0.0050 | -0.0000 | 2.0040 | -0.0382 | -0.0000 | 2.0046 | 0.0286 | 0.0000 | 
3.4670 | -0.0045 | -0.0000 | 0.6320 | -0.0051 | -0.0000 | 2.0492 | -0.0389 | -0.0000 | 2.0498 | 0.0294 | 0.0000 | 
3.5437 | -0.0045 | 0.0000 | 0.6459 | -0.0051 | 0.0000 | 2.0945 | -0.0397 | -0.0000 | 2.0951 | 0.0301 | 0.0000 | 
3.6203 | -0.0046 | 0.0000 | 0.6597 | -0.0051 | -0.0000 | 2.1397 | -0.0405 | -0.0000 | 2.1403 | 0.0308 | 0.0000 | 
3.6970 | -0.0046 | 0.0000 | 0.6736 | -0.0051 | -0.0000 | 2.1850 | -0.0412 | -0.0000 | 2.1856 | 0.0316 | 0.0000 | 
3.7737 | -0.0046 | -0.0000 | 0.6875 | -0.0051 | -0.0000 | 2.2303 | -0.0420 | -0.0000 | 2.2309 | 0.0323 | 0.0000 | 
3.8503 | -0.0046 | 0.0000 | 0.7014 | -0.0052 | -0.0000 | 2.2755 | -0.0428 | -0.0000 | 2.2762 | 0.0330 | 0.0000 | 
3.9270 | -0.0047 | 0.0000 | 0.7152 | -0.0052 | 0.0000 | 2.3208 | -0.0436 | -0.0000 | 2.3214 | 0.0337 | 0.0000 | 
4.0036 | -0.0047 | 0.0000 | 0.7291 | -0.0052 | -0.0000 | 2.3660 | -0.0444 | -0.0000 | 2.3667 | 0.0345 | 0.0000 | 
4.0802 | -0.0047 | -0.0000 | 0.7430 | -0.0052 | -0.0000 | 2.4113 | -0.0451 | -0.0000 | 2.4119 | 0.0352 | 0.0000 | 
4.1569 | -0.0047 | 0.0000 | 0.7568 | -0.0053 | -0.0000 | 2.4565 | -0.0459 | -0.0000 | 2.4572 | 0.0359 | 0.0000 | 
4.2335 | -0.0047 | 0.0000 | 0.7707 | -0.0053 | 0.0000 | 2.5018 | -0.0467 | -0.0000 | 2.5025 | 0.0367 | 0.0000 | 
4.3101 | -0.0047 | 0.0000 | 0.7846 | -0.0053 | -0.0000 | 2.5470 | -0.0474 | -0.0000 | 2.5477 | 0.0374 | 0.0000 | 
4.3868 | -0.0047 | -0.0000 | 0.7984 | -0.0053 | -0.0000 | 2.5923 | -0.0482 | -0.0000 | 2.5930 | 0.0381 | 0.0000 | 
4.4634 | -0.0048 | 0.0000 | 0.8123 | -0.0053 | -0.0000 | 2.6375 | -0.0490 | -0.0000 | 2.6382 | 0.0389 | 0.0000 | 
4.5401 | -0.0048 | 0.0000 | 0.8262 | -0.0053 | 0.0000 | 2.6828 | -0.0497 | -0.0000 | 2.6835 | 0.0396 | 0.0000 | 
4.6167 | -0.0048 | 0.0000 | 0.8401 | -0.0053 | -0.0000 | 2.7280 | -0.0505 | -0.0000 | 2.7288 | 0.0403 | 0.0000 | 
4.6933 | -0.0048 | 0.0000 | 0.8540 | -0.0054 | 0.0000 | 2.7733 | -0.0513 | -0.0000 | 2.7741 | 0.0411 | 0.0000 | 
4.7700 | -0.0049 | 0.0000 | 0.8679 | -0.0054 | -0.0000 | 2.8185 | -0.0520 | -0.0000 | 2.8193 | 0.0418 | 0.0000 | 
4.8466 | -0.0049 | 0.0000 | 0.8818 | -0.0054 | -0.0000 | 2.8638 | -0.0528 | -0.0000 | 2.8646 | 0.0425 | 0.0000 | 
4.9232 | -0.0049 | -0.0000 | 0.8957 | -0.0055 | 0.0000 | 2.9090 | -0.0536 | -0.0000 | 2.9098 | 0.0432 | 0.0000 | 
4.9998 | -0.0049 | 0.0000 | 0.9096 | -0.0055 | -0.0000 | 2.9543 | -0.0543 | -0.0000 | 2.9551 | 0.0440 | 0.0000 | 
5.0764 | -0.0049 | -0.0000 | 0.9235 | -0.0055 | -0.0000 | 2.9995 | -0.0551 | -0.0000 | 3.0004 | 0.0447 | 0.0000 | 
5.1531 | -0.0049 | -0.0000 | 0.9373 | -0.0055 | 0.0000 | 3.0448 | -0.0559 | -0.0000 | 3.0456 | 0.0454 | 0.0000 | 
5.2297 | -0.0050 | -0.0000 | 0.9512 | -0.0055 | 0.0000 | 3.0900 | -0.0566 | -0.0000 | 3.0909 | 0.0461 | 0.0000 | 
5.3063 | -0.0050 | -0.0000 | 0.9651 | -0.0056 | 0.0000 | 3.1353 | -0.0574 | -0.0000 | 3.1362 | 0.0469 | 0.0000 | 
5.3829 | -0.0050 | -0.0000 | 0.9790 | -0.0056 | -0.0000 | 3.1805 | -0.0582 | -0.0000 | 3.1814 | 0.0476 | 0.0000 | 
5.4595 | -0.0050 | 0.0000 | 0.9929 | -0.0056 | 0.0000 | 3.2258 | -0.0589 | -0.0000 | 3.2267 | 0.0483 | 0.0000 | 
5.5362 | -0.0050 | 0.0000 | 1.0068 | -0.0056 | 0.0000 | 3.2710 | -0.0597 | -0.0000 | 3.2719 | 0.0491 | 0.0000 | 
5.6128 | -0.0050 | 0.0000 | 1.0207 | -0.0056 | -0.0000 | 3.3163 | -0.0604 | -0.0000 | 3.3172 | 0.0498 | 0.0000 | 
5.6895 | -0.0050 | 0.0000 | 1.0346 | -0.0056 | -0.0000 | 3.3615 | -0.0612 | -0.0000 | 3.3625 | 0.0505 | 0.0000 | 
5.7661 | -0.0051 | -0.0000 | 1.0485 | -0.0056 | -0.0000 | 3.4068 | -0.0619 | -0.0000 | 3.4078 | 0.0513 | 0.0000 | 
5.8427 | -0.0051 | -0.0000 | 1.0624 | -0.0056 | 0.0000 | 3.4520 | -0.0627 | -0.0000 | 3.4530 | 0.0520 | 0.0000 | 
5.9193 | -0.0051 | -0.0000 | 1.0763 | -0.0057 | -0.0000 | 3.4973 | -0.0634 | -0.0000 | 3.4983 | 0.0527 | 0.0000 | 
5.9959 | -0.0051 | 0.0000 | 1.0901 | -0.0057 | -0.0000 | 3.5425 | -0.0642 | -0.0000 | 3.5435 | 0.0534 | 0.0000 | 
6.0725 | -0.0051 | -0.0000 | 1.1040 | -0.0057 | -0.0000 | 3.5878 | -0.0650 | -0.0000 | 3.5888 | 0.0541 | 0.0000 | 
6.1492 | -0.0051 | -0.0000 | 1.1179 | -0.0057 | -0.0000 | 3.6330 | -0.0657 | -0.0000 | 3.6341 | 0.0549 | 0.0000 | 
6.2258 | -0.0052 | -0.0000 | 1.1318 | -0.0057 | 0.0000 | 3.6783 | -0.0665 | -0.0000 | 3.6793 | 0.0556 | 0.0000 | 
6.3024 | -0.0052 | 0.0000 | 1.1457 | -0.0057 | -0.0000 | 3.7235 | -0.0672 | -0.0000 | 3.7246 | 0.0563 | 0.0000 | 
6.3791 | -0.0052 | -0.0000 | 1.1596 | -0.0058 | -0.0000 | 3.7688 | -0.0680 | -0.0000 | 3.7699 | 0.0570 | 0.0000 | 
6.4557 | -0.0052 | -0.0000 | 1.1735 | -0.0058 | -0.0000 | 3.8140 | -0.0687 | -0.0000 | 3.8151 | 0.0578 | 0.0000 | 
6.5323 | -0.0052 | -0.0000 | 1.1873 | -0.0058 | -0.0000 | 3.8593 | -0.0695 | -0.0000 | 3.8604 | 0.0585 | 0.0000 | 
6.6089 | -0.0052 | -0.0000 | 1.2012 | -0.0058 | -0.0000 | 3.9045 | -0.0702 | -0.0000 | 3.9056 | 0.0592 | 0.0000 | 
6.6856 | -0.0052 | -0.0000 | 1.2151 | -0.0058 | 0.0000 | 3.9498 | -0.0710 | -0.0000 | 3.9509 | 0.0599 | 0.0000 | 
6.7622 | -0.0052 | -0.0000 | 1.2290 | -0.0058 | 0.0000 | 3.9950 | -0.0717 | -0.0000 | 3.9962 | 0.0607 | 0.0000 | 
6.8389 | -0.0052 | -0.0000 | 1.2428 | -0.0058 | -0.0000 | 4.0403 | -0.0725 | -0.0000 | 4.0414 | 0.0614 | 0.0000 | 
6.9155 | -0.0053 | 0.0000 | 1.2567 | -0.0059 | -0.0000 | 4.0855 | -0.0732 | -0.0000 | 4.0867 | 0.0621 | 0.0000 | 
6.9921 | -0.0053 | -0.0000 | 1.2706 | -0.0059 | -0.0000 | 4.1308 | -0.0740 | -0.0000 | 4.1320 | 0.0628 | 0.0000 | 
7.0688 | -0.0053 | -0.0000 | 1.2845 | -0.0059 | -0.0000 | 4.1760 | -0.0747 | -0.0000 | 4.1772 | 0.0636 | 0.0000 | 
7.1454 | -0.0053 | -0.0000 | 1.2984 | -0.0059 | -0.0000 | 4.2213 | -0.0755 | -0.0000 | 4.2225 | 0.0643 | 0.0000 | 
7.2221 | -0.0053 | -0.0000 | 1.3122 | -0.0059 | -0.0000 | 4.2665 | -0.0762 | -0.0000 | 4.2678 | 0.0650 | 0.0000 | 
7.2987 | -0.0053 | -0.0000 | 1.3261 | -0.0059 | -0.0000 | 4.3118 | -0.0770 | -0.0000 | 4.3130 | 0.0657 | 0.0000 | 
7.3753 | -0.0054 | -0.0000 | 1.3400 | -0.0059 | -0.0000 | 4.3570 | -0.0777 | -0.0000 | 4.3583 | 0.0665 | 0.0000 | 
7.4520 | -0.0054 | -0.0000 | 1.3538 | -0.0059 | -0.0000 | 4.4023 | -0.0785 | -0.0000 | 4.4036 | 0.0672 | 0.0000 | 
7.5286 | -0.0054 | -0.0000 | 1.3677 | -0.0059 | -0.0000 | 4.4475 | -0.0792 | -0.0000 | 4.4488 | 0.0679 | 0.0000 | 
7.6053 | -0.0054 | -0.0000 | 1.3816 | -0.0060 | -0.0000 | 4.4928 | -0.0800 | -0.0000 | 4.4941 | 0.0686 | 0.0000 | 
7.6819 | -0.0054 | 0.0000 | 1.3954 | -0.0060 | -0.0000 | 4.5380 | -0.0807 | -0.0000 | 4.5393 | 0.0693 | 0.0000 | 
7.7586 | -0.0054 | -0.0000 | 1.4093 | -0.0060 | -0.0000 | 4.5833 | -0.0815 | -0.0000 | 4.5846 | 0.0700 | 0.0000 | 
7.8352 | -0.0054 | -0.0000 | 1.4232 | -0.0060 | -0.0000 | 4.6285 | -0.0822 | -0.0000 | 4.6299 | 0.0708 | 0.0000 | 
7.9119 | -0.0055 | -0.0000 | 1.4370 | -0.0060 | -0.0000 | 4.6738 | -0.0829 | -0.0000 | 4.6751 | 0.0715 | 0.0000 | 
7.9885 | -0.0055 | 0.0000 | 1.4509 | -0.0060 | -0.0000 | 4.7190 | -0.0837 | -0.0000 | 4.7204 | 0.0722 | 0.0000 | 
8.0652 | -0.0055 | -0.0000 | 1.4647 | -0.0060 | 0.0000 | 4.7643 | -0.0844 | -0.0000 | 4.7656 | 0.0729 | 0.0000 | 
8.1419 | -0.0055 | 0.0000 | 1.4786 | -0.0061 | -0.0000 | 4.8095 | -0.0852 | -0.0000 | 4.8109 | 0.0736 | 0.0000 | 
8.2185 | -0.0055 | -0.0000 | 1.4924 | -0.0061 | -0.0000 | 4.8548 | -0.0859 | -0.0000 | 4.8562 | 0.0744 | 0.0000 | 
8.2952 | -0.0055 | 0.0000 | 1.5063 | -0.0061 | 0.0000 | 4.9000 | -0.0867 | -0.0000 | 4.9014 | 0.0751 | 0.0000 | 
8.3719 | -0.0055 | 0.0000 | 1.5201 | -0.0061 | 0.0000 | 4.9453 | -0.0874 | -0.0000 | 4.9467 | 0.0758 | 0.0000 | 
8.4485 | -0.0055 | 0.0000 | 1.5339 | -0.0061 | -0.0000 | 4.9905 | -0.0881 | -0.0000 | 4.9920 | 0.0765 | 0.0000 | 
8.5252 | -0.0055 | 0.0000 | 1.5478 | -0.0061 | 0.0000 | 5.0358 | -0.0889 | -0.0000 | 5.0372 | 0.0772 | 0.0000 | 
8.6019 | -0.0055 | 0.0000 | 1.5616 | -0.0061 | 0.0000 | 5.0810 | -0.0896 | -0.0000 | 5.0825 | 0.0780 | 0.0000 | 
8.6786 | -0.0055 | 0.0000 | 1.5755 | -0.0061 | 0.0000 | 5.1263 | -0.0903 | -0.0000 | 5.1278 | 0.0787 | 0.0000 | 
8.7553 | -0.0056 | 0.0000 | 1.5893 | -0.0061 | -0.0000 | 5.1715 | -0.0911 | -0.0000 | 5.1730 | 0.0794 | 0.0000 | 
8.8319 | -0.0056 | 0.0000 | 1.6031 | -0.0062 | 0.0000 | 5.2168 | -0.0918 | -0.0000 | 5.2183 | 0.0801 | 0.0000 | 
8.9086 | -0.0056 | 0.0000 | 1.6170 | -0.0062 | -0.0000 | 5.2620 | -0.0926 | -0.0000 | 5.2636 | 0.0808 | 0.0000 | 
8.9853 | -0.0056 | 0.0000 | 1.6308 | -0.0062 | 0.0000 | 5.3073 | -0.0933 | -0.0000 | 5.3088 | 0.0815 | 0.0000 | 
9.0620 | -0.0056 | 0.0000 | 1.6446 | -0.0062 | 0.0000 | 5.3525 | -0.0940 | -0.0000 | 5.3541 | 0.0823 | 0.0000 | 
9.1387 | -0.0056 | 0.0000 | 1.6585 | -0.0062 | -0.0000 | 5.3978 | -0.0948 | -0.0000 | 5.3994 | 0.0830 | 0.0000 | 
9.2154 | -0.0056 | 0.0000 | 1.6723 | -0.0062 | -0.0000 | 5.4430 | -0.0955 | -0.0000 | 5.4446 | 0.0837 | 0.0000 | 
9.2920 | -0.0057 | 0.0000 | 1.6861 | -0.0062 | 0.0000 | 5.4883 | -0.0963 | -0.0000 | 5.4899 | 0.0844 | 0.0000 | 
9.3687 | -0.0057 | 0.0000 | 1.6999 | -0.0062 | 0.0000 | 5.5335 | -0.0970 | -0.0000 | 5.5351 | 0.0851 | 0.0000 | 
9.4454 | -0.0057 | 0.0000 | 1.7138 | -0.0062 | -0.0000 | 5.5788 | -0.0977 | -0.0000 | 5.5804 | 0.0858 | 0.0000 | 
9.5221 | -0.0057 | 0.0000 | 1.7276 | -0.0062 | 0.0000 | 5.6240 | -0.0985 | -0.0000 | 5.6257 | 0.0865 | 0.0000 | 
9.5988 | -0.0057 | 0.0000 | 1.7414 | -0.0062 | 0.0000 | 5.6693 | -0.0992 | -0.0000 | 5.6709 | 0.0873 | 0.0000 | 
9.6755 | -0.0057 | 0.0000 | 1.7552 | -0.0062 | 0.0000 | 5.7145 | -0.0999 | -0.0000 | 5.7162 | 0.0880 | 0.0000 | 
9.7522 | -0.0057 | 0.0000 | 1.7690 | -0.0063 | 0.0000 | 5.7598 | -0.1007 | -0.0000 | 5.7615 | 0.0887 | 0.0000 | 
9.8289 | -0.0057 | 0.0000 | 1.7828 | -0.0063 | -0.0000 | 5.8050 | -0.1014 | -0.0000 | 5.8067 | 0.0894 | 0.0000 | 
9.9057 | -0.0057 | 0.0000 | 1.7966 | -0.0063 | 0.0000 | 5.8503 | -0.1021 | -0.0000 | 5.8520 | 0.0901 | 0.0000 | 
9.9824 | -0.0058 | 0.0000 | 1.8104 | -0.0063 | 0.0000 | 5.8955 | -0.1029 | -0.0000 | 5.8972 | 0.0908 | 0.0000 | 
10.0591 | -0.0058 | -0.0000 | 1.8242 | -0.0063 | 0.0000 | 5.9408 | -0.1036 | -0.0000 | 5.9425 | 0.0915 | 0.0000 | 
10.1358 | -0.0058 | -0.0000 | 1.8380 | -0.0063 | 0.0000 | 5.9860 | -0.1043 | -0.0000 | 5.9878 | 0.0922 | 0.0000 | 
10.2125 | -0.0058 | 0.0000 | 1.8518 | -0.0063 | 0.0000 | 6.0313 | -0.1051 | -0.0000 | 6.0330 | 0.0930 | 0.0000 | 
10.2892 | -0.0058 | 0.0000 | 1.8656 | -0.0063 | 0.0000 | 6.0765 | -0.1058 | -0.0000 | 6.0783 | 0.0937 | 0.0000 | 
10.3660 | -0.0058 | 0.0000 | 1.8794 | -0.0063 | -0.0000 | 6.1218 | -0.1065 | -0.0000 | 6.1236 | 0.0944 | 0.0000 | 
10.4427 | -0.0058 | 0.0000 | 1.8931 | -0.0063 | 0.0000 | 6.1670 | -0.1072 | -0.0000 | 6.1688 | 0.0951 | 0.0000 | 
10.5194 | -0.0058 | -0.0000 | 1.9069 | -0.0064 | -0.0000 | 6.2123 | -0.1080 | -0.0000 | 6.2141 | 0.0958 | 0.0000 | 
10.5962 | -0.0058 | 0.0000 | 1.9207 | -0.0064 | 0.0000 | 6.2575 | -0.1087 | -0.0000 | 6.2594 | 0.0965 | 0.0000 | 
10.6729 | -0.0058 | 0.0000 | 1.9345 | -0.0064 | 0.0000 | 6.3028 | -0.1094 | -0.0000 | 6.3046 | 0.0972 | 0.0000 | 
10.7497 | -0.0058 | 0.0000 | 1.9483 | -0.0064 | -0.0000 | 6.3480 | -0.1102 | -0.0000 | 6.3499 | 0.0979 | 0.0000 | 
10.8264 | -0.0058 | -0.0000 | 1.9620 | -0.0064 | 0.0000 | 6.3933 | -0.1109 | -0.0000 | 6.3951 | 0.0987 | 0.0000 | 
10.9031 | -0.0059 | -0.0000 | 1.9758 | -0.0064 | 0.0000 | 6.4385 | -0.1116 | -0.0000 | 6.4404 | 0.0994 | 0.0000 | 
10.9799 | -0.0059 | 0.0000 | 1.9896 | -0.0064 | -0.0000 | 6.4838 | -0.1123 | -0.0000 | 6.4857 | 0.1001 | 0.0000 | 
11.0566 | -0.0059 | 0.0000 | 2.0033 | -0.0064 | -0.0000 | 6.5290 | -0.1131 | -0.0000 | 6.5309 | 0.1008 | 0.0000 | 
11.1334 | -0.0059 | 0.0000 | 2.0171 | -0.0064 | -0.0000 | 6.5743 | -0.1138 | -0.0000 | 6.5762 | 0.1015 | 0.0000 | 
11.2101 | -0.0059 | 0.0000 | 2.0309 | -0.0064 | 0.0000 | 6.6195 | -0.1145 | -0.0000 | 6.6215 | 0.1022 | 0.0000 | 
11.2869 | -0.0059 | -0.0000 | 2.0446 | -0.0064 | 0.0000 | 6.6648 | -0.1152 | -0.0000 | 6.6667 | 0.1029 | 0.0000 | 
11.3636 | -0.0059 | -0.0000 | 2.0584 | -0.0065 | -0.0000 | 6.7100 | -0.1160 | -0.0000 | 6.7120 | 0.1036 | 0.0000 | 
