Test angle: 15
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3686 | -0.0014 | -0.0000 | 0.0873 | -0.0053 | -0.0000 | 0.2274 | -0.0063 | 0.0000 | 0.2285 | -0.0003 | -0.0000 | 
0.3980 | -0.0007 | 0.0000 | 0.0918 | -0.0060 | -0.0000 | 0.2441 | -0.0066 | -0.0000 | 0.2458 | -0.0001 | -0.0000 | 
0.4420 | 0.0002 | -0.0000 | 0.0987 | -0.0070 | 0.0000 | 0.2692 | -0.0069 | 0.0000 | 0.2716 | 0.0002 | -0.0000 | 
0.5079 | 0.0016 | 0.0000 | 0.1092 | -0.0085 | 0.0000 | 0.3068 | -0.0075 | 0.0000 | 0.3103 | 0.0007 | -0.0000 | 
0.5858 | 0.0033 | 0.0000 | 0.1219 | -0.0102 | 0.0000 | 0.3514 | -0.0081 | 0.0000 | 0.3562 | 0.0012 | -0.0000 | 
0.6635 | 0.0049 | -0.0000 | 0.1346 | -0.0120 | -0.0000 | 0.3960 | -0.0088 | 0.0000 | 0.4021 | 0.0017 | -0.0000 | 
0.7412 | 0.0065 | -0.0000 | 0.1475 | -0.0136 | -0.0000 | 0.4406 | -0.0094 | 0.0000 | 0.4480 | 0.0023 | -0.0000 | 
0.8187 | 0.0080 | 0.0000 | 0.1605 | -0.0153 | -0.0000 | 0.4853 | -0.0101 | 0.0000 | 0.4939 | 0.0028 | -0.0000 | 
0.8962 | 0.0095 | -0.0000 | 0.1735 | -0.0168 | -0.0000 | 0.5299 | -0.0106 | 0.0000 | 0.5398 | 0.0034 | -0.0000 | 
0.9736 | 0.0110 | 0.0000 | 0.1866 | -0.0183 | -0.0000 | 0.5746 | -0.0113 | 0.0000 | 0.5857 | 0.0039 | -0.0000 | 
1.0509 | 0.0123 | 0.0000 | 0.1998 | -0.0199 | 0.0000 | 0.6192 | -0.0120 | 0.0000 | 0.6315 | 0.0044 | -0.0000 | 
1.1283 | 0.0138 | 0.0000 | 0.2130 | -0.0213 | 0.0000 | 0.6638 | -0.0125 | 0.0000 | 0.6774 | 0.0050 | -0.0000 | 
1.2055 | 0.0152 | 0.0000 | 0.2262 | -0.0227 | 0.0000 | 0.7085 | -0.0131 | 0.0000 | 0.7232 | 0.0056 | -0.0000 | 
1.2828 | 0.0164 | 0.0000 | 0.2395 | -0.0242 | -0.0000 | 0.7532 | -0.0138 | 0.0000 | 0.7691 | 0.0061 | -0.0000 | 
1.3600 | 0.0176 | -0.0000 | 0.2528 | -0.0255 | 0.0000 | 0.7978 | -0.0144 | 0.0000 | 0.8149 | 0.0066 | -0.0000 | 
1.4371 | 0.0190 | 0.0000 | 0.2662 | -0.0267 | 0.0000 | 0.8425 | -0.0149 | 0.0000 | 0.8608 | 0.0072 | -0.0000 | 
1.5143 | 0.0202 | 0.0000 | 0.2795 | -0.0280 | -0.0000 | 0.8872 | -0.0155 | 0.0000 | 0.9066 | 0.0078 | -0.0000 | 
1.5914 | 0.0213 | -0.0000 | 0.2929 | -0.0293 | 0.0000 | 0.9318 | -0.0162 | 0.0000 | 0.9525 | 0.0082 | -0.0000 | 
1.6685 | 0.0225 | -0.0000 | 0.3063 | -0.0306 | -0.0000 | 0.9765 | -0.0169 | 0.0000 | 0.9983 | 0.0087 | -0.0000 | 
1.7456 | 0.0236 | 0.0000 | 0.3198 | -0.0317 | -0.0000 | 1.0212 | -0.0174 | 0.0000 | 1.0442 | 0.0094 | -0.0000 | 
1.8226 | 0.0248 | 0.0000 | 0.3333 | -0.0328 | 0.0000 | 1.0659 | -0.0180 | 0.0000 | 1.0900 | 0.0100 | -0.0000 | 
1.8997 | 0.0259 | 0.0000 | 0.3467 | -0.0340 | -0.0000 | 1.1106 | -0.0186 | 0.0000 | 1.1358 | 0.0105 | -0.0000 | 
1.9767 | 0.0269 | -0.0000 | 0.3602 | -0.0352 | 0.0000 | 1.1552 | -0.0192 | 0.0000 | 1.1816 | 0.0110 | -0.0000 | 
2.0537 | 0.0279 | -0.0000 | 0.3737 | -0.0363 | 0.0000 | 1.1999 | -0.0199 | 0.0000 | 1.2275 | 0.0115 | -0.0000 | 
2.1307 | 0.0289 | -0.0000 | 0.3872 | -0.0374 | -0.0000 | 1.2446 | -0.0205 | 0.0000 | 1.2733 | 0.0120 | -0.0000 | 
2.2077 | 0.0300 | -0.0000 | 0.4008 | -0.0383 | 0.0000 | 1.2893 | -0.0210 | 0.0000 | 1.3191 | 0.0126 | -0.0000 | 
2.2846 | 0.0310 | -0.0000 | 0.4143 | -0.0394 | 0.0000 | 1.3340 | -0.0216 | 0.0000 | 1.3650 | 0.0132 | -0.0000 | 
2.3616 | 0.0319 | 0.0000 | 0.4279 | -0.0404 | -0.0000 | 1.3787 | -0.0222 | 0.0000 | 1.4108 | 0.0137 | -0.0000 | 
2.4385 | 0.0328 | -0.0000 | 0.4414 | -0.0414 | -0.0000 | 1.4234 | -0.0228 | 0.0000 | 1.4566 | 0.0143 | -0.0000 | 
2.5155 | 0.0338 | 0.0000 | 0.4550 | -0.0424 | -0.0000 | 1.4681 | -0.0234 | 0.0000 | 1.5024 | 0.0148 | -0.0000 | 
2.5924 | 0.0347 | 0.0000 | 0.4686 | -0.0434 | 0.0000 | 1.5128 | -0.0240 | 0.0000 | 1.5482 | 0.0153 | -0.0000 | 
2.6694 | 0.0356 | -0.0000 | 0.4822 | -0.0443 | -0.0000 | 1.5575 | -0.0246 | 0.0000 | 1.5941 | 0.0158 | -0.0000 | 
2.7463 | 0.0365 | 0.0000 | 0.4958 | -0.0452 | -0.0000 | 1.6022 | -0.0252 | 0.0000 | 1.6399 | 0.0164 | -0.0000 | 
2.8232 | 0.0374 | -0.0000 | 0.5094 | -0.0461 | -0.0000 | 1.6469 | -0.0257 | 0.0000 | 1.6857 | 0.0170 | -0.0000 | 
2.9001 | 0.0382 | 0.0000 | 0.5230 | -0.0470 | 0.0000 | 1.6916 | -0.0263 | 0.0000 | 1.7315 | 0.0175 | -0.0000 | 
2.9770 | 0.0390 | -0.0000 | 0.5366 | -0.0479 | -0.0000 | 1.7363 | -0.0269 | 0.0000 | 1.7773 | 0.0181 | -0.0000 | 
3.0539 | 0.0399 | 0.0000 | 0.5502 | -0.0488 | 0.0000 | 1.7810 | -0.0275 | 0.0000 | 1.8231 | 0.0186 | -0.0000 | 
3.1308 | 0.0406 | -0.0000 | 0.5638 | -0.0496 | 0.0000 | 1.8257 | -0.0281 | 0.0000 | 1.8689 | 0.0191 | -0.0000 | 
3.2076 | 0.0414 | -0.0000 | 0.5775 | -0.0505 | 0.0000 | 1.8704 | -0.0287 | 0.0000 | 1.9147 | 0.0197 | -0.0000 | 
3.2845 | 0.0422 | 0.0000 | 0.5911 | -0.0514 | 0.0000 | 1.9151 | -0.0293 | 0.0000 | 1.9605 | 0.0202 | -0.0000 | 
3.3614 | 0.0430 | 0.0000 | 0.6048 | -0.0522 | 0.0000 | 1.9598 | -0.0299 | 0.0000 | 2.0064 | 0.0207 | -0.0000 | 
3.4383 | 0.0438 | 0.0000 | 0.6184 | -0.0530 | -0.0000 | 2.0045 | -0.0305 | 0.0000 | 2.0522 | 0.0213 | -0.0000 | 
3.5152 | 0.0445 | -0.0000 | 0.6320 | -0.0537 | 0.0000 | 2.0492 | -0.0310 | 0.0000 | 2.0980 | 0.0218 | -0.0000 | 
3.5920 | 0.0453 | 0.0000 | 0.6457 | -0.0545 | 0.0000 | 2.0939 | -0.0316 | 0.0000 | 2.1438 | 0.0224 | -0.0000 | 
3.6689 | 0.0460 | 0.0000 | 0.6593 | -0.0553 | 0.0000 | 2.1386 | -0.0322 | 0.0000 | 2.1896 | 0.0229 | -0.0000 | 
3.7457 | 0.0467 | 0.0000 | 0.6730 | -0.0561 | 0.0000 | 2.1833 | -0.0328 | 0.0000 | 2.2354 | 0.0235 | -0.0000 | 
3.8226 | 0.0474 | 0.0000 | 0.6866 | -0.0568 | -0.0000 | 2.2280 | -0.0334 | 0.0000 | 2.2812 | 0.0240 | -0.0000 | 
3.8994 | 0.0481 | -0.0000 | 0.7003 | -0.0575 | 0.0000 | 2.2728 | -0.0339 | 0.0000 | 2.3270 | 0.0246 | -0.0000 | 
3.9763 | 0.0488 | -0.0000 | 0.7139 | -0.0582 | 0.0000 | 2.3175 | -0.0345 | 0.0000 | 2.3728 | 0.0251 | -0.0000 | 
4.0532 | 0.0495 | 0.0000 | 0.7276 | -0.0590 | 0.0000 | 2.3622 | -0.0351 | 0.0000 | 2.4186 | 0.0256 | -0.0000 | 
4.1300 | 0.0502 | 0.0000 | 0.7413 | -0.0597 | 0.0000 | 2.4069 | -0.0357 | 0.0000 | 2.4644 | 0.0261 | -0.0000 | 
4.2069 | 0.0508 | 0.0000 | 0.7550 | -0.0604 | 0.0000 | 2.4516 | -0.0363 | 0.0000 | 2.5102 | 0.0267 | -0.0000 | 
4.2837 | 0.0515 | 0.0000 | 0.7686 | -0.0611 | 0.0000 | 2.4964 | -0.0369 | 0.0000 | 2.5560 | 0.0272 | -0.0000 | 
4.3606 | 0.0521 | 0.0000 | 0.7823 | -0.0618 | 0.0000 | 2.5411 | -0.0374 | 0.0000 | 2.6018 | 0.0278 | -0.0000 | 
4.4374 | 0.0528 | 0.0000 | 0.7960 | -0.0625 | 0.0000 | 2.5858 | -0.0380 | 0.0000 | 2.6476 | 0.0283 | -0.0000 | 
4.5143 | 0.0534 | 0.0000 | 0.8096 | -0.0632 | 0.0000 | 2.6305 | -0.0386 | 0.0000 | 2.6934 | 0.0289 | -0.0000 | 
4.5911 | 0.0541 | 0.0000 | 0.8233 | -0.0638 | 0.0000 | 2.6752 | -0.0391 | 0.0000 | 2.7392 | 0.0294 | -0.0000 | 
4.6679 | 0.0547 | 0.0000 | 0.8369 | -0.0645 | 0.0000 | 2.7199 | -0.0397 | 0.0000 | 2.7850 | 0.0299 | -0.0000 | 
4.7448 | 0.0553 | 0.0000 | 0.8506 | -0.0651 | 0.0000 | 2.7646 | -0.0403 | 0.0000 | 2.8307 | 0.0305 | -0.0000 | 
4.8216 | 0.0559 | 0.0000 | 0.8643 | -0.0657 | 0.0000 | 2.8094 | -0.0408 | 0.0000 | 2.8765 | 0.0310 | -0.0000 | 
4.8985 | 0.0565 | 0.0000 | 0.8779 | -0.0663 | 0.0000 | 2.8541 | -0.0414 | 0.0000 | 2.9223 | 0.0316 | -0.0000 | 
4.9753 | 0.0571 | 0.0000 | 0.8916 | -0.0669 | 0.0000 | 2.8988 | -0.0420 | 0.0000 | 2.9681 | 0.0321 | -0.0000 | 
5.0522 | 0.0577 | 0.0000 | 0.9053 | -0.0676 | 0.0000 | 2.9435 | -0.0426 | 0.0000 | 3.0139 | 0.0326 | -0.0000 | 
5.1290 | 0.0582 | 0.0000 | 0.9190 | -0.0682 | 0.0000 | 2.9882 | -0.0431 | 0.0000 | 3.0597 | 0.0332 | -0.0000 | 
5.2059 | 0.0588 | 0.0000 | 0.9327 | -0.0688 | 0.0000 | 3.0330 | -0.0437 | 0.0000 | 3.1055 | 0.0337 | -0.0000 | 
5.2827 | 0.0593 | 0.0000 | 0.9463 | -0.0694 | 0.0000 | 3.0777 | -0.0443 | 0.0000 | 3.1513 | 0.0342 | -0.0000 | 
5.3596 | 0.0599 | 0.0000 | 0.9600 | -0.0700 | 0.0000 | 3.1224 | -0.0449 | 0.0000 | 3.1971 | 0.0348 | -0.0000 | 
5.4364 | 0.0604 | 0.0000 | 0.9737 | -0.0706 | 0.0000 | 3.1672 | -0.0454 | 0.0000 | 3.2429 | 0.0353 | -0.0000 | 
5.5132 | 0.0610 | 0.0000 | 0.9873 | -0.0712 | 0.0000 | 3.2119 | -0.0460 | 0.0000 | 3.2887 | 0.0358 | -0.0000 | 
5.5901 | 0.0615 | 0.0000 | 1.0010 | -0.0718 | 0.0000 | 3.2566 | -0.0466 | 0.0000 | 3.3345 | 0.0364 | -0.0000 | 
5.6669 | 0.0621 | 0.0000 | 1.0147 | -0.0723 | 0.0000 | 3.3013 | -0.0471 | 0.0000 | 3.3803 | 0.0369 | -0.0000 | 
5.7437 | 0.0626 | 0.0000 | 1.0283 | -0.0729 | 0.0000 | 3.3460 | -0.0477 | 0.0000 | 3.4261 | 0.0375 | -0.0000 | 
5.8206 | 0.0632 | 0.0000 | 1.0420 | -0.0734 | 0.0000 | 3.3907 | -0.0482 | 0.0000 | 3.4719 | 0.0380 | -0.0000 | 
5.8974 | 0.0637 | 0.0000 | 1.0557 | -0.0739 | 0.0000 | 3.4355 | -0.0488 | 0.0000 | 3.5176 | 0.0386 | -0.0000 | 
5.9743 | 0.0643 | 0.0000 | 1.0693 | -0.0745 | 0.0000 | 3.4802 | -0.0493 | 0.0000 | 3.5634 | 0.0391 | -0.0000 | 
6.0511 | 0.0648 | 0.0000 | 1.0830 | -0.0750 | 0.0000 | 3.5249 | -0.0499 | 0.0000 | 3.6092 | 0.0397 | -0.0000 | 
6.1280 | 0.0652 | 0.0000 | 1.0966 | -0.0755 | 0.0000 | 3.5696 | -0.0505 | 0.0000 | 3.6550 | 0.0402 | -0.0000 | 
6.2049 | 0.0657 | 0.0000 | 1.1103 | -0.0761 | 0.0000 | 3.6144 | -0.0511 | 0.0000 | 3.7008 | 0.0407 | -0.0000 | 
6.2817 | 0.0662 | 0.0000 | 1.1239 | -0.0766 | 0.0000 | 3.6591 | -0.0516 | 0.0000 | 3.7466 | 0.0412 | -0.0000 | 
6.3586 | 0.0667 | 0.0000 | 1.1376 | -0.0771 | 0.0000 | 3.7038 | -0.0522 | 0.0000 | 3.7924 | 0.0418 | -0.0000 | 
6.4354 | 0.0671 | 0.0000 | 1.1513 | -0.0776 | 0.0000 | 3.7486 | -0.0528 | 0.0000 | 3.8382 | 0.0423 | -0.0000 | 
6.5123 | 0.0676 | 0.0000 | 1.1649 | -0.0781 | 0.0000 | 3.7933 | -0.0533 | 0.0000 | 3.8840 | 0.0428 | -0.0000 | 
6.5892 | 0.0681 | 0.0000 | 1.1786 | -0.0786 | 0.0000 | 3.8380 | -0.0539 | 0.0000 | 3.9298 | 0.0434 | -0.0000 | 
6.6660 | 0.0686 | 0.0000 | 1.1923 | -0.0791 | 0.0000 | 3.8828 | -0.0545 | 0.0000 | 3.9755 | 0.0439 | -0.0000 | 
6.7429 | 0.0690 | 0.0000 | 1.2059 | -0.0796 | 0.0000 | 3.9275 | -0.0550 | 0.0000 | 4.0213 | 0.0444 | -0.0000 | 
6.8198 | 0.0695 | 0.0000 | 1.2196 | -0.0801 | 0.0000 | 3.9722 | -0.0556 | 0.0000 | 4.0671 | 0.0450 | -0.0000 | 
6.8966 | 0.0699 | 0.0000 | 1.2332 | -0.0806 | 0.0000 | 4.0169 | -0.0562 | 0.0000 | 4.1129 | 0.0455 | -0.0000 | 
6.9735 | 0.0704 | 0.0000 | 1.2469 | -0.0811 | 0.0000 | 4.0617 | -0.0567 | 0.0000 | 4.1587 | 0.0460 | -0.0000 | 
7.0503 | 0.0709 | 0.0000 | 1.2605 | -0.0816 | 0.0000 | 4.1064 | -0.0573 | 0.0000 | 4.2045 | 0.0466 | -0.0000 | 
7.1272 | 0.0714 | 0.0000 | 1.2741 | -0.0821 | 0.0000 | 4.1511 | -0.0578 | 0.0000 | 4.2502 | 0.0471 | -0.0000 | 
7.2041 | 0.0718 | 0.0000 | 1.2878 | -0.0825 | 0.0000 | 4.1958 | -0.0584 | 0.0000 | 4.2960 | 0.0477 | -0.0000 | 
7.2810 | 0.0723 | 0.0000 | 1.3014 | -0.0830 | 0.0000 | 4.2406 | -0.0589 | 0.0000 | 4.3418 | 0.0482 | -0.0000 | 
7.3578 | 0.0727 | 0.0000 | 1.3151 | -0.0834 | 0.0000 | 4.2853 | -0.0595 | 0.0000 | 4.3876 | 0.0487 | -0.0000 | 
7.4347 | 0.0731 | 0.0000 | 1.3287 | -0.0839 | 0.0000 | 4.3300 | -0.0600 | 0.0000 | 4.4334 | 0.0493 | -0.0000 | 
7.5116 | 0.0736 | 0.0000 | 1.3423 | -0.0843 | 0.0000 | 4.3747 | -0.0606 | 0.0000 | 4.4792 | 0.0498 | -0.0000 | 
7.5885 | 0.0740 | 0.0000 | 1.3559 | -0.0848 | 0.0000 | 4.4195 | -0.0611 | 0.0000 | 4.5249 | 0.0504 | -0.0000 | 
7.6654 | 0.0744 | 0.0000 | 1.3695 | -0.0852 | 0.0000 | 4.4642 | -0.0617 | 0.0000 | 4.5707 | 0.0509 | -0.0000 | 
7.7423 | 0.0748 | 0.0000 | 1.3832 | -0.0857 | 0.0000 | 4.5089 | -0.0623 | 0.0000 | 4.6165 | 0.0514 | -0.0000 | 
7.8191 | 0.0752 | 0.0000 | 1.3968 | -0.0861 | 0.0000 | 4.5537 | -0.0628 | 0.0000 | 4.6623 | 0.0519 | -0.0000 | 
7.8960 | 0.0756 | 0.0000 | 1.4104 | -0.0865 | 0.0000 | 4.5984 | -0.0634 | 0.0000 | 4.7081 | 0.0525 | -0.0000 | 
7.9730 | 0.0760 | 0.0000 | 1.4241 | -0.0870 | 0.0000 | 4.6431 | -0.0639 | 0.0000 | 4.7539 | 0.0530 | -0.0000 | 
8.0499 | 0.0764 | 0.0000 | 1.4377 | -0.0874 | 0.0000 | 4.6879 | -0.0645 | 0.0000 | 4.7997 | 0.0535 | -0.0000 | 
8.1268 | 0.0768 | 0.0000 | 1.4513 | -0.0878 | 0.0000 | 4.7326 | -0.0650 | 0.0000 | 4.8454 | 0.0541 | -0.0000 | 
8.2037 | 0.0772 | 0.0000 | 1.4649 | -0.0882 | 0.0000 | 4.7773 | -0.0656 | 0.0000 | 4.8912 | 0.0546 | -0.0000 | 
8.2806 | 0.0776 | 0.0000 | 1.4785 | -0.0886 | 0.0000 | 4.8221 | -0.0661 | 0.0000 | 4.9370 | 0.0551 | -0.0000 | 
8.3575 | 0.0780 | 0.0000 | 1.4921 | -0.0890 | 0.0000 | 4.8668 | -0.0667 | 0.0000 | 4.9828 | 0.0556 | -0.0000 | 
8.4344 | 0.0784 | 0.0000 | 1.5057 | -0.0895 | 0.0000 | 4.9115 | -0.0673 | 0.0000 | 5.0286 | 0.0562 | -0.0000 | 
8.5113 | 0.0788 | 0.0000 | 1.5194 | -0.0899 | 0.0000 | 4.9563 | -0.0678 | 0.0000 | 5.0743 | 0.0567 | -0.0000 | 
8.5882 | 0.0791 | 0.0000 | 1.5330 | -0.0903 | 0.0000 | 5.0010 | -0.0684 | 0.0000 | 5.1201 | 0.0572 | -0.0000 | 
8.6651 | 0.0795 | 0.0000 | 1.5466 | -0.0907 | 0.0000 | 5.0457 | -0.0689 | 0.0000 | 5.1659 | 0.0577 | -0.0000 | 
8.7420 | 0.0799 | 0.0000 | 1.5602 | -0.0911 | 0.0000 | 5.0905 | -0.0695 | 0.0000 | 5.2117 | 0.0583 | -0.0000 | 
8.8189 | 0.0803 | 0.0000 | 1.5738 | -0.0915 | 0.0000 | 5.1352 | -0.0700 | 0.0000 | 5.2575 | 0.0588 | -0.0000 | 
8.8958 | 0.0807 | 0.0000 | 1.5873 | -0.0919 | 0.0000 | 5.1799 | -0.0706 | 0.0000 | 5.3032 | 0.0594 | -0.0000 | 
8.9728 | 0.0811 | 0.0000 | 1.6009 | -0.0923 | 0.0000 | 5.2247 | -0.0711 | 0.0000 | 5.3490 | 0.0599 | -0.0000 | 
9.0497 | 0.0815 | 0.0000 | 1.6145 | -0.0927 | 0.0000 | 5.2694 | -0.0717 | 0.0000 | 5.3948 | 0.0604 | -0.0000 | 
9.1266 | 0.0818 | 0.0000 | 1.6281 | -0.0931 | 0.0000 | 5.3141 | -0.0722 | 0.0000 | 5.4406 | 0.0610 | -0.0000 | 
9.2035 | 0.0822 | 0.0000 | 1.6417 | -0.0934 | 0.0000 | 5.3589 | -0.0728 | 0.0000 | 5.4864 | 0.0615 | -0.0000 | 
9.2805 | 0.0825 | 0.0000 | 1.6553 | -0.0938 | 0.0000 | 5.4036 | -0.0733 | 0.0000 | 5.5321 | 0.0620 | -0.0000 | 
9.3574 | 0.0829 | 0.0000 | 1.6688 | -0.0942 | 0.0000 | 5.4483 | -0.0739 | 0.0000 | 5.5779 | 0.0625 | -0.0000 | 
9.4343 | 0.0832 | 0.0000 | 1.6824 | -0.0946 | 0.0000 | 5.4931 | -0.0744 | 0.0000 | 5.6237 | 0.0631 | -0.0000 | 
9.5113 | 0.0836 | 0.0000 | 1.6960 | -0.0949 | 0.0000 | 5.5378 | -0.0749 | 0.0000 | 5.6695 | 0.0636 | -0.0000 | 
9.5882 | 0.0839 | 0.0000 | 1.7095 | -0.0953 | 0.0000 | 5.5825 | -0.0755 | 0.0000 | 5.7152 | 0.0641 | -0.0000 | 
9.6652 | 0.0843 | 0.0000 | 1.7231 | -0.0957 | 0.0000 | 5.6273 | -0.0760 | 0.0000 | 5.7610 | 0.0647 | -0.0000 | 
9.7421 | 0.0846 | 0.0000 | 1.7367 | -0.0960 | 0.0000 | 5.6720 | -0.0766 | 0.0000 | 5.8068 | 0.0652 | -0.0000 | 
9.8191 | 0.0850 | 0.0000 | 1.7502 | -0.0964 | 0.0000 | 5.7167 | -0.0771 | 0.0000 | 5.8526 | 0.0657 | -0.0000 | 
9.8961 | 0.0853 | 0.0000 | 1.7638 | -0.0967 | 0.0000 | 5.7615 | -0.0777 | 0.0000 | 5.8984 | 0.0663 | -0.0000 | 
9.9730 | 0.0856 | 0.0000 | 1.7774 | -0.0971 | 0.0000 | 5.8062 | -0.0782 | 0.0000 | 5.9441 | 0.0668 | -0.0000 | 
10.0500 | 0.0860 | 0.0000 | 1.7909 | -0.0975 | 0.0000 | 5.8510 | -0.0788 | 0.0000 | 5.9899 | 0.0673 | -0.0000 | 
10.1269 | 0.0863 | 0.0000 | 1.8045 | -0.0978 | 0.0000 | 5.8957 | -0.0793 | 0.0000 | 6.0357 | 0.0678 | -0.0000 | 
10.2039 | 0.0866 | 0.0000 | 1.8180 | -0.0982 | 0.0000 | 5.9405 | -0.0799 | 0.0000 | 6.0815 | 0.0683 | -0.0000 | 
10.2809 | 0.0870 | 0.0000 | 1.8316 | -0.0985 | 0.0000 | 5.9852 | -0.0804 | 0.0000 | 6.1273 | 0.0689 | -0.0000 | 
10.3578 | 0.0873 | 0.0000 | 1.8451 | -0.0988 | 0.0000 | 6.0299 | -0.0810 | 0.0000 | 6.1730 | 0.0694 | -0.0000 | 
10.4348 | 0.0876 | 0.0000 | 1.8586 | -0.0992 | 0.0000 | 6.0747 | -0.0815 | 0.0000 | 6.2188 | 0.0699 | -0.0000 | 
10.5118 | 0.0879 | 0.0000 | 1.8722 | -0.0995 | 0.0000 | 6.1194 | -0.0821 | 0.0000 | 6.2646 | 0.0705 | -0.0000 | 
10.5888 | 0.0882 | 0.0000 | 1.8857 | -0.0999 | 0.0000 | 6.1641 | -0.0826 | 0.0000 | 6.3104 | 0.0710 | -0.0000 | 
10.6658 | 0.0886 | 0.0000 | 1.8992 | -0.1002 | 0.0000 | 6.2089 | -0.0831 | 0.0000 | 6.3561 | 0.0715 | -0.0000 | 
10.7427 | 0.0889 | 0.0000 | 1.9128 | -0.1005 | 0.0000 | 6.2536 | -0.0837 | 0.0000 | 6.4019 | 0.0720 | -0.0000 | 
10.8197 | 0.0892 | 0.0000 | 1.9263 | -0.1009 | 0.0000 | 6.2983 | -0.0842 | 0.0000 | 6.4477 | 0.0726 | -0.0000 | 
10.8967 | 0.0895 | 0.0000 | 1.9398 | -0.1012 | 0.0000 | 6.3431 | -0.0848 | 0.0000 | 6.4935 | 0.0731 | -0.0000 | 
10.9737 | 0.0898 | 0.0000 | 1.9533 | -0.1015 | 0.0000 | 6.3878 | -0.0853 | 0.0000 | 6.5392 | 0.0736 | -0.0000 | 
11.0507 | 0.0901 | 0.0000 | 1.9669 | -0.1019 | 0.0000 | 6.4326 | -0.0859 | 0.0000 | 6.5850 | 0.0741 | -0.0000 | 
11.1277 | 0.0904 | 0.0000 | 1.9804 | -0.1022 | 0.0000 | 6.4773 | -0.0864 | 0.0000 | 6.6308 | 0.0747 | -0.0000 | 
