Test angle: 45
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3698 | -0.0030 | 0.0000 | 0.0860 | -0.0034 | -0.0000 | 0.2279 | -0.0061 | -0.0000 | 0.2280 | -0.0003 | 0.0000 | 
0.3992 | -0.0029 | 0.0000 | 0.0906 | -0.0035 | 0.0000 | 0.2448 | -0.0063 | -0.0000 | 0.2450 | -0.0001 | 0.0000 | 
0.4432 | -0.0029 | 0.0000 | 0.0975 | -0.0036 | 0.0000 | 0.2703 | -0.0066 | -0.0000 | 0.2705 | 0.0001 | 0.0000 | 
0.5090 | -0.0028 | 0.0000 | 0.1081 | -0.0038 | 0.0000 | 0.3084 | -0.0070 | -0.0000 | 0.3087 | 0.0005 | 0.0000 | 
0.5869 | -0.0027 | -0.0000 | 0.1207 | -0.0040 | 0.0000 | 0.3536 | -0.0076 | -0.0000 | 0.3541 | 0.0009 | 0.0000 | 
0.6646 | -0.0025 | -0.0000 | 0.1335 | -0.0042 | -0.0000 | 0.3988 | -0.0081 | -0.0000 | 0.3994 | 0.0014 | 0.0000 | 
0.7423 | -0.0024 | 0.0000 | 0.1464 | -0.0044 | 0.0000 | 0.4440 | -0.0086 | -0.0000 | 0.4447 | 0.0018 | 0.0000 | 
0.8198 | -0.0023 | -0.0000 | 0.1594 | -0.0046 | 0.0000 | 0.4892 | -0.0091 | -0.0000 | 0.4900 | 0.0022 | 0.0000 | 
0.8972 | -0.0022 | -0.0000 | 0.1725 | -0.0048 | 0.0000 | 0.5344 | -0.0096 | -0.0000 | 0.5353 | 0.0027 | 0.0000 | 
0.9746 | -0.0020 | -0.0000 | 0.1856 | -0.0050 | 0.0000 | 0.5796 | -0.0101 | -0.0000 | 0.5806 | 0.0031 | 0.0000 | 
1.0519 | -0.0019 | -0.0000 | 0.1988 | -0.0052 | 0.0000 | 0.6248 | -0.0107 | -0.0000 | 0.6259 | 0.0035 | 0.0000 | 
1.1293 | -0.0018 | -0.0000 | 0.2120 | -0.0053 | 0.0000 | 0.6700 | -0.0111 | -0.0000 | 0.6713 | 0.0040 | 0.0000 | 
1.2065 | -0.0017 | 0.0000 | 0.2252 | -0.0055 | -0.0000 | 0.7152 | -0.0116 | -0.0000 | 0.7166 | 0.0044 | 0.0000 | 
1.2837 | -0.0016 | 0.0000 | 0.2386 | -0.0057 | -0.0000 | 0.7604 | -0.0122 | -0.0000 | 0.7619 | 0.0049 | 0.0000 | 
1.3609 | -0.0015 | 0.0000 | 0.2519 | -0.0059 | -0.0000 | 0.8056 | -0.0127 | -0.0000 | 0.8072 | 0.0053 | 0.0000 | 
1.4380 | -0.0014 | 0.0000 | 0.2653 | -0.0060 | 0.0000 | 0.8508 | -0.0131 | -0.0000 | 0.8525 | 0.0057 | 0.0000 | 
1.5151 | -0.0013 | 0.0000 | 0.2787 | -0.0062 | 0.0000 | 0.8960 | -0.0136 | -0.0000 | 0.8978 | 0.0062 | 0.0000 | 
1.5922 | -0.0012 | -0.0000 | 0.2921 | -0.0064 | 0.0000 | 0.9412 | -0.0141 | -0.0000 | 0.9431 | 0.0066 | 0.0000 | 
1.6693 | -0.0011 | 0.0000 | 0.3056 | -0.0065 | 0.0000 | 0.9864 | -0.0147 | -0.0000 | 0.9884 | 0.0070 | 0.0000 | 
1.7463 | -0.0010 | -0.0000 | 0.3190 | -0.0067 | 0.0000 | 1.0316 | -0.0151 | -0.0000 | 1.0338 | 0.0075 | 0.0000 | 
1.8234 | -0.0009 | -0.0000 | 0.3325 | -0.0068 | -0.0000 | 1.0768 | -0.0156 | -0.0000 | 1.0791 | 0.0079 | 0.0000 | 
1.9003 | -0.0008 | -0.0000 | 0.3460 | -0.0070 | 0.0000 | 1.1220 | -0.0161 | -0.0000 | 1.1244 | 0.0084 | 0.0000 | 
1.9773 | -0.0007 | 0.0000 | 0.3595 | -0.0071 | -0.0000 | 1.1672 | -0.0166 | -0.0000 | 1.1697 | 0.0088 | 0.0000 | 
2.0543 | -0.0006 | -0.0000 | 0.3731 | -0.0073 | 0.0000 | 1.2124 | -0.0171 | -0.0000 | 1.2150 | 0.0092 | 0.0000 | 
2.1313 | -0.0005 | -0.0000 | 0.3866 | -0.0074 | -0.0000 | 1.2576 | -0.0176 | -0.0000 | 1.2603 | 0.0096 | 0.0000 | 
2.2083 | -0.0004 | -0.0000 | 0.4002 | -0.0076 | -0.0000 | 1.3028 | -0.0181 | -0.0000 | 1.3057 | 0.0101 | 0.0000 | 
2.2852 | -0.0003 | 0.0000 | 0.4138 | -0.0077 | -0.0000 | 1.3480 | -0.0186 | -0.0000 | 1.3509 | 0.0105 | 0.0000 | 
2.3621 | -0.0002 | -0.0000 | 0.4274 | -0.0078 | -0.0000 | 1.3932 | -0.0190 | -0.0000 | 1.3962 | 0.0110 | 0.0000 | 
2.4390 | -0.0001 | 0.0000 | 0.4409 | -0.0080 | 0.0000 | 1.4384 | -0.0195 | -0.0000 | 1.4415 | 0.0114 | 0.0000 | 
2.5159 | -0.0001 | -0.0000 | 0.4546 | -0.0081 | -0.0000 | 1.4836 | -0.0200 | -0.0000 | 1.4868 | 0.0118 | 0.0000 | 
2.5928 | -0.0000 | -0.0000 | 0.4682 | -0.0082 | 0.0000 | 1.5288 | -0.0205 | -0.0000 | 1.5322 | 0.0123 | 0.0000 | 
2.6697 | 0.0001 | -0.0000 | 0.4818 | -0.0084 | -0.0000 | 1.5740 | -0.0210 | -0.0000 | 1.5775 | 0.0127 | 0.0000 | 
2.7466 | 0.0002 | -0.0000 | 0.4955 | -0.0085 | -0.0000 | 1.6193 | -0.0215 | -0.0000 | 1.6228 | 0.0131 | 0.0000 | 
2.8235 | 0.0003 | -0.0000 | 0.5091 | -0.0086 | 0.0000 | 1.6645 | -0.0219 | -0.0000 | 1.6681 | 0.0136 | 0.0000 | 
2.9003 | 0.0003 | -0.0000 | 0.5228 | -0.0087 | 0.0000 | 1.7097 | -0.0224 | -0.0000 | 1.7134 | 0.0140 | 0.0000 | 
2.9772 | 0.0005 | -0.0000 | 0.5364 | -0.0088 | 0.0000 | 1.7548 | -0.0229 | -0.0000 | 1.7587 | 0.0145 | 0.0000 | 
3.0540 | 0.0005 | -0.0000 | 0.5501 | -0.0090 | -0.0000 | 1.8000 | -0.0233 | -0.0000 | 1.8040 | 0.0149 | 0.0000 | 
3.1308 | 0.0006 | 0.0000 | 0.5637 | -0.0091 | -0.0000 | 1.8452 | -0.0239 | -0.0000 | 1.8493 | 0.0153 | 0.0000 | 
3.2077 | 0.0007 | -0.0000 | 0.5774 | -0.0092 | -0.0000 | 1.8905 | -0.0243 | -0.0000 | 1.8946 | 0.0157 | 0.0000 | 
3.2845 | 0.0007 | 0.0000 | 0.5911 | -0.0093 | -0.0000 | 1.9357 | -0.0248 | -0.0000 | 1.9400 | 0.0162 | 0.0000 | 
3.3614 | 0.0008 | 0.0000 | 0.6048 | -0.0094 | 0.0000 | 1.9809 | -0.0253 | -0.0000 | 1.9853 | 0.0166 | 0.0000 | 
3.4382 | 0.0009 | 0.0000 | 0.6185 | -0.0096 | 0.0000 | 2.0261 | -0.0257 | -0.0000 | 2.0306 | 0.0170 | 0.0000 | 
3.5150 | 0.0010 | 0.0000 | 0.6322 | -0.0097 | 0.0000 | 2.0713 | -0.0262 | -0.0000 | 2.0759 | 0.0175 | 0.0000 | 
3.5918 | 0.0010 | 0.0000 | 0.6459 | -0.0098 | -0.0000 | 2.1165 | -0.0267 | -0.0000 | 2.1212 | 0.0179 | 0.0000 | 
3.6687 | 0.0011 | -0.0000 | 0.6596 | -0.0099 | 0.0000 | 2.1617 | -0.0271 | -0.0000 | 2.1665 | 0.0184 | 0.0000 | 
3.7455 | 0.0012 | 0.0000 | 0.6733 | -0.0100 | 0.0000 | 2.2069 | -0.0276 | -0.0000 | 2.2118 | 0.0188 | 0.0000 | 
3.8223 | 0.0013 | 0.0000 | 0.6869 | -0.0101 | 0.0000 | 2.2521 | -0.0281 | -0.0000 | 2.2571 | 0.0192 | 0.0000 | 
3.8991 | 0.0013 | -0.0000 | 0.7006 | -0.0102 | -0.0000 | 2.2973 | -0.0286 | -0.0000 | 2.3024 | 0.0196 | 0.0000 | 
3.9759 | 0.0014 | 0.0000 | 0.7144 | -0.0104 | 0.0000 | 2.3425 | -0.0290 | -0.0000 | 2.3477 | 0.0201 | 0.0000 | 
4.0527 | 0.0015 | -0.0000 | 0.7281 | -0.0105 | 0.0000 | 2.3877 | -0.0295 | -0.0000 | 2.3930 | 0.0205 | 0.0000 | 
4.1295 | 0.0015 | -0.0000 | 0.7418 | -0.0105 | 0.0000 | 2.4329 | -0.0300 | -0.0000 | 2.4384 | 0.0209 | 0.0000 | 
4.2063 | 0.0016 | 0.0000 | 0.7555 | -0.0106 | 0.0000 | 2.4782 | -0.0304 | -0.0000 | 2.4837 | 0.0214 | 0.0000 | 
4.2831 | 0.0017 | -0.0000 | 0.7693 | -0.0107 | -0.0000 | 2.5234 | -0.0309 | -0.0000 | 2.5290 | 0.0218 | 0.0000 | 
4.3599 | 0.0017 | 0.0000 | 0.7830 | -0.0109 | 0.0000 | 2.5686 | -0.0314 | -0.0000 | 2.5743 | 0.0222 | 0.0000 | 
4.4367 | 0.0018 | -0.0000 | 0.7967 | -0.0110 | -0.0000 | 2.6138 | -0.0318 | -0.0000 | 2.6196 | 0.0227 | 0.0000 | 
4.5135 | 0.0018 | 0.0000 | 0.8104 | -0.0110 | 0.0000 | 2.6590 | -0.0323 | -0.0000 | 2.6649 | 0.0231 | 0.0000 | 
4.5903 | 0.0019 | -0.0000 | 0.8241 | -0.0111 | -0.0000 | 2.7042 | -0.0328 | -0.0000 | 2.7102 | 0.0236 | 0.0000 | 
4.6670 | 0.0020 | -0.0000 | 0.8379 | -0.0112 | 0.0000 | 2.7494 | -0.0332 | -0.0000 | 2.7555 | 0.0240 | 0.0000 | 
4.7438 | 0.0021 | -0.0000 | 0.8516 | -0.0113 | -0.0000 | 2.7946 | -0.0337 | -0.0000 | 2.8008 | 0.0244 | 0.0000 | 
4.8206 | 0.0021 | -0.0000 | 0.8653 | -0.0114 | -0.0000 | 2.8398 | -0.0342 | -0.0000 | 2.8461 | 0.0249 | 0.0000 | 
4.8974 | 0.0022 | -0.0000 | 0.8790 | -0.0115 | -0.0000 | 2.8850 | -0.0346 | -0.0000 | 2.8914 | 0.0253 | 0.0000 | 
4.9742 | 0.0022 | 0.0000 | 0.8927 | -0.0116 | -0.0000 | 2.9302 | -0.0351 | -0.0000 | 2.9367 | 0.0257 | 0.0000 | 
5.0510 | 0.0023 | 0.0000 | 0.9065 | -0.0117 | -0.0000 | 2.9754 | -0.0356 | -0.0000 | 2.9820 | 0.0261 | 0.0000 | 
5.1278 | 0.0023 | 0.0000 | 0.9202 | -0.0118 | -0.0000 | 3.0206 | -0.0360 | -0.0000 | 3.0274 | 0.0266 | 0.0000 | 
5.2046 | 0.0024 | -0.0000 | 0.9340 | -0.0119 | -0.0000 | 3.0658 | -0.0365 | -0.0000 | 3.0727 | 0.0270 | 0.0000 | 
5.2814 | 0.0025 | -0.0000 | 0.9477 | -0.0120 | -0.0000 | 3.1111 | -0.0369 | -0.0000 | 3.1180 | 0.0275 | 0.0000 | 
5.3581 | 0.0025 | -0.0000 | 0.9614 | -0.0120 | -0.0000 | 3.1563 | -0.0374 | -0.0000 | 3.1633 | 0.0279 | 0.0000 | 
5.4349 | 0.0026 | -0.0000 | 0.9751 | -0.0121 | -0.0000 | 3.2015 | -0.0379 | -0.0000 | 3.2086 | 0.0283 | 0.0000 | 
5.5117 | 0.0026 | 0.0000 | 0.9889 | -0.0122 | -0.0000 | 3.2467 | -0.0383 | -0.0000 | 3.2539 | 0.0287 | 0.0000 | 
5.5885 | 0.0027 | 0.0000 | 1.0026 | -0.0123 | -0.0000 | 3.2919 | -0.0388 | -0.0000 | 3.2992 | 0.0292 | 0.0000 | 
5.6653 | 0.0027 | 0.0000 | 1.0163 | -0.0124 | -0.0000 | 3.3371 | -0.0392 | -0.0000 | 3.3445 | 0.0296 | 0.0000 | 
5.7421 | 0.0028 | 0.0000 | 1.0301 | -0.0125 | -0.0000 | 3.3823 | -0.0397 | -0.0000 | 3.3898 | 0.0300 | 0.0000 | 
5.8188 | 0.0029 | 0.0000 | 1.0438 | -0.0126 | 0.0000 | 3.4275 | -0.0402 | -0.0000 | 3.4351 | 0.0305 | 0.0000 | 
5.8956 | 0.0029 | 0.0000 | 1.0575 | -0.0126 | -0.0000 | 3.4727 | -0.0406 | -0.0000 | 3.4804 | 0.0309 | 0.0000 | 
5.9724 | 0.0030 | -0.0000 | 1.0712 | -0.0127 | 0.0000 | 3.5179 | -0.0411 | -0.0000 | 3.5257 | 0.0313 | 0.0000 | 
6.0492 | 0.0031 | 0.0000 | 1.0849 | -0.0128 | -0.0000 | 3.5631 | -0.0415 | -0.0000 | 3.5710 | 0.0318 | 0.0000 | 
6.1260 | 0.0031 | 0.0000 | 1.0986 | -0.0129 | -0.0000 | 3.6083 | -0.0420 | -0.0000 | 3.6163 | 0.0322 | 0.0000 | 
6.2028 | 0.0032 | 0.0000 | 1.1124 | -0.0130 | -0.0000 | 3.6535 | -0.0424 | -0.0000 | 3.6616 | 0.0326 | 0.0000 | 
6.2796 | 0.0032 | -0.0000 | 1.1261 | -0.0131 | -0.0000 | 3.6987 | -0.0429 | -0.0000 | 3.7070 | 0.0330 | 0.0000 | 
6.3564 | 0.0032 | 0.0000 | 1.1398 | -0.0131 | -0.0000 | 3.7439 | -0.0434 | -0.0000 | 3.7523 | 0.0335 | 0.0000 | 
6.4332 | 0.0033 | 0.0000 | 1.1536 | -0.0132 | -0.0000 | 3.7891 | -0.0438 | -0.0000 | 3.7976 | 0.0339 | 0.0000 | 
6.5100 | 0.0033 | 0.0000 | 1.1673 | -0.0133 | -0.0000 | 3.8344 | -0.0443 | -0.0000 | 3.8429 | 0.0343 | 0.0000 | 
6.5868 | 0.0034 | 0.0000 | 1.1810 | -0.0134 | -0.0000 | 3.8796 | -0.0447 | -0.0000 | 3.8882 | 0.0348 | 0.0000 | 
6.6636 | 0.0035 | 0.0000 | 1.1947 | -0.0134 | -0.0000 | 3.9248 | -0.0452 | -0.0000 | 3.9335 | 0.0352 | 0.0000 | 
6.7404 | 0.0035 | -0.0000 | 1.2084 | -0.0135 | -0.0000 | 3.9700 | -0.0456 | -0.0000 | 3.9788 | 0.0357 | 0.0000 | 
6.8172 | 0.0036 | 0.0000 | 1.2221 | -0.0136 | -0.0000 | 4.0152 | -0.0461 | -0.0000 | 4.0241 | 0.0361 | 0.0000 | 
6.8940 | 0.0036 | -0.0000 | 1.2359 | -0.0136 | -0.0000 | 4.0604 | -0.0465 | -0.0000 | 4.0694 | 0.0365 | 0.0000 | 
6.9708 | 0.0037 | 0.0000 | 1.2496 | -0.0137 | -0.0000 | 4.1056 | -0.0470 | -0.0000 | 4.1147 | 0.0369 | 0.0000 | 
7.0476 | 0.0037 | -0.0000 | 1.2633 | -0.0138 | -0.0000 | 4.1508 | -0.0475 | -0.0000 | 4.1600 | 0.0373 | 0.0000 | 
7.1244 | 0.0037 | -0.0000 | 1.2770 | -0.0139 | 0.0000 | 4.1960 | -0.0479 | -0.0000 | 4.2053 | 0.0378 | 0.0000 | 
7.2012 | 0.0038 | -0.0000 | 1.2907 | -0.0140 | -0.0000 | 4.2412 | -0.0484 | -0.0000 | 4.2507 | 0.0382 | 0.0000 | 
7.2780 | 0.0039 | -0.0000 | 1.3044 | -0.0140 | -0.0000 | 4.2864 | -0.0488 | -0.0000 | 4.2960 | 0.0386 | 0.0000 | 
7.3548 | 0.0039 | -0.0000 | 1.3181 | -0.0141 | -0.0000 | 4.3316 | -0.0492 | -0.0000 | 4.3413 | 0.0391 | 0.0000 | 
7.4316 | 0.0040 | -0.0000 | 1.3318 | -0.0142 | -0.0000 | 4.3768 | -0.0497 | -0.0000 | 4.3866 | 0.0395 | 0.0000 | 
7.5084 | 0.0040 | -0.0000 | 1.3455 | -0.0142 | -0.0000 | 4.4220 | -0.0501 | -0.0000 | 4.4319 | 0.0399 | 0.0000 | 
7.5852 | 0.0041 | -0.0000 | 1.3592 | -0.0143 | -0.0000 | 4.4672 | -0.0506 | -0.0000 | 4.4772 | 0.0404 | 0.0000 | 
7.6620 | 0.0041 | -0.0000 | 1.3729 | -0.0144 | -0.0000 | 4.5124 | -0.0510 | -0.0000 | 4.5225 | 0.0408 | 0.0000 | 
7.7388 | 0.0042 | -0.0000 | 1.3866 | -0.0144 | -0.0000 | 4.5576 | -0.0515 | -0.0000 | 4.5678 | 0.0412 | 0.0000 | 
7.8157 | 0.0042 | -0.0000 | 1.4003 | -0.0145 | -0.0000 | 4.6029 | -0.0520 | -0.0000 | 4.6131 | 0.0416 | 0.0000 | 
7.8925 | 0.0042 | -0.0000 | 1.4140 | -0.0146 | -0.0000 | 4.6481 | -0.0524 | -0.0000 | 4.6584 | 0.0421 | 0.0000 | 
7.9693 | 0.0043 | -0.0000 | 1.4277 | -0.0147 | -0.0000 | 4.6933 | -0.0529 | -0.0000 | 4.7037 | 0.0425 | 0.0000 | 
8.0461 | 0.0043 | -0.0000 | 1.4414 | -0.0147 | 0.0000 | 4.7385 | -0.0533 | -0.0000 | 4.7490 | 0.0429 | 0.0000 | 
8.1230 | 0.0044 | -0.0000 | 1.4551 | -0.0148 | 0.0000 | 4.7837 | -0.0538 | -0.0000 | 4.7943 | 0.0433 | 0.0000 | 
8.1998 | 0.0044 | 0.0000 | 1.4688 | -0.0148 | -0.0000 | 4.8289 | -0.0542 | -0.0000 | 4.8397 | 0.0438 | 0.0000 | 
8.2766 | 0.0045 | 0.0000 | 1.4825 | -0.0149 | -0.0000 | 4.8741 | -0.0546 | -0.0000 | 4.8850 | 0.0442 | 0.0000 | 
8.3535 | 0.0045 | 0.0000 | 1.4961 | -0.0150 | -0.0000 | 4.9193 | -0.0551 | -0.0000 | 4.9303 | 0.0447 | 0.0000 | 
8.4303 | 0.0046 | -0.0000 | 1.5098 | -0.0150 | 0.0000 | 4.9645 | -0.0555 | -0.0000 | 4.9756 | 0.0451 | 0.0000 | 
8.5071 | 0.0046 | -0.0000 | 1.5235 | -0.0151 | 0.0000 | 5.0098 | -0.0560 | -0.0000 | 5.0209 | 0.0455 | 0.0000 | 
8.5840 | 0.0046 | 0.0000 | 1.5372 | -0.0151 | -0.0000 | 5.0550 | -0.0564 | -0.0000 | 5.0662 | 0.0459 | 0.0000 | 
8.6608 | 0.0047 | 0.0000 | 1.5508 | -0.0152 | -0.0000 | 5.1002 | -0.0569 | -0.0000 | 5.1115 | 0.0464 | 0.0000 | 
8.7376 | 0.0047 | -0.0000 | 1.5645 | -0.0153 | -0.0000 | 5.1454 | -0.0573 | -0.0000 | 5.1568 | 0.0468 | 0.0000 | 
8.8145 | 0.0048 | -0.0000 | 1.5782 | -0.0153 | 0.0000 | 5.1906 | -0.0578 | -0.0000 | 5.2021 | 0.0472 | 0.0000 | 
8.8913 | 0.0048 | -0.0000 | 1.5918 | -0.0154 | 0.0000 | 5.2358 | -0.0582 | -0.0000 | 5.2474 | 0.0476 | 0.0000 | 
8.9682 | 0.0048 | 0.0000 | 1.6055 | -0.0155 | -0.0000 | 5.2810 | -0.0587 | -0.0000 | 5.2927 | 0.0480 | 0.0000 | 
9.0450 | 0.0049 | -0.0000 | 1.6192 | -0.0155 | -0.0000 | 5.3262 | -0.0591 | -0.0000 | 5.3380 | 0.0485 | 0.0000 | 
9.1219 | 0.0049 | -0.0000 | 1.6328 | -0.0156 | -0.0000 | 5.3714 | -0.0596 | -0.0000 | 5.3833 | 0.0489 | 0.0000 | 
9.1987 | 0.0050 | -0.0000 | 1.6465 | -0.0157 | 0.0000 | 5.4166 | -0.0600 | -0.0000 | 5.4286 | 0.0493 | 0.0000 | 
9.2756 | 0.0050 | -0.0000 | 1.6601 | -0.0157 | 0.0000 | 5.4618 | -0.0604 | -0.0000 | 5.4739 | 0.0498 | 0.0000 | 
9.3524 | 0.0051 | 0.0000 | 1.6738 | -0.0158 | -0.0000 | 5.5070 | -0.0609 | -0.0000 | 5.5192 | 0.0502 | 0.0000 | 
9.4293 | 0.0051 | 0.0000 | 1.6875 | -0.0158 | -0.0000 | 5.5522 | -0.0613 | -0.0000 | 5.5645 | 0.0506 | 0.0000 | 
9.5062 | 0.0052 | 0.0000 | 1.7011 | -0.0159 | -0.0000 | 5.5974 | -0.0618 | -0.0000 | 5.6098 | 0.0510 | 0.0000 | 
9.5830 | 0.0052 | -0.0000 | 1.7147 | -0.0160 | 0.0000 | 5.6426 | -0.0622 | -0.0000 | 5.6551 | 0.0515 | 0.0000 | 
9.6599 | 0.0052 | -0.0000 | 1.7284 | -0.0160 | 0.0000 | 5.6878 | -0.0627 | -0.0000 | 5.7004 | 0.0519 | 0.0000 | 
9.7368 | 0.0053 | 0.0000 | 1.7420 | -0.0161 | -0.0000 | 5.7331 | -0.0631 | -0.0000 | 5.7457 | 0.0523 | 0.0000 | 
9.8137 | 0.0053 | 0.0000 | 1.7557 | -0.0161 | -0.0000 | 5.7783 | -0.0635 | -0.0000 | 5.7911 | 0.0527 | 0.0000 | 
9.8905 | 0.0054 | -0.0000 | 1.7693 | -0.0162 | -0.0000 | 5.8235 | -0.0640 | -0.0000 | 5.8364 | 0.0532 | 0.0000 | 
9.9674 | 0.0054 | -0.0000 | 1.7829 | -0.0163 | 0.0000 | 5.8687 | -0.0645 | -0.0000 | 5.8817 | 0.0536 | 0.0000 | 
10.0443 | 0.0054 | 0.0000 | 1.7966 | -0.0163 | -0.0000 | 5.9139 | -0.0649 | -0.0000 | 5.9270 | 0.0540 | 0.0000 | 
10.1212 | 0.0055 | 0.0000 | 1.8102 | -0.0164 | -0.0000 | 5.9591 | -0.0653 | -0.0000 | 5.9723 | 0.0544 | 0.0000 | 
10.1981 | 0.0055 | -0.0000 | 1.8239 | -0.0164 | -0.0000 | 6.0043 | -0.0658 | -0.0000 | 6.0176 | 0.0548 | 0.0000 | 
10.2750 | 0.0055 | -0.0000 | 1.8375 | -0.0165 | -0.0000 | 6.0495 | -0.0662 | -0.0000 | 6.0629 | 0.0553 | 0.0000 | 
10.3518 | 0.0056 | -0.0000 | 1.8511 | -0.0165 | 0.0000 | 6.0947 | -0.0666 | -0.0000 | 6.1082 | 0.0557 | 0.0000 | 
10.4287 | 0.0056 | 0.0000 | 1.8647 | -0.0166 | -0.0000 | 6.1400 | -0.0671 | -0.0000 | 6.1535 | 0.0561 | 0.0000 | 
10.5056 | 0.0057 | 0.0000 | 1.8784 | -0.0166 | -0.0000 | 6.1852 | -0.0675 | -0.0000 | 6.1988 | 0.0566 | 0.0000 | 
10.5825 | 0.0057 | -0.0000 | 1.8920 | -0.0167 | -0.0000 | 6.2304 | -0.0680 | -0.0000 | 6.2441 | 0.0570 | 0.0000 | 
10.6594 | 0.0057 | -0.0000 | 1.9056 | -0.0167 | 0.0000 | 6.2756 | -0.0684 | -0.0000 | 6.2894 | 0.0574 | 0.0000 | 
10.7363 | 0.0058 | 0.0000 | 1.9192 | -0.0168 | 0.0000 | 6.3208 | -0.0688 | -0.0000 | 6.3347 | 0.0578 | 0.0000 | 
10.8132 | 0.0058 | 0.0000 | 1.9328 | -0.0168 | -0.0000 | 6.3660 | -0.0693 | -0.0000 | 6.3800 | 0.0583 | 0.0000 | 
10.8901 | 0.0058 | 0.0000 | 1.9464 | -0.0169 | -0.0000 | 6.4112 | -0.0697 | -0.0000 | 6.4253 | 0.0587 | 0.0000 | 
10.9670 | 0.0059 | -0.0000 | 1.9600 | -0.0169 | -0.0000 | 6.4564 | -0.0702 | -0.0000 | 6.4706 | 0.0591 | 0.0000 | 
11.0439 | 0.0059 | 0.0000 | 1.9736 | -0.0170 | -0.0000 | 6.5016 | -0.0706 | -0.0000 | 6.5160 | 0.0595 | 0.0000 | 
11.1209 | 0.0059 | 0.0000 | 1.9872 | -0.0170 | 0.0000 | 6.5468 | -0.0710 | -0.0000 | 6.5613 | 0.0599 | 0.0000 | 
