Test angle: 60
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3701 | -0.0031 | -0.0000 | 0.0858 | -0.0032 | -0.0000 | 0.2279 | -0.0061 | 0.0000 | 0.2280 | -0.0002 | -0.0000 | 
0.3995 | -0.0031 | 0.0000 | 0.0903 | -0.0032 | -0.0000 | 0.2449 | -0.0063 | -0.0000 | 0.2449 | -0.0001 | -0.0000 | 
0.4435 | -0.0031 | -0.0000 | 0.0972 | -0.0033 | 0.0000 | 0.2703 | -0.0066 | 0.0000 | 0.2704 | 0.0002 | -0.0000 | 
0.5094 | -0.0031 | -0.0000 | 0.1077 | -0.0034 | -0.0000 | 0.3085 | -0.0071 | 0.0000 | 0.3086 | 0.0006 | -0.0000 | 
0.5873 | -0.0031 | 0.0000 | 0.1204 | -0.0034 | 0.0000 | 0.3537 | -0.0076 | 0.0000 | 0.3539 | 0.0011 | -0.0000 | 
0.6650 | -0.0032 | -0.0000 | 0.1331 | -0.0035 | 0.0000 | 0.3989 | -0.0082 | 0.0000 | 0.3992 | 0.0015 | -0.0000 | 
0.7427 | -0.0032 | -0.0000 | 0.1460 | -0.0035 | -0.0000 | 0.4442 | -0.0087 | 0.0000 | 0.4445 | 0.0020 | -0.0000 | 
0.8202 | -0.0033 | 0.0000 | 0.1589 | -0.0036 | -0.0000 | 0.4894 | -0.0093 | 0.0000 | 0.4897 | 0.0024 | -0.0000 | 
0.8977 | -0.0033 | -0.0000 | 0.1720 | -0.0035 | 0.0000 | 0.5347 | -0.0098 | 0.0000 | 0.5350 | 0.0029 | -0.0000 | 
0.9752 | -0.0034 | 0.0000 | 0.1850 | -0.0036 | -0.0000 | 0.5799 | -0.0103 | 0.0000 | 0.5803 | 0.0034 | -0.0000 | 
1.0525 | -0.0035 | -0.0000 | 0.1981 | -0.0036 | 0.0000 | 0.6251 | -0.0109 | 0.0000 | 0.6256 | 0.0038 | -0.0000 | 
1.1299 | -0.0035 | 0.0000 | 0.2113 | -0.0036 | 0.0000 | 0.6704 | -0.0113 | 0.0000 | 0.6709 | 0.0043 | -0.0000 | 
1.2072 | -0.0035 | -0.0000 | 0.2246 | -0.0036 | -0.0000 | 0.7156 | -0.0119 | 0.0000 | 0.7161 | 0.0048 | -0.0000 | 
1.2844 | -0.0037 | 0.0000 | 0.2378 | -0.0036 | 0.0000 | 0.7608 | -0.0125 | 0.0000 | 0.7614 | 0.0052 | -0.0000 | 
1.3617 | -0.0037 | -0.0000 | 0.2511 | -0.0036 | 0.0000 | 0.8061 | -0.0130 | 0.0000 | 0.8067 | 0.0057 | -0.0000 | 
1.4389 | -0.0038 | 0.0000 | 0.2644 | -0.0035 | 0.0000 | 0.8513 | -0.0134 | 0.0000 | 0.8520 | 0.0062 | -0.0000 | 
1.5160 | -0.0038 | 0.0000 | 0.2778 | -0.0035 | 0.0000 | 0.8966 | -0.0140 | 0.0000 | 0.8973 | 0.0066 | -0.0000 | 
1.5932 | -0.0040 | 0.0000 | 0.2911 | -0.0035 | -0.0000 | 0.9418 | -0.0145 | 0.0000 | 0.9425 | 0.0070 | -0.0000 | 
1.6703 | -0.0041 | -0.0000 | 0.3045 | -0.0035 | 0.0000 | 0.9870 | -0.0151 | 0.0000 | 0.9878 | 0.0075 | -0.0000 | 
1.7474 | -0.0041 | 0.0000 | 0.3180 | -0.0034 | -0.0000 | 1.0323 | -0.0155 | 0.0000 | 1.0331 | 0.0080 | -0.0000 | 
1.8245 | -0.0042 | -0.0000 | 0.3314 | -0.0034 | 0.0000 | 1.0775 | -0.0160 | 0.0000 | 1.0784 | 0.0085 | -0.0000 | 
1.9015 | -0.0043 | -0.0000 | 0.3449 | -0.0034 | -0.0000 | 1.1228 | -0.0166 | 0.0000 | 1.1236 | 0.0089 | -0.0000 | 
1.9786 | -0.0044 | 0.0000 | 0.3583 | -0.0034 | 0.0000 | 1.1680 | -0.0171 | 0.0000 | 1.1689 | 0.0093 | -0.0000 | 
2.0556 | -0.0045 | 0.0000 | 0.3718 | -0.0034 | 0.0000 | 1.2132 | -0.0177 | 0.0000 | 1.2141 | 0.0098 | -0.0000 | 
2.1326 | -0.0046 | 0.0000 | 0.3853 | -0.0033 | 0.0000 | 1.2585 | -0.0182 | 0.0000 | 1.2594 | 0.0102 | -0.0000 | 
2.2096 | -0.0046 | 0.0000 | 0.3988 | -0.0032 | -0.0000 | 1.3037 | -0.0186 | 0.0000 | 1.3047 | 0.0108 | -0.0000 | 
2.2866 | -0.0047 | 0.0000 | 0.4124 | -0.0032 | -0.0000 | 1.3490 | -0.0191 | 0.0000 | 1.3500 | 0.0112 | -0.0000 | 
2.3636 | -0.0048 | 0.0000 | 0.4259 | -0.0031 | -0.0000 | 1.3942 | -0.0196 | 0.0000 | 1.3953 | 0.0117 | -0.0000 | 
2.4406 | -0.0049 | 0.0000 | 0.4394 | -0.0031 | 0.0000 | 1.4394 | -0.0202 | 0.0000 | 1.4405 | 0.0121 | -0.0000 | 
2.5175 | -0.0050 | -0.0000 | 0.4530 | -0.0031 | 0.0000 | 1.4847 | -0.0207 | 0.0000 | 1.4858 | 0.0126 | -0.0000 | 
2.5944 | -0.0051 | -0.0000 | 0.4665 | -0.0031 | -0.0000 | 1.5299 | -0.0212 | 0.0000 | 1.5311 | 0.0130 | -0.0000 | 
2.6714 | -0.0053 | -0.0000 | 0.4801 | -0.0030 | -0.0000 | 1.5751 | -0.0217 | 0.0000 | 1.5763 | 0.0135 | -0.0000 | 
2.7483 | -0.0053 | -0.0000 | 0.4937 | -0.0029 | -0.0000 | 1.6204 | -0.0222 | 0.0000 | 1.6216 | 0.0140 | -0.0000 | 
2.8253 | -0.0054 | 0.0000 | 0.5073 | -0.0028 | 0.0000 | 1.6657 | -0.0227 | 0.0000 | 1.6669 | 0.0144 | -0.0000 | 
2.9022 | -0.0055 | -0.0000 | 0.5209 | -0.0028 | 0.0000 | 1.7109 | -0.0231 | 0.0000 | 1.7122 | 0.0149 | -0.0000 | 
2.9791 | -0.0056 | -0.0000 | 0.5345 | -0.0027 | -0.0000 | 1.7562 | -0.0237 | 0.0000 | 1.7575 | 0.0154 | -0.0000 | 
3.0560 | -0.0057 | -0.0000 | 0.5481 | -0.0027 | -0.0000 | 1.8014 | -0.0242 | 0.0000 | 1.8027 | 0.0158 | -0.0000 | 
3.1329 | -0.0058 | -0.0000 | 0.5617 | -0.0026 | -0.0000 | 1.8466 | -0.0247 | 0.0000 | 1.8480 | 0.0163 | -0.0000 | 
3.2098 | -0.0059 | 0.0000 | 0.5753 | -0.0026 | 0.0000 | 1.8918 | -0.0252 | 0.0000 | 1.8933 | 0.0167 | -0.0000 | 
3.2867 | -0.0060 | -0.0000 | 0.5889 | -0.0026 | -0.0000 | 1.9371 | -0.0257 | 0.0000 | 1.9385 | 0.0171 | -0.0000 | 
3.3636 | -0.0061 | -0.0000 | 0.6025 | -0.0025 | -0.0000 | 1.9823 | -0.0262 | 0.0000 | 1.9838 | 0.0176 | -0.0000 | 
3.4405 | -0.0062 | -0.0000 | 0.6161 | -0.0024 | -0.0000 | 2.0276 | -0.0267 | 0.0000 | 2.0291 | 0.0181 | -0.0000 | 
3.5174 | -0.0063 | -0.0000 | 0.6298 | -0.0023 | -0.0000 | 2.0728 | -0.0272 | 0.0000 | 2.0744 | 0.0186 | -0.0000 | 
3.5943 | -0.0063 | -0.0000 | 0.6435 | -0.0023 | -0.0000 | 2.1181 | -0.0276 | 0.0000 | 2.1197 | 0.0190 | -0.0000 | 
3.6712 | -0.0064 | -0.0000 | 0.6571 | -0.0022 | 0.0000 | 2.1633 | -0.0281 | 0.0000 | 2.1649 | 0.0195 | -0.0000 | 
3.7480 | -0.0065 | 0.0000 | 0.6707 | -0.0022 | -0.0000 | 2.2086 | -0.0287 | 0.0000 | 2.2102 | 0.0199 | -0.0000 | 
3.8249 | -0.0067 | 0.0000 | 0.6844 | -0.0021 | -0.0000 | 2.2538 | -0.0292 | 0.0000 | 2.2555 | 0.0204 | -0.0000 | 
3.9017 | -0.0068 | 0.0000 | 0.6980 | -0.0021 | -0.0000 | 2.2990 | -0.0297 | 0.0000 | 2.3007 | 0.0208 | -0.0000 | 
3.9786 | -0.0068 | -0.0000 | 0.7117 | -0.0020 | -0.0000 | 2.3442 | -0.0301 | 0.0000 | 2.3460 | 0.0213 | -0.0000 | 
4.0554 | -0.0069 | -0.0000 | 0.7253 | -0.0020 | -0.0000 | 2.3895 | -0.0306 | 0.0000 | 2.3913 | 0.0218 | -0.0000 | 
4.1323 | -0.0070 | 0.0000 | 0.7390 | -0.0019 | -0.0000 | 2.4347 | -0.0312 | 0.0000 | 2.4365 | 0.0222 | -0.0000 | 
4.2092 | -0.0071 | 0.0000 | 0.7526 | -0.0019 | -0.0000 | 2.4800 | -0.0317 | 0.0000 | 2.4818 | 0.0226 | -0.0000 | 
4.2860 | -0.0072 | 0.0000 | 0.7663 | -0.0018 | -0.0000 | 2.5252 | -0.0321 | 0.0000 | 2.5271 | 0.0231 | -0.0000 | 
4.3629 | -0.0073 | 0.0000 | 0.7799 | -0.0017 | 0.0000 | 2.5705 | -0.0326 | 0.0000 | 2.5724 | 0.0236 | -0.0000 | 
4.4398 | -0.0074 | 0.0000 | 0.7936 | -0.0016 | -0.0000 | 2.6157 | -0.0331 | 0.0000 | 2.6177 | 0.0241 | -0.0000 | 
4.5166 | -0.0075 | -0.0000 | 0.8073 | -0.0016 | -0.0000 | 2.6609 | -0.0336 | 0.0000 | 2.6629 | 0.0245 | -0.0000 | 
4.5935 | -0.0075 | -0.0000 | 0.8209 | -0.0015 | -0.0000 | 2.7062 | -0.0341 | 0.0000 | 2.7082 | 0.0250 | -0.0000 | 
4.6703 | -0.0076 | 0.0000 | 0.8346 | -0.0015 | 0.0000 | 2.7514 | -0.0346 | 0.0000 | 2.7535 | 0.0254 | -0.0000 | 
4.7472 | -0.0077 | -0.0000 | 0.8483 | -0.0014 | -0.0000 | 2.7967 | -0.0350 | 0.0000 | 2.7988 | 0.0259 | -0.0000 | 
4.8240 | -0.0079 | 0.0000 | 0.8619 | -0.0014 | 0.0000 | 2.8419 | -0.0355 | 0.0000 | 2.8440 | 0.0263 | -0.0000 | 
4.9009 | -0.0080 | -0.0000 | 0.8756 | -0.0013 | 0.0000 | 2.8871 | -0.0360 | 0.0000 | 2.8893 | 0.0268 | -0.0000 | 
4.9777 | -0.0081 | -0.0000 | 0.8893 | -0.0012 | -0.0000 | 2.9324 | -0.0365 | 0.0000 | 2.9346 | 0.0272 | -0.0000 | 
5.0545 | -0.0081 | 0.0000 | 0.9029 | -0.0012 | -0.0000 | 2.9776 | -0.0370 | 0.0000 | 2.9798 | 0.0277 | -0.0000 | 
5.1314 | -0.0082 | -0.0000 | 0.9166 | -0.0011 | 0.0000 | 3.0228 | -0.0375 | 0.0000 | 3.0251 | 0.0282 | -0.0000 | 
5.2082 | -0.0083 | -0.0000 | 0.9302 | -0.0011 | -0.0000 | 3.0681 | -0.0380 | 0.0000 | 3.0704 | 0.0286 | -0.0000 | 
5.2851 | -0.0084 | -0.0000 | 0.9439 | -0.0010 | 0.0000 | 3.1133 | -0.0385 | 0.0000 | 3.1157 | 0.0291 | -0.0000 | 
5.3619 | -0.0085 | 0.0000 | 0.9576 | -0.0009 | -0.0000 | 3.1586 | -0.0390 | 0.0000 | 3.1609 | 0.0295 | -0.0000 | 
5.4388 | -0.0086 | 0.0000 | 0.9713 | -0.0009 | 0.0000 | 3.2038 | -0.0394 | 0.0000 | 3.2062 | 0.0300 | -0.0000 | 
5.5156 | -0.0087 | -0.0000 | 0.9849 | -0.0008 | -0.0000 | 3.2491 | -0.0399 | 0.0000 | 3.2515 | 0.0304 | -0.0000 | 
5.5925 | -0.0087 | -0.0000 | 0.9986 | -0.0007 | -0.0000 | 3.2943 | -0.0404 | 0.0000 | 3.2968 | 0.0309 | -0.0000 | 
5.6693 | -0.0088 | 0.0000 | 1.0123 | -0.0007 | -0.0000 | 3.3396 | -0.0409 | 0.0000 | 3.3421 | 0.0314 | -0.0000 | 
5.7462 | -0.0089 | -0.0000 | 1.0259 | -0.0006 | -0.0000 | 3.3848 | -0.0413 | 0.0000 | 3.3873 | 0.0318 | -0.0000 | 
5.8230 | -0.0090 | -0.0000 | 1.0396 | -0.0005 | -0.0000 | 3.4300 | -0.0418 | 0.0000 | 3.4326 | 0.0323 | -0.0000 | 
5.8999 | -0.0091 | -0.0000 | 1.0533 | -0.0005 | 0.0000 | 3.4753 | -0.0423 | 0.0000 | 3.4779 | 0.0327 | -0.0000 | 
5.9767 | -0.0092 | -0.0000 | 1.0669 | -0.0004 | 0.0000 | 3.5205 | -0.0428 | 0.0000 | 3.5231 | 0.0332 | -0.0000 | 
6.0536 | -0.0093 | 0.0000 | 1.0806 | -0.0004 | -0.0000 | 3.5657 | -0.0433 | 0.0000 | 3.5684 | 0.0336 | -0.0000 | 
6.1304 | -0.0094 | -0.0000 | 1.0943 | -0.0003 | 0.0000 | 3.6110 | -0.0438 | 0.0000 | 3.6137 | 0.0341 | -0.0000 | 
6.2073 | -0.0095 | -0.0000 | 1.1079 | -0.0003 | 0.0000 | 3.6562 | -0.0443 | 0.0000 | 3.6590 | 0.0345 | -0.0000 | 
6.2841 | -0.0095 | -0.0000 | 1.1216 | -0.0002 | -0.0000 | 3.7015 | -0.0448 | 0.0000 | 3.7042 | 0.0350 | -0.0000 | 
6.3610 | -0.0096 | 0.0000 | 1.1352 | -0.0002 | 0.0000 | 3.7467 | -0.0452 | 0.0000 | 3.7495 | 0.0354 | -0.0000 | 
6.4378 | -0.0097 | -0.0000 | 1.1489 | -0.0001 | 0.0000 | 3.7919 | -0.0457 | 0.0000 | 3.7948 | 0.0359 | -0.0000 | 
6.5147 | -0.0098 | -0.0000 | 1.1625 | -0.0000 | -0.0000 | 3.8372 | -0.0462 | 0.0000 | 3.8400 | 0.0364 | -0.0000 | 
6.5915 | -0.0098 | -0.0000 | 1.1762 | 0.0000 | 0.0000 | 3.8824 | -0.0466 | 0.0000 | 3.8853 | 0.0368 | -0.0000 | 
6.6684 | -0.0099 | 0.0000 | 1.1898 | 0.0001 | -0.0000 | 3.9276 | -0.0471 | 0.0000 | 3.9306 | 0.0373 | -0.0000 | 
6.7453 | -0.0100 | -0.0000 | 1.2035 | 0.0001 | 0.0000 | 3.9729 | -0.0476 | 0.0000 | 3.9759 | 0.0377 | -0.0000 | 
6.8221 | -0.0101 | -0.0000 | 1.2172 | 0.0002 | -0.0000 | 4.0181 | -0.0481 | 0.0000 | 4.0212 | 0.0382 | -0.0000 | 
6.8990 | -0.0102 | -0.0000 | 1.2308 | 0.0003 | -0.0000 | 4.0634 | -0.0486 | 0.0000 | 4.0664 | 0.0386 | -0.0000 | 
6.9759 | -0.0103 | -0.0000 | 1.2445 | 0.0003 | 0.0000 | 4.1086 | -0.0490 | 0.0000 | 4.1117 | 0.0391 | -0.0000 | 
7.0527 | -0.0103 | 0.0000 | 1.2581 | 0.0004 | -0.0000 | 4.1539 | -0.0495 | 0.0000 | 4.1570 | 0.0396 | -0.0000 | 
7.1296 | -0.0104 | -0.0000 | 1.2718 | 0.0004 | -0.0000 | 4.1991 | -0.0500 | 0.0000 | 4.2023 | 0.0400 | -0.0000 | 
7.2065 | -0.0105 | -0.0000 | 1.2854 | 0.0005 | -0.0000 | 4.2444 | -0.0504 | 0.0000 | 4.2475 | 0.0405 | -0.0000 | 
7.2833 | -0.0106 | -0.0000 | 1.2991 | 0.0006 | -0.0000 | 4.2896 | -0.0509 | 0.0000 | 4.2928 | 0.0409 | -0.0000 | 
7.3602 | -0.0107 | -0.0000 | 1.3127 | 0.0006 | -0.0000 | 4.3348 | -0.0514 | 0.0000 | 4.3381 | 0.0414 | -0.0000 | 
7.4370 | -0.0107 | 0.0000 | 1.3264 | 0.0007 | -0.0000 | 4.3801 | -0.0519 | 0.0000 | 4.3834 | 0.0418 | -0.0000 | 
7.5139 | -0.0108 | 0.0000 | 1.3400 | 0.0007 | -0.0000 | 4.4253 | -0.0524 | 0.0000 | 4.4286 | 0.0423 | -0.0000 | 
7.5908 | -0.0109 | -0.0000 | 1.3537 | 0.0008 | -0.0000 | 4.4705 | -0.0528 | 0.0000 | 4.4739 | 0.0427 | -0.0000 | 
7.6677 | -0.0110 | 0.0000 | 1.3673 | 0.0008 | -0.0000 | 4.5158 | -0.0533 | 0.0000 | 4.5192 | 0.0432 | -0.0000 | 
7.7445 | -0.0111 | -0.0000 | 1.3809 | 0.0009 | -0.0000 | 4.5610 | -0.0538 | 0.0000 | 4.5645 | 0.0436 | -0.0000 | 
7.8214 | -0.0112 | -0.0000 | 1.3946 | 0.0009 | -0.0000 | 4.6063 | -0.0543 | 0.0000 | 4.6097 | 0.0440 | -0.0000 | 
7.8983 | -0.0113 | -0.0000 | 1.4082 | 0.0010 | -0.0000 | 4.6515 | -0.0548 | 0.0000 | 4.6550 | 0.0445 | -0.0000 | 
7.9752 | -0.0113 | -0.0000 | 1.4218 | 0.0010 | -0.0000 | 4.6967 | -0.0552 | 0.0000 | 4.7003 | 0.0450 | -0.0000 | 
8.0521 | -0.0114 | -0.0000 | 1.4355 | 0.0011 | -0.0000 | 4.7420 | -0.0557 | 0.0000 | 4.7455 | 0.0454 | -0.0000 | 
8.1289 | -0.0115 | -0.0000 | 1.4491 | 0.0012 | -0.0000 | 4.7872 | -0.0562 | 0.0000 | 4.7908 | 0.0459 | -0.0000 | 
8.2058 | -0.0115 | -0.0000 | 1.4627 | 0.0012 | -0.0000 | 4.8324 | -0.0566 | 0.0000 | 4.8361 | 0.0463 | -0.0000 | 
8.2827 | -0.0116 | -0.0000 | 1.4763 | 0.0013 | -0.0000 | 4.8777 | -0.0571 | 0.0000 | 4.8814 | 0.0468 | -0.0000 | 
8.3596 | -0.0117 | -0.0000 | 1.4899 | 0.0013 | -0.0000 | 4.9229 | -0.0576 | 0.0000 | 4.9266 | 0.0472 | -0.0000 | 
8.4365 | -0.0117 | -0.0000 | 1.5035 | 0.0014 | -0.0000 | 4.9682 | -0.0580 | 0.0000 | 4.9719 | 0.0477 | -0.0000 | 
8.5134 | -0.0118 | -0.0000 | 1.5172 | 0.0015 | -0.0000 | 5.0134 | -0.0585 | 0.0000 | 5.0172 | 0.0482 | -0.0000 | 
8.5903 | -0.0119 | -0.0000 | 1.5308 | 0.0015 | -0.0000 | 5.0586 | -0.0590 | 0.0000 | 5.0625 | 0.0486 | -0.0000 | 
8.6672 | -0.0120 | -0.0000 | 1.5444 | 0.0016 | -0.0000 | 5.1039 | -0.0594 | 0.0000 | 5.1077 | 0.0490 | -0.0000 | 
8.7441 | -0.0121 | -0.0000 | 1.5580 | 0.0016 | -0.0000 | 5.1491 | -0.0599 | 0.0000 | 5.1530 | 0.0495 | -0.0000 | 
8.8210 | -0.0121 | -0.0000 | 1.5716 | 0.0017 | -0.0000 | 5.1944 | -0.0604 | 0.0000 | 5.1983 | 0.0500 | -0.0000 | 
8.8980 | -0.0122 | -0.0000 | 1.5852 | 0.0017 | -0.0000 | 5.2396 | -0.0608 | 0.0000 | 5.2436 | 0.0504 | -0.0000 | 
8.9749 | -0.0123 | -0.0000 | 1.5989 | 0.0018 | -0.0000 | 5.2849 | -0.0613 | 0.0000 | 5.2889 | 0.0509 | -0.0000 | 
9.0518 | -0.0123 | -0.0000 | 1.6125 | 0.0019 | -0.0000 | 5.3301 | -0.0618 | 0.0000 | 5.3341 | 0.0513 | -0.0000 | 
9.1287 | -0.0124 | -0.0000 | 1.6261 | 0.0019 | -0.0000 | 5.3753 | -0.0623 | 0.0000 | 5.3794 | 0.0517 | -0.0000 | 
9.2056 | -0.0125 | -0.0000 | 1.6397 | 0.0020 | -0.0000 | 5.4206 | -0.0627 | 0.0000 | 5.4247 | 0.0522 | -0.0000 | 
9.2825 | -0.0126 | -0.0000 | 1.6533 | 0.0020 | -0.0000 | 5.4658 | -0.0632 | 0.0000 | 5.4699 | 0.0526 | -0.0000 | 
9.3594 | -0.0126 | -0.0000 | 1.6669 | 0.0021 | -0.0000 | 5.5110 | -0.0637 | 0.0000 | 5.5152 | 0.0531 | -0.0000 | 
9.4363 | -0.0127 | -0.0000 | 1.6804 | 0.0021 | -0.0000 | 5.5563 | -0.0641 | 0.0000 | 5.5605 | 0.0535 | -0.0000 | 
9.5132 | -0.0128 | -0.0000 | 1.6940 | 0.0022 | -0.0000 | 5.6015 | -0.0646 | 0.0000 | 5.6058 | 0.0540 | -0.0000 | 
9.5902 | -0.0129 | -0.0000 | 1.7076 | 0.0022 | -0.0000 | 5.6468 | -0.0651 | 0.0000 | 5.6510 | 0.0544 | -0.0000 | 
9.6671 | -0.0129 | -0.0000 | 1.7212 | 0.0023 | 0.0000 | 5.6920 | -0.0655 | 0.0000 | 5.6963 | 0.0549 | -0.0000 | 
9.7440 | -0.0130 | -0.0000 | 1.7348 | 0.0023 | -0.0000 | 5.7372 | -0.0660 | 0.0000 | 5.7416 | 0.0553 | -0.0000 | 
9.8210 | -0.0131 | 0.0000 | 1.7484 | 0.0024 | -0.0000 | 5.7825 | -0.0665 | -0.0000 | 5.7869 | 0.0558 | 0.0000 | 
9.8979 | -0.0131 | -0.0000 | 1.7620 | 0.0024 | 0.0000 | 5.8277 | -0.0670 | 0.0000 | 5.8321 | 0.0562 | -0.0000 | 
9.9748 | -0.0132 | -0.0000 | 1.7755 | 0.0025 | 0.0000 | 5.8730 | -0.0674 | 0.0000 | 5.8774 | 0.0567 | -0.0000 | 
10.0518 | -0.0133 | -0.0000 | 1.7891 | 0.0025 | 0.0000 | 5.9182 | -0.0679 | 0.0000 | 5.9227 | 0.0571 | -0.0000 | 
10.1287 | -0.0133 | 0.0000 | 1.8027 | 0.0026 | -0.0000 | 5.9634 | -0.0684 | 0.0000 | 5.9680 | 0.0576 | -0.0000 | 
10.2057 | -0.0134 | 0.0000 | 1.8162 | 0.0026 | -0.0000 | 6.0087 | -0.0688 | -0.0000 | 6.0132 | 0.0580 | 0.0000 | 
10.2826 | -0.0135 | 0.0000 | 1.8298 | 0.0027 | 0.0000 | 6.0539 | -0.0693 | 0.0000 | 6.0585 | 0.0585 | -0.0000 | 
10.3596 | -0.0135 | -0.0000 | 1.8434 | 0.0027 | 0.0000 | 6.0991 | -0.0697 | 0.0000 | 6.1038 | 0.0589 | -0.0000 | 
10.4365 | -0.0136 | -0.0000 | 1.8569 | 0.0028 | 0.0000 | 6.1444 | -0.0702 | 0.0000 | 6.1491 | 0.0594 | -0.0000 | 
10.5135 | -0.0136 | 0.0000 | 1.8705 | 0.0028 | -0.0000 | 6.1896 | -0.0707 | 0.0000 | 6.1943 | 0.0598 | -0.0000 | 
10.5904 | -0.0137 | 0.0000 | 1.8840 | 0.0029 | -0.0000 | 6.2349 | -0.0711 | 0.0000 | 6.2396 | 0.0603 | -0.0000 | 
10.6674 | -0.0138 | 0.0000 | 1.8976 | 0.0029 | 0.0000 | 6.2801 | -0.0716 | 0.0000 | 6.2849 | 0.0607 | -0.0000 | 
10.7444 | -0.0138 | -0.0000 | 1.9111 | 0.0030 | 0.0000 | 6.3253 | -0.0720 | 0.0000 | 6.3302 | 0.0612 | -0.0000 | 
10.8213 | -0.0139 | -0.0000 | 1.9247 | 0.0030 | 0.0000 | 6.3706 | -0.0725 | 0.0000 | 6.3754 | 0.0616 | -0.0000 | 
10.8983 | -0.0140 | 0.0000 | 1.9382 | 0.0031 | -0.0000 | 6.4158 | -0.0730 | 0.0000 | 6.4207 | 0.0621 | -0.0000 | 
10.9753 | -0.0141 | 0.0000 | 1.9518 | 0.0032 | -0.0000 | 6.4611 | -0.0734 | 0.0000 | 6.4660 | 0.0625 | -0.0000 | 
11.0522 | -0.0141 | -0.0000 | 1.9653 | 0.0032 | -0.0000 | 6.5063 | -0.0739 | 0.0000 | 6.5113 | 0.0630 | -0.0000 | 
11.1292 | -0.0142 | -0.0000 | 1.9789 | 0.0033 | 0.0000 | 6.5515 | -0.0743 | 0.0000 | 6.5565 | 0.0634 | -0.0000 | 
