Test angle: 0
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.5431 | -0.0035 | -0.0000 | 0.1165 | -0.0037 | -0.0000 | 0.3297 | -0.0084 | 0.0000 | 0.3298 | 0.0012 | 0.0000 | 
0.6208 | -0.0035 | -0.0000 | 0.1293 | -0.0038 | 0.0000 | 0.3750 | -0.0092 | -0.0000 | 0.3751 | 0.0019 | 0.0000 | 
0.6984 | -0.0036 | 0.0000 | 0.1422 | -0.0039 | -0.0000 | 0.4202 | -0.0101 | -0.0000 | 0.4204 | 0.0026 | 0.0000 | 
0.7759 | -0.0036 | -0.0000 | 0.1552 | -0.0040 | -0.0000 | 0.4654 | -0.0108 | -0.0000 | 0.4656 | 0.0033 | -0.0000 | 
0.8533 | -0.0036 | -0.0000 | 0.1683 | -0.0041 | -0.0000 | 0.5107 | -0.0116 | -0.0000 | 0.5109 | 0.0040 | 0.0000 | 
0.9306 | -0.0036 | -0.0000 | 0.1815 | -0.0041 | -0.0000 | 0.5559 | -0.0124 | -0.0000 | 0.5562 | 0.0047 | 0.0000 | 
1.0079 | -0.0036 | -0.0000 | 0.1947 | -0.0042 | -0.0000 | 0.6012 | -0.0132 | -0.0000 | 0.6015 | 0.0054 | -0.0000 | 
1.0851 | -0.0037 | -0.0000 | 0.2080 | -0.0042 | -0.0000 | 0.6464 | -0.0140 | -0.0000 | 0.6467 | 0.0061 | -0.0000 | 
1.1622 | -0.0037 | 0.0000 | 0.2214 | -0.0043 | -0.0000 | 0.6916 | -0.0147 | -0.0000 | 0.6920 | 0.0068 | -0.0000 | 
1.2394 | -0.0037 | -0.0000 | 0.2348 | -0.0043 | -0.0000 | 0.7369 | -0.0155 | -0.0000 | 0.7373 | 0.0075 | -0.0000 | 
1.3165 | -0.0037 | -0.0000 | 0.2482 | -0.0044 | -0.0000 | 0.7821 | -0.0163 | 0.0000 | 0.7826 | 0.0082 | 0.0000 | 
1.3935 | -0.0037 | -0.0000 | 0.2617 | -0.0045 | 0.0000 | 0.8274 | -0.0171 | 0.0000 | 0.8278 | 0.0089 | 0.0000 | 
1.4705 | -0.0037 | -0.0000 | 0.2752 | -0.0045 | -0.0000 | 0.8726 | -0.0179 | -0.0000 | 0.8731 | 0.0096 | -0.0000 | 
1.5475 | -0.0038 | -0.0000 | 0.2888 | -0.0046 | -0.0000 | 0.9179 | -0.0186 | 0.0000 | 0.9184 | 0.0103 | -0.0000 | 
1.6244 | -0.0038 | 0.0000 | 0.3023 | -0.0046 | -0.0000 | 0.9631 | -0.0194 | 0.0000 | 0.9636 | 0.0110 | -0.0000 | 
1.7013 | -0.0038 | -0.0000 | 0.3159 | -0.0047 | -0.0000 | 1.0083 | -0.0202 | 0.0000 | 1.0089 | 0.0117 | 0.0000 | 
1.7783 | -0.0038 | -0.0000 | 0.3295 | -0.0047 | 0.0000 | 1.0536 | -0.0209 | 0.0000 | 1.0542 | 0.0124 | -0.0000 | 
1.8552 | -0.0038 | -0.0000 | 0.3432 | -0.0047 | -0.0000 | 1.0988 | -0.0217 | 0.0000 | 1.0995 | 0.0131 | 0.0000 | 
1.9320 | -0.0039 | -0.0000 | 0.3568 | -0.0048 | 0.0000 | 1.1441 | -0.0224 | 0.0000 | 1.1448 | 0.0138 | 0.0000 | 
2.0089 | -0.0039 | -0.0000 | 0.3704 | -0.0049 | 0.0000 | 1.1893 | -0.0232 | 0.0000 | 1.1900 | 0.0145 | 0.0000 | 
2.0857 | -0.0039 | -0.0000 | 0.3841 | -0.0049 | 0.0000 | 1.2345 | -0.0240 | 0.0000 | 1.2353 | 0.0152 | 0.0000 | 
2.1625 | -0.0039 | 0.0000 | 0.3978 | -0.0049 | 0.0000 | 1.2798 | -0.0248 | -0.0000 | 1.2806 | 0.0159 | -0.0000 | 
2.2394 | -0.0040 | -0.0000 | 0.4115 | -0.0050 | -0.0000 | 1.3250 | -0.0255 | -0.0000 | 1.3259 | 0.0166 | 0.0000 | 
2.3161 | -0.0040 | 0.0000 | 0.4253 | -0.0050 | 0.0000 | 1.3703 | -0.0262 | -0.0000 | 1.3711 | 0.0173 | 0.0000 | 
2.3929 | -0.0040 | -0.0000 | 0.4390 | -0.0050 | -0.0000 | 1.4155 | -0.0270 | -0.0000 | 1.4164 | 0.0180 | -0.0000 | 
2.4697 | -0.0040 | -0.0000 | 0.4527 | -0.0051 | -0.0000 | 1.4607 | -0.0278 | 0.0000 | 1.4616 | 0.0187 | 0.0000 | 
2.5464 | -0.0040 | 0.0000 | 0.4664 | -0.0051 | 0.0000 | 1.5060 | -0.0285 | -0.0000 | 1.5069 | 0.0194 | 0.0000 | 
2.6232 | -0.0041 | 0.0000 | 0.4802 | -0.0052 | 0.0000 | 1.5512 | -0.0293 | 0.0000 | 1.5522 | 0.0200 | 0.0000 | 
2.7000 | -0.0041 | -0.0000 | 0.4940 | -0.0052 | 0.0000 | 1.5965 | -0.0300 | -0.0000 | 1.5975 | 0.0208 | -0.0000 | 
2.7767 | -0.0041 | -0.0000 | 0.5078 | -0.0052 | 0.0000 | 1.6417 | -0.0308 | 0.0000 | 1.6428 | 0.0214 | 0.0000 | 
2.8534 | -0.0041 | 0.0000 | 0.5216 | -0.0053 | 0.0000 | 1.6870 | -0.0315 | 0.0000 | 1.6880 | 0.0221 | 0.0000 | 
2.9301 | -0.0041 | 0.0000 | 0.5353 | -0.0053 | 0.0000 | 1.7322 | -0.0322 | -0.0000 | 1.7333 | 0.0229 | 0.0000 | 
3.0069 | -0.0041 | 0.0000 | 0.5491 | -0.0053 | -0.0000 | 1.7774 | -0.0330 | 0.0000 | 1.7785 | 0.0236 | 0.0000 | 
3.0836 | -0.0042 | -0.0000 | 0.5629 | -0.0053 | 0.0000 | 1.8227 | -0.0337 | 0.0000 | 1.8238 | 0.0242 | 0.0000 | 
3.1603 | -0.0042 | 0.0000 | 0.5767 | -0.0054 | 0.0000 | 1.8679 | -0.0345 | -0.0000 | 1.8691 | 0.0249 | 0.0000 | 
3.2370 | -0.0042 | -0.0000 | 0.5906 | -0.0054 | -0.0000 | 1.9132 | -0.0352 | -0.0000 | 1.9144 | 0.0256 | 0.0000 | 
3.3137 | -0.0042 | -0.0000 | 0.6044 | -0.0055 | 0.0000 | 1.9584 | -0.0360 | -0.0000 | 1.9597 | 0.0263 | 0.0000 | 
3.3904 | -0.0042 | 0.0000 | 0.6182 | -0.0055 | 0.0000 | 2.0037 | -0.0367 | 0.0000 | 2.0049 | 0.0270 | 0.0000 | 
3.4671 | -0.0043 | -0.0000 | 0.6320 | -0.0055 | -0.0000 | 2.0489 | -0.0375 | -0.0000 | 2.0502 | 0.0277 | 0.0000 | 
3.5437 | -0.0043 | -0.0000 | 0.6459 | -0.0055 | 0.0000 | 2.0941 | -0.0382 | -0.0000 | 2.0955 | 0.0284 | 0.0000 | 
3.6204 | -0.0043 | -0.0000 | 0.6597 | -0.0056 | -0.0000 | 2.1394 | -0.0389 | -0.0000 | 2.1407 | 0.0291 | 0.0000 | 
3.6971 | -0.0043 | -0.0000 | 0.6735 | -0.0056 | 0.0000 | 2.1846 | -0.0397 | -0.0000 | 2.1860 | 0.0298 | 0.0000 | 
3.7738 | -0.0043 | -0.0000 | 0.6873 | -0.0056 | 0.0000 | 2.2299 | -0.0404 | -0.0000 | 2.2313 | 0.0305 | 0.0000 | 
3.8504 | -0.0043 | 0.0000 | 0.7012 | -0.0056 | -0.0000 | 2.2751 | -0.0411 | -0.0000 | 2.2765 | 0.0312 | 0.0000 | 
3.9271 | -0.0043 | -0.0000 | 0.7151 | -0.0057 | 0.0000 | 2.3204 | -0.0419 | -0.0000 | 2.3218 | 0.0319 | 0.0000 | 
4.0038 | -0.0044 | 0.0000 | 0.7289 | -0.0057 | 0.0000 | 2.3656 | -0.0426 | -0.0000 | 2.3671 | 0.0326 | 0.0000 | 
4.0805 | -0.0044 | 0.0000 | 0.7428 | -0.0057 | 0.0000 | 2.4109 | -0.0434 | -0.0000 | 2.4124 | 0.0332 | 0.0000 | 
4.1571 | -0.0044 | 0.0000 | 0.7566 | -0.0058 | 0.0000 | 2.4561 | -0.0441 | -0.0000 | 2.4577 | 0.0339 | 0.0000 | 
4.2337 | -0.0044 | -0.0000 | 0.7705 | -0.0058 | 0.0000 | 2.5013 | -0.0448 | -0.0000 | 2.5029 | 0.0346 | 0.0000 | 
4.3104 | -0.0044 | -0.0000 | 0.7843 | -0.0058 | 0.0000 | 2.5466 | -0.0456 | -0.0000 | 2.5482 | 0.0353 | 0.0000 | 
4.3870 | -0.0044 | -0.0000 | 0.7982 | -0.0058 | 0.0000 | 2.5918 | -0.0463 | -0.0000 | 2.5934 | 0.0360 | 0.0000 | 
4.4637 | -0.0044 | 0.0000 | 0.8120 | -0.0058 | 0.0000 | 2.6370 | -0.0470 | -0.0000 | 2.6387 | 0.0367 | 0.0000 | 
4.5404 | -0.0044 | -0.0000 | 0.8259 | -0.0059 | 0.0000 | 2.6823 | -0.0477 | -0.0000 | 2.6840 | 0.0374 | 0.0000 | 
4.6170 | -0.0045 | -0.0000 | 0.8398 | -0.0059 | 0.0000 | 2.7275 | -0.0485 | -0.0000 | 2.7293 | 0.0381 | 0.0000 | 
4.6937 | -0.0045 | -0.0000 | 0.8536 | -0.0059 | -0.0000 | 2.7728 | -0.0492 | -0.0000 | 2.7745 | 0.0388 | 0.0000 | 
4.7703 | -0.0045 | 0.0000 | 0.8675 | -0.0059 | 0.0000 | 2.8180 | -0.0499 | -0.0000 | 2.8198 | 0.0395 | 0.0000 | 
4.8470 | -0.0045 | 0.0000 | 0.8814 | -0.0059 | 0.0000 | 2.8633 | -0.0507 | -0.0000 | 2.8651 | 0.0402 | 0.0000 | 
4.9236 | -0.0046 | 0.0000 | 0.8953 | -0.0060 | -0.0000 | 2.9085 | -0.0514 | -0.0000 | 2.9104 | 0.0409 | 0.0000 | 
5.0003 | -0.0046 | 0.0000 | 0.9091 | -0.0060 | 0.0000 | 2.9538 | -0.0521 | -0.0000 | 2.9557 | 0.0416 | 0.0000 | 
5.0769 | -0.0046 | -0.0000 | 0.9230 | -0.0060 | 0.0000 | 2.9990 | -0.0529 | -0.0000 | 3.0009 | 0.0423 | 0.0000 | 
5.1535 | -0.0046 | -0.0000 | 0.9369 | -0.0060 | 0.0000 | 3.0442 | -0.0536 | -0.0000 | 3.0462 | 0.0429 | 0.0000 | 
5.2302 | -0.0046 | -0.0000 | 0.9507 | -0.0061 | 0.0000 | 3.0895 | -0.0543 | -0.0000 | 3.0915 | 0.0436 | 0.0000 | 
5.3068 | -0.0046 | 0.0000 | 0.9646 | -0.0061 | 0.0000 | 3.1347 | -0.0550 | -0.0000 | 3.1367 | 0.0443 | 0.0000 | 
5.3835 | -0.0046 | -0.0000 | 0.9785 | -0.0061 | 0.0000 | 3.1799 | -0.0558 | -0.0000 | 3.1820 | 0.0450 | 0.0000 | 
5.4601 | -0.0046 | -0.0000 | 0.9923 | -0.0061 | 0.0000 | 3.2252 | -0.0565 | -0.0000 | 3.2273 | 0.0457 | 0.0000 | 
5.5368 | -0.0046 | 0.0000 | 1.0062 | -0.0061 | 0.0000 | 3.2704 | -0.0572 | -0.0000 | 3.2725 | 0.0464 | 0.0000 | 
5.6134 | -0.0047 | 0.0000 | 1.0200 | -0.0062 | 0.0000 | 3.3157 | -0.0579 | -0.0000 | 3.3178 | 0.0471 | 0.0000 | 
5.6901 | -0.0047 | 0.0000 | 1.0339 | -0.0062 | 0.0000 | 3.3609 | -0.0586 | -0.0000 | 3.3631 | 0.0478 | 0.0000 | 
5.7667 | -0.0047 | -0.0000 | 1.0478 | -0.0062 | 0.0000 | 3.4062 | -0.0593 | -0.0000 | 3.4084 | 0.0485 | 0.0000 | 
5.8434 | -0.0047 | 0.0000 | 1.0617 | -0.0062 | -0.0000 | 3.4514 | -0.0601 | -0.0000 | 3.4536 | 0.0492 | 0.0000 | 
5.9200 | -0.0047 | 0.0000 | 1.0755 | -0.0062 | -0.0000 | 3.4967 | -0.0608 | -0.0000 | 3.4989 | 0.0499 | 0.0000 | 
5.9967 | -0.0048 | 0.0000 | 1.0894 | -0.0062 | 0.0000 | 3.5419 | -0.0615 | -0.0000 | 3.5442 | 0.0506 | 0.0000 | 
6.0733 | -0.0048 | 0.0000 | 1.1033 | -0.0062 | -0.0000 | 3.5871 | -0.0622 | -0.0000 | 3.5895 | 0.0512 | 0.0000 | 
6.1500 | -0.0048 | 0.0000 | 1.1172 | -0.0063 | -0.0000 | 3.6324 | -0.0630 | -0.0000 | 3.6347 | 0.0519 | 0.0000 | 
6.2266 | -0.0048 | 0.0000 | 1.1310 | -0.0063 | 0.0000 | 3.6776 | -0.0637 | -0.0000 | 3.6800 | 0.0526 | 0.0000 | 
6.3033 | -0.0048 | -0.0000 | 1.1449 | -0.0063 | -0.0000 | 3.7229 | -0.0644 | -0.0000 | 3.7253 | 0.0533 | 0.0000 | 
6.3799 | -0.0048 | 0.0000 | 1.1587 | -0.0063 | -0.0000 | 3.7681 | -0.0651 | -0.0000 | 3.7705 | 0.0540 | 0.0000 | 
6.4566 | -0.0048 | 0.0000 | 1.1726 | -0.0063 | -0.0000 | 3.8133 | -0.0658 | -0.0000 | 3.8158 | 0.0547 | 0.0000 | 
6.5332 | -0.0048 | 0.0000 | 1.1864 | -0.0064 | -0.0000 | 3.8586 | -0.0666 | -0.0000 | 3.8611 | 0.0554 | 0.0000 | 
6.6099 | -0.0049 | 0.0000 | 1.2003 | -0.0064 | -0.0000 | 3.9038 | -0.0673 | -0.0000 | 3.9064 | 0.0560 | 0.0000 | 
6.6865 | -0.0049 | 0.0000 | 1.2142 | -0.0064 | -0.0000 | 3.9491 | -0.0680 | -0.0000 | 3.9516 | 0.0567 | 0.0000 | 
6.7632 | -0.0049 | 0.0000 | 1.2280 | -0.0064 | 0.0000 | 3.9943 | -0.0687 | -0.0000 | 3.9969 | 0.0574 | 0.0000 | 
6.8398 | -0.0049 | 0.0000 | 1.2419 | -0.0064 | 0.0000 | 4.0395 | -0.0694 | -0.0000 | 4.0422 | 0.0581 | 0.0000 | 
6.9165 | -0.0049 | -0.0000 | 1.2557 | -0.0064 | 0.0000 | 4.0848 | -0.0701 | -0.0000 | 4.0874 | 0.0588 | 0.0000 | 
6.9932 | -0.0049 | 0.0000 | 1.2695 | -0.0065 | 0.0000 | 4.1300 | -0.0708 | -0.0000 | 4.1327 | 0.0595 | 0.0000 | 
7.0698 | -0.0049 | -0.0000 | 1.2834 | -0.0064 | 0.0000 | 4.1753 | -0.0715 | -0.0000 | 4.1780 | 0.0602 | 0.0000 | 
7.1465 | -0.0049 | 0.0000 | 1.2973 | -0.0065 | -0.0000 | 4.2205 | -0.0722 | -0.0000 | 4.2233 | 0.0609 | 0.0000 | 
7.2232 | -0.0049 | 0.0000 | 1.3111 | -0.0065 | 0.0000 | 4.2658 | -0.0730 | -0.0000 | 4.2685 | 0.0616 | 0.0000 | 
7.2999 | -0.0050 | -0.0000 | 1.3250 | -0.0065 | -0.0000 | 4.3110 | -0.0737 | -0.0000 | 4.3138 | 0.0622 | 0.0000 | 
7.3765 | -0.0050 | 0.0000 | 1.3388 | -0.0065 | -0.0000 | 4.3563 | -0.0744 | -0.0000 | 4.3591 | 0.0629 | 0.0000 | 
7.4532 | -0.0050 | 0.0000 | 1.3527 | -0.0065 | 0.0000 | 4.4015 | -0.0751 | -0.0000 | 4.4044 | 0.0636 | 0.0000 | 
7.5299 | -0.0050 | 0.0000 | 1.3665 | -0.0065 | -0.0000 | 4.4467 | -0.0758 | -0.0000 | 4.4496 | 0.0643 | 0.0000 | 
7.6065 | -0.0050 | -0.0000 | 1.3803 | -0.0065 | 0.0000 | 4.4920 | -0.0765 | -0.0000 | 4.4949 | 0.0650 | 0.0000 | 
7.6832 | -0.0050 | 0.0000 | 1.3942 | -0.0065 | -0.0000 | 4.5372 | -0.0772 | -0.0000 | 4.5402 | 0.0657 | 0.0000 | 
7.7599 | -0.0051 | -0.0000 | 1.4080 | -0.0066 | 0.0000 | 4.5825 | -0.0779 | -0.0000 | 4.5854 | 0.0663 | 0.0000 | 
7.8366 | -0.0051 | -0.0000 | 1.4219 | -0.0066 | 0.0000 | 4.6277 | -0.0787 | -0.0000 | 4.6307 | 0.0670 | 0.0000 | 
7.9132 | -0.0051 | 0.0000 | 1.4357 | -0.0066 | -0.0000 | 4.6729 | -0.0794 | -0.0000 | 4.6760 | 0.0677 | 0.0000 | 
7.9899 | -0.0051 | 0.0000 | 1.4495 | -0.0066 | -0.0000 | 4.7182 | -0.0801 | -0.0000 | 4.7213 | 0.0684 | 0.0000 | 
8.0666 | -0.0051 | -0.0000 | 1.4633 | -0.0066 | 0.0000 | 4.7634 | -0.0808 | -0.0000 | 4.7665 | 0.0691 | 0.0000 | 
8.1433 | -0.0051 | 0.0000 | 1.4772 | -0.0067 | -0.0000 | 4.8087 | -0.0815 | -0.0000 | 4.8118 | 0.0697 | 0.0000 | 
8.2200 | -0.0051 | 0.0000 | 1.4910 | -0.0067 | 0.0000 | 4.8539 | -0.0822 | -0.0000 | 4.8571 | 0.0704 | 0.0000 | 
8.2967 | -0.0051 | 0.0000 | 1.5048 | -0.0067 | -0.0000 | 4.8991 | -0.0829 | -0.0000 | 4.9023 | 0.0711 | 0.0000 | 
8.3734 | -0.0051 | -0.0000 | 1.5186 | -0.0067 | -0.0000 | 4.9444 | -0.0836 | -0.0000 | 4.9476 | 0.0718 | 0.0000 | 
8.4501 | -0.0051 | -0.0000 | 1.5324 | -0.0067 | 0.0000 | 4.9896 | -0.0843 | -0.0000 | 4.9929 | 0.0725 | 0.0000 | 
8.5268 | -0.0051 | -0.0000 | 1.5463 | -0.0067 | 0.0000 | 5.0349 | -0.0850 | -0.0000 | 5.0381 | 0.0732 | 0.0000 | 
8.6035 | -0.0052 | -0.0000 | 1.5601 | -0.0067 | -0.0000 | 5.0801 | -0.0857 | -0.0000 | 5.0834 | 0.0738 | 0.0000 | 
8.6802 | -0.0052 | -0.0000 | 1.5739 | -0.0067 | -0.0000 | 5.1254 | -0.0864 | -0.0000 | 5.1287 | 0.0745 | 0.0000 | 
8.7569 | -0.0052 | 0.0000 | 1.5877 | -0.0067 | -0.0000 | 5.1706 | -0.0871 | -0.0000 | 5.1740 | 0.0752 | 0.0000 | 
8.8336 | -0.0052 | -0.0000 | 1.6015 | -0.0067 | 0.0000 | 5.2158 | -0.0878 | -0.0000 | 5.2192 | 0.0759 | 0.0000 | 
8.9103 | -0.0052 | -0.0000 | 1.6153 | -0.0067 | 0.0000 | 5.2611 | -0.0885 | -0.0000 | 5.2645 | 0.0766 | 0.0000 | 
8.9870 | -0.0052 | -0.0000 | 1.6291 | -0.0068 | 0.0000 | 5.3063 | -0.0892 | -0.0000 | 5.3098 | 0.0773 | 0.0000 | 
9.0637 | -0.0052 | -0.0000 | 1.6429 | -0.0068 | -0.0000 | 5.3516 | -0.0899 | -0.0000 | 5.3551 | 0.0779 | 0.0000 | 
9.1404 | -0.0052 | -0.0000 | 1.6567 | -0.0068 | -0.0000 | 5.3968 | -0.0906 | -0.0000 | 5.4003 | 0.0786 | 0.0000 | 
9.2171 | -0.0052 | -0.0000 | 1.6705 | -0.0068 | -0.0000 | 5.4421 | -0.0913 | -0.0000 | 5.4456 | 0.0793 | 0.0000 | 
9.2938 | -0.0053 | -0.0000 | 1.6843 | -0.0068 | -0.0000 | 5.4873 | -0.0920 | -0.0000 | 5.4909 | 0.0800 | 0.0000 | 
9.3706 | -0.0053 | -0.0000 | 1.6981 | -0.0068 | 0.0000 | 5.5325 | -0.0927 | -0.0000 | 5.5362 | 0.0806 | 0.0000 | 
9.4473 | -0.0053 | -0.0000 | 1.7119 | -0.0068 | -0.0000 | 5.5778 | -0.0934 | -0.0000 | 5.5814 | 0.0813 | 0.0000 | 
9.5240 | -0.0053 | 0.0000 | 1.7257 | -0.0068 | -0.0000 | 5.6230 | -0.0941 | -0.0000 | 5.6267 | 0.0820 | 0.0000 | 
9.6007 | -0.0053 | -0.0000 | 1.7395 | -0.0068 | -0.0000 | 5.6683 | -0.0948 | -0.0000 | 5.6720 | 0.0827 | 0.0000 | 
9.6775 | -0.0053 | 0.0000 | 1.7533 | -0.0068 | -0.0000 | 5.7135 | -0.0955 | -0.0000 | 5.7172 | 0.0834 | 0.0000 | 
9.7542 | -0.0053 | 0.0000 | 1.7671 | -0.0069 | -0.0000 | 5.7587 | -0.0962 | -0.0000 | 5.7625 | 0.0840 | 0.0000 | 
9.8309 | -0.0053 | -0.0000 | 1.7808 | -0.0069 | -0.0000 | 5.8040 | -0.0969 | -0.0000 | 5.8078 | 0.0847 | 0.0000 | 
9.9077 | -0.0054 | -0.0000 | 1.7946 | -0.0069 | -0.0000 | 5.8492 | -0.0976 | -0.0000 | 5.8531 | 0.0854 | 0.0000 | 
9.9844 | -0.0054 | -0.0000 | 1.8084 | -0.0069 | -0.0000 | 5.8945 | -0.0983 | -0.0000 | 5.8983 | 0.0861 | 0.0000 | 
10.0611 | -0.0054 | -0.0000 | 1.8222 | -0.0069 | -0.0000 | 5.9397 | -0.0990 | -0.0000 | 5.9436 | 0.0867 | 0.0000 | 
10.1379 | -0.0054 | -0.0000 | 1.8359 | -0.0069 | -0.0000 | 5.9849 | -0.0997 | -0.0000 | 5.9889 | 0.0874 | 0.0000 | 
10.2146 | -0.0054 | -0.0000 | 1.8497 | -0.0069 | -0.0000 | 6.0302 | -0.1004 | -0.0000 | 6.0341 | 0.0881 | 0.0000 | 
10.2914 | -0.0054 | -0.0000 | 1.8635 | -0.0069 | -0.0000 | 6.0754 | -0.1011 | -0.0000 | 6.0794 | 0.0888 | 0.0000 | 
10.3681 | -0.0054 | -0.0000 | 1.8772 | -0.0070 | -0.0000 | 6.1207 | -0.1018 | -0.0000 | 6.1247 | 0.0894 | 0.0000 | 
10.4449 | -0.0054 | -0.0000 | 1.8910 | -0.0070 | -0.0000 | 6.1659 | -0.1025 | -0.0000 | 6.1700 | 0.0901 | 0.0000 | 
10.5217 | -0.0054 | -0.0000 | 1.9047 | -0.0070 | 0.0000 | 6.2112 | -0.1032 | -0.0000 | 6.2152 | 0.0908 | 0.0000 | 
10.5984 | -0.0054 | 0.0000 | 1.9185 | -0.0070 | 0.0000 | 6.2564 | -0.1039 | -0.0000 | 6.2605 | 0.0915 | 0.0000 | 
10.6752 | -0.0054 | -0.0000 | 1.9322 | -0.0070 | -0.0000 | 6.3016 | -0.1046 | -0.0000 | 6.3058 | 0.0921 | 0.0000 | 
10.7519 | -0.0055 | 0.0000 | 1.9460 | -0.0070 | -0.0000 | 6.3469 | -0.1053 | -0.0000 | 6.3511 | 0.0928 | 0.0000 | 
10.8287 | -0.0055 | 0.0000 | 1.9597 | -0.0070 | 0.0000 | 6.3921 | -0.1060 | -0.0000 | 6.3963 | 0.0935 | 0.0000 | 
10.9055 | -0.0055 | -0.0000 | 1.9735 | -0.0070 | -0.0000 | 6.4374 | -0.1067 | -0.0000 | 6.4416 | 0.0942 | 0.0000 | 
10.9823 | -0.0055 | -0.0000 | 1.9872 | -0.0070 | -0.0000 | 6.4826 | -0.1073 | -0.0000 | 6.4869 | 0.0949 | 0.0000 | 
11.0590 | -0.0055 | 0.0000 | 2.0009 | -0.0070 | 0.0000 | 6.5278 | -0.1080 | -0.0000 | 6.5321 | 0.0955 | 0.0000 | 
11.1358 | -0.0055 | -0.0000 | 2.0147 | -0.0070 | 0.0000 | 6.5731 | -0.1087 | -0.0000 | 6.5774 | 0.0962 | 0.0000 | 
11.2126 | -0.0055 | -0.0000 | 2.0284 | -0.0070 | 0.0000 | 6.6183 | -0.1094 | -0.0000 | 6.6227 | 0.0969 | 0.0000 | 
11.2894 | -0.0055 | 0.0000 | 2.0422 | -0.0070 | -0.0000 | 6.6636 | -0.1101 | -0.0000 | 6.6680 | 0.0975 | 0.0000 | 
11.3662 | -0.0055 | 0.0000 | 2.0559 | -0.0071 | -0.0000 | 6.7088 | -0.1108 | -0.0000 | 6.7132 | 0.0982 | 0.0000 | 
