Test angle: 45
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3698 | -0.0030 | 0.0000 | 0.0861 | -0.0034 | 0.0000 | 0.2279 | -0.0061 | 0.0000 | 0.2280 | -0.0003 | -0.0000 | 
0.3992 | -0.0029 | -0.0000 | 0.0906 | -0.0036 | 0.0000 | 0.2448 | -0.0063 | 0.0000 | 0.2450 | -0.0001 | -0.0000 | 
0.4432 | -0.0028 | -0.0000 | 0.0976 | -0.0037 | 0.0000 | 0.2702 | -0.0066 | 0.0000 | 0.2705 | 0.0001 | -0.0000 | 
0.5090 | -0.0027 | 0.0000 | 0.1081 | -0.0039 | 0.0000 | 0.3083 | -0.0071 | 0.0000 | 0.3088 | 0.0005 | -0.0000 | 
0.5869 | -0.0025 | 0.0000 | 0.1208 | -0.0041 | -0.0000 | 0.3535 | -0.0076 | 0.0000 | 0.3541 | 0.0010 | -0.0000 | 
0.6646 | -0.0024 | -0.0000 | 0.1336 | -0.0044 | 0.0000 | 0.3987 | -0.0081 | 0.0000 | 0.3994 | 0.0014 | -0.0000 | 
0.7422 | -0.0022 | 0.0000 | 0.1465 | -0.0046 | -0.0000 | 0.4439 | -0.0086 | 0.0000 | 0.4448 | 0.0018 | -0.0000 | 
0.8197 | -0.0021 | -0.0000 | 0.1595 | -0.0048 | 0.0000 | 0.4891 | -0.0092 | 0.0000 | 0.4901 | 0.0023 | -0.0000 | 
0.8972 | -0.0020 | 0.0000 | 0.1725 | -0.0050 | 0.0000 | 0.5343 | -0.0097 | 0.0000 | 0.5354 | 0.0027 | -0.0000 | 
0.9745 | -0.0018 | 0.0000 | 0.1856 | -0.0052 | -0.0000 | 0.5795 | -0.0102 | 0.0000 | 0.5807 | 0.0032 | -0.0000 | 
1.0519 | -0.0017 | -0.0000 | 0.1989 | -0.0054 | -0.0000 | 0.6247 | -0.0107 | 0.0000 | 0.6261 | 0.0036 | -0.0000 | 
1.1292 | -0.0016 | -0.0000 | 0.2121 | -0.0056 | -0.0000 | 0.6699 | -0.0112 | 0.0000 | 0.6714 | 0.0040 | -0.0000 | 
1.2064 | -0.0014 | 0.0000 | 0.2253 | -0.0058 | 0.0000 | 0.7150 | -0.0117 | 0.0000 | 0.7167 | 0.0045 | -0.0000 | 
1.2836 | -0.0013 | 0.0000 | 0.2387 | -0.0060 | 0.0000 | 0.7602 | -0.0122 | 0.0000 | 0.7620 | 0.0049 | -0.0000 | 
1.3608 | -0.0012 | 0.0000 | 0.2520 | -0.0062 | 0.0000 | 0.8054 | -0.0127 | 0.0000 | 0.8074 | 0.0053 | -0.0000 | 
1.4379 | -0.0011 | -0.0000 | 0.2654 | -0.0064 | -0.0000 | 0.8506 | -0.0132 | 0.0000 | 0.8527 | 0.0058 | -0.0000 | 
1.5150 | -0.0009 | 0.0000 | 0.2788 | -0.0065 | 0.0000 | 0.8958 | -0.0137 | 0.0000 | 0.8980 | 0.0062 | -0.0000 | 
1.5921 | -0.0008 | 0.0000 | 0.2922 | -0.0067 | -0.0000 | 0.9410 | -0.0142 | 0.0000 | 0.9433 | 0.0067 | -0.0000 | 
1.6691 | -0.0007 | 0.0000 | 0.3057 | -0.0069 | -0.0000 | 0.9862 | -0.0147 | 0.0000 | 0.9886 | 0.0071 | -0.0000 | 
1.7462 | -0.0006 | 0.0000 | 0.3192 | -0.0071 | 0.0000 | 1.0314 | -0.0152 | 0.0000 | 1.0340 | 0.0075 | -0.0000 | 
1.8232 | -0.0005 | -0.0000 | 0.3327 | -0.0072 | -0.0000 | 1.0766 | -0.0157 | 0.0000 | 1.0793 | 0.0080 | -0.0000 | 
1.9002 | -0.0003 | 0.0000 | 0.3462 | -0.0074 | -0.0000 | 1.1218 | -0.0162 | 0.0000 | 1.1246 | 0.0084 | -0.0000 | 
1.9772 | -0.0003 | -0.0000 | 0.3597 | -0.0076 | 0.0000 | 1.1669 | -0.0167 | 0.0000 | 1.1699 | 0.0089 | -0.0000 | 
2.0541 | -0.0002 | -0.0000 | 0.3733 | -0.0077 | 0.0000 | 1.2122 | -0.0172 | 0.0000 | 1.2152 | 0.0093 | -0.0000 | 
2.1311 | -0.0001 | 0.0000 | 0.3868 | -0.0079 | -0.0000 | 1.2574 | -0.0177 | 0.0000 | 1.2606 | 0.0097 | -0.0000 | 
2.2081 | 0.0001 | -0.0000 | 0.4004 | -0.0080 | -0.0000 | 1.3026 | -0.0182 | 0.0000 | 1.3059 | 0.0102 | -0.0000 | 
2.2850 | 0.0001 | 0.0000 | 0.4140 | -0.0082 | 0.0000 | 1.3478 | -0.0186 | 0.0000 | 1.3512 | 0.0106 | -0.0000 | 
2.3619 | 0.0003 | -0.0000 | 0.4276 | -0.0083 | 0.0000 | 1.3929 | -0.0191 | 0.0000 | 1.3965 | 0.0111 | -0.0000 | 
2.4388 | 0.0004 | 0.0000 | 0.4411 | -0.0085 | 0.0000 | 1.4381 | -0.0196 | 0.0000 | 1.4418 | 0.0115 | -0.0000 | 
2.5157 | 0.0004 | 0.0000 | 0.4548 | -0.0086 | 0.0000 | 1.4833 | -0.0201 | 0.0000 | 1.4872 | 0.0119 | -0.0000 | 
2.5926 | 0.0005 | 0.0000 | 0.4684 | -0.0088 | 0.0000 | 1.5285 | -0.0206 | 0.0000 | 1.5325 | 0.0124 | -0.0000 | 
2.6695 | 0.0006 | 0.0000 | 0.4821 | -0.0089 | 0.0000 | 1.5737 | -0.0211 | 0.0000 | 1.5778 | 0.0128 | -0.0000 | 
2.7464 | 0.0007 | 0.0000 | 0.4957 | -0.0091 | 0.0000 | 1.6189 | -0.0216 | 0.0000 | 1.6231 | 0.0132 | -0.0000 | 
2.8232 | 0.0008 | 0.0000 | 0.5094 | -0.0092 | 0.0000 | 1.6641 | -0.0220 | 0.0000 | 1.6685 | 0.0137 | -0.0000 | 
2.9001 | 0.0009 | 0.0000 | 0.5230 | -0.0093 | 0.0000 | 1.7093 | -0.0225 | 0.0000 | 1.7138 | 0.0141 | -0.0000 | 
2.9769 | 0.0010 | 0.0000 | 0.5367 | -0.0094 | 0.0000 | 1.7545 | -0.0230 | 0.0000 | 1.7591 | 0.0146 | -0.0000 | 
3.0537 | 0.0011 | 0.0000 | 0.5503 | -0.0096 | -0.0000 | 1.7997 | -0.0235 | 0.0000 | 1.8044 | 0.0150 | -0.0000 | 
3.1306 | 0.0012 | -0.0000 | 0.5640 | -0.0097 | 0.0000 | 1.8449 | -0.0240 | 0.0000 | 1.8497 | 0.0154 | -0.0000 | 
3.2074 | 0.0013 | 0.0000 | 0.5777 | -0.0099 | 0.0000 | 1.8901 | -0.0245 | 0.0000 | 1.8950 | 0.0159 | -0.0000 | 
3.2843 | 0.0013 | 0.0000 | 0.5914 | -0.0100 | -0.0000 | 1.9353 | -0.0249 | 0.0000 | 1.9404 | 0.0163 | -0.0000 | 
3.3611 | 0.0014 | 0.0000 | 0.6051 | -0.0101 | -0.0000 | 1.9805 | -0.0254 | 0.0000 | 1.9857 | 0.0168 | -0.0000 | 
3.4379 | 0.0015 | 0.0000 | 0.6188 | -0.0102 | 0.0000 | 2.0257 | -0.0259 | 0.0000 | 2.0310 | 0.0172 | -0.0000 | 
3.5147 | 0.0016 | 0.0000 | 0.6325 | -0.0103 | 0.0000 | 2.0709 | -0.0264 | 0.0000 | 2.0763 | 0.0176 | -0.0000 | 
3.5915 | 0.0017 | -0.0000 | 0.6462 | -0.0105 | -0.0000 | 2.1161 | -0.0268 | 0.0000 | 2.1216 | 0.0181 | -0.0000 | 
3.6683 | 0.0018 | -0.0000 | 0.6599 | -0.0106 | 0.0000 | 2.1613 | -0.0273 | 0.0000 | 2.1670 | 0.0185 | -0.0000 | 
3.7451 | 0.0019 | 0.0000 | 0.6736 | -0.0107 | -0.0000 | 2.2064 | -0.0278 | 0.0000 | 2.2123 | 0.0190 | -0.0000 | 
3.8219 | 0.0019 | 0.0000 | 0.6873 | -0.0108 | -0.0000 | 2.2516 | -0.0283 | 0.0000 | 2.2576 | 0.0194 | -0.0000 | 
3.8987 | 0.0020 | -0.0000 | 0.7010 | -0.0110 | -0.0000 | 2.2968 | -0.0287 | 0.0000 | 2.3029 | 0.0198 | -0.0000 | 
3.9755 | 0.0021 | -0.0000 | 0.7147 | -0.0111 | -0.0000 | 2.3420 | -0.0292 | 0.0000 | 2.3482 | 0.0202 | -0.0000 | 
4.0523 | 0.0022 | -0.0000 | 0.7285 | -0.0112 | 0.0000 | 2.3872 | -0.0297 | 0.0000 | 2.3935 | 0.0207 | -0.0000 | 
4.1291 | 0.0022 | -0.0000 | 0.7422 | -0.0113 | 0.0000 | 2.4325 | -0.0302 | 0.0000 | 2.4389 | 0.0211 | -0.0000 | 
4.2059 | 0.0023 | -0.0000 | 0.7559 | -0.0114 | 0.0000 | 2.4777 | -0.0306 | 0.0000 | 2.4842 | 0.0216 | -0.0000 | 
4.2827 | 0.0024 | -0.0000 | 0.7696 | -0.0115 | -0.0000 | 2.5228 | -0.0311 | 0.0000 | 2.5295 | 0.0220 | -0.0000 | 
4.3595 | 0.0025 | -0.0000 | 0.7834 | -0.0116 | 0.0000 | 2.5680 | -0.0316 | 0.0000 | 2.5748 | 0.0224 | -0.0000 | 
4.4363 | 0.0025 | -0.0000 | 0.7971 | -0.0117 | 0.0000 | 2.6132 | -0.0320 | 0.0000 | 2.6201 | 0.0229 | -0.0000 | 
4.5131 | 0.0026 | -0.0000 | 0.8108 | -0.0118 | 0.0000 | 2.6584 | -0.0325 | 0.0000 | 2.6655 | 0.0233 | -0.0000 | 
4.5898 | 0.0027 | -0.0000 | 0.8245 | -0.0119 | 0.0000 | 2.7036 | -0.0330 | 0.0000 | 2.7108 | 0.0238 | -0.0000 | 
4.6666 | 0.0028 | -0.0000 | 0.8383 | -0.0120 | -0.0000 | 2.7488 | -0.0334 | 0.0000 | 2.7561 | 0.0242 | -0.0000 | 
4.7434 | 0.0028 | -0.0000 | 0.8520 | -0.0121 | 0.0000 | 2.7940 | -0.0339 | 0.0000 | 2.8014 | 0.0246 | -0.0000 | 
4.8202 | 0.0029 | -0.0000 | 0.8657 | -0.0122 | 0.0000 | 2.8392 | -0.0344 | 0.0000 | 2.8467 | 0.0251 | -0.0000 | 
4.8969 | 0.0030 | -0.0000 | 0.8794 | -0.0123 | -0.0000 | 2.8844 | -0.0349 | 0.0000 | 2.8920 | 0.0255 | -0.0000 | 
4.9737 | 0.0030 | 0.0000 | 0.8932 | -0.0124 | 0.0000 | 2.9296 | -0.0353 | 0.0000 | 2.9373 | 0.0259 | -0.0000 | 
5.0505 | 0.0031 | 0.0000 | 0.9069 | -0.0125 | 0.0000 | 2.9748 | -0.0358 | 0.0000 | 2.9827 | 0.0264 | -0.0000 | 
5.1273 | 0.0031 | 0.0000 | 0.9207 | -0.0126 | -0.0000 | 3.0200 | -0.0362 | 0.0000 | 3.0280 | 0.0268 | -0.0000 | 
5.2041 | 0.0032 | 0.0000 | 0.9344 | -0.0127 | 0.0000 | 3.0652 | -0.0367 | 0.0000 | 3.0733 | 0.0272 | -0.0000 | 
5.2809 | 0.0033 | -0.0000 | 0.9482 | -0.0128 | 0.0000 | 3.1104 | -0.0372 | 0.0000 | 3.1186 | 0.0277 | -0.0000 | 
5.3576 | 0.0034 | 0.0000 | 0.9619 | -0.0129 | 0.0000 | 3.1556 | -0.0376 | 0.0000 | 3.1639 | 0.0281 | -0.0000 | 
5.4344 | 0.0034 | -0.0000 | 0.9756 | -0.0130 | 0.0000 | 3.2008 | -0.0381 | 0.0000 | 3.2093 | 0.0285 | -0.0000 | 
5.5112 | 0.0035 | -0.0000 | 0.9894 | -0.0131 | 0.0000 | 3.2460 | -0.0386 | 0.0000 | 3.2546 | 0.0290 | -0.0000 | 
5.5880 | 0.0035 | -0.0000 | 1.0031 | -0.0132 | 0.0000 | 3.2912 | -0.0390 | 0.0000 | 3.2999 | 0.0294 | -0.0000 | 
5.6648 | 0.0036 | -0.0000 | 1.0168 | -0.0133 | 0.0000 | 3.3364 | -0.0395 | 0.0000 | 3.3452 | 0.0298 | -0.0000 | 
5.7415 | 0.0037 | 0.0000 | 1.0306 | -0.0133 | 0.0000 | 3.3816 | -0.0399 | 0.0000 | 3.3905 | 0.0303 | -0.0000 | 
5.8183 | 0.0037 | -0.0000 | 1.0443 | -0.0134 | 0.0000 | 3.4268 | -0.0404 | 0.0000 | 3.4358 | 0.0307 | -0.0000 | 
5.8951 | 0.0038 | 0.0000 | 1.0580 | -0.0135 | 0.0000 | 3.4720 | -0.0409 | 0.0000 | 3.4811 | 0.0312 | -0.0000 | 
5.9719 | 0.0039 | -0.0000 | 1.0717 | -0.0136 | 0.0000 | 3.5171 | -0.0413 | 0.0000 | 3.5265 | 0.0316 | -0.0000 | 
6.0486 | 0.0039 | 0.0000 | 1.0855 | -0.0137 | 0.0000 | 3.5623 | -0.0418 | 0.0000 | 3.5718 | 0.0320 | -0.0000 | 
6.1254 | 0.0040 | 0.0000 | 1.0992 | -0.0138 | 0.0000 | 3.6075 | -0.0423 | 0.0000 | 3.6171 | 0.0325 | -0.0000 | 
6.2022 | 0.0041 | 0.0000 | 1.1129 | -0.0139 | 0.0000 | 3.6527 | -0.0427 | 0.0000 | 3.6624 | 0.0329 | -0.0000 | 
6.2790 | 0.0041 | -0.0000 | 1.1267 | -0.0140 | 0.0000 | 3.6979 | -0.0432 | 0.0000 | 3.7077 | 0.0333 | -0.0000 | 
6.3558 | 0.0042 | 0.0000 | 1.1404 | -0.0141 | 0.0000 | 3.7432 | -0.0436 | 0.0000 | 3.7531 | 0.0337 | -0.0000 | 
6.4326 | 0.0042 | -0.0000 | 1.1542 | -0.0141 | 0.0000 | 3.7884 | -0.0441 | 0.0000 | 3.7984 | 0.0342 | -0.0000 | 
6.5094 | 0.0043 | 0.0000 | 1.1679 | -0.0142 | 0.0000 | 3.8336 | -0.0445 | 0.0000 | 3.8437 | 0.0346 | -0.0000 | 
6.5862 | 0.0044 | 0.0000 | 1.1816 | -0.0143 | 0.0000 | 3.8788 | -0.0450 | 0.0000 | 3.8890 | 0.0351 | -0.0000 | 
6.6630 | 0.0044 | 0.0000 | 1.1953 | -0.0144 | 0.0000 | 3.9240 | -0.0455 | 0.0000 | 3.9343 | 0.0355 | -0.0000 | 
6.7397 | 0.0045 | 0.0000 | 1.2091 | -0.0144 | 0.0000 | 3.9691 | -0.0459 | 0.0000 | 3.9796 | 0.0359 | -0.0000 | 
6.8165 | 0.0045 | 0.0000 | 1.2228 | -0.0145 | 0.0000 | 4.0143 | -0.0464 | 0.0000 | 4.0250 | 0.0364 | -0.0000 | 
6.8933 | 0.0046 | 0.0000 | 1.2365 | -0.0146 | 0.0000 | 4.0595 | -0.0468 | 0.0000 | 4.0703 | 0.0368 | -0.0000 | 
6.9701 | 0.0046 | -0.0000 | 1.2502 | -0.0147 | -0.0000 | 4.1047 | -0.0473 | 0.0000 | 4.1156 | 0.0372 | -0.0000 | 
7.0469 | 0.0047 | 0.0000 | 1.2639 | -0.0148 | 0.0000 | 4.1499 | -0.0478 | 0.0000 | 4.1609 | 0.0376 | -0.0000 | 
7.1237 | 0.0047 | 0.0000 | 1.2777 | -0.0149 | 0.0000 | 4.1951 | -0.0482 | 0.0000 | 4.2062 | 0.0381 | -0.0000 | 
7.2005 | 0.0048 | 0.0000 | 1.2914 | -0.0149 | 0.0000 | 4.2403 | -0.0487 | 0.0000 | 4.2515 | 0.0385 | -0.0000 | 
7.2773 | 0.0048 | 0.0000 | 1.3051 | -0.0150 | 0.0000 | 4.2855 | -0.0491 | 0.0000 | 4.2969 | 0.0390 | -0.0000 | 
7.3541 | 0.0049 | 0.0000 | 1.3188 | -0.0151 | 0.0000 | 4.3307 | -0.0496 | 0.0000 | 4.3422 | 0.0394 | -0.0000 | 
7.4309 | 0.0050 | 0.0000 | 1.3325 | -0.0152 | 0.0000 | 4.3759 | -0.0500 | 0.0000 | 4.3875 | 0.0398 | -0.0000 | 
7.5077 | 0.0050 | 0.0000 | 1.3462 | -0.0152 | 0.0000 | 4.4211 | -0.0505 | 0.0000 | 4.4328 | 0.0403 | -0.0000 | 
7.5845 | 0.0051 | 0.0000 | 1.3599 | -0.0153 | 0.0000 | 4.4663 | -0.0509 | 0.0000 | 4.4781 | 0.0407 | -0.0000 | 
7.6613 | 0.0051 | 0.0000 | 1.3736 | -0.0154 | 0.0000 | 4.5115 | -0.0514 | 0.0000 | 4.5234 | 0.0411 | -0.0000 | 
7.7381 | 0.0052 | 0.0000 | 1.3873 | -0.0155 | 0.0000 | 4.5567 | -0.0518 | 0.0000 | 4.5687 | 0.0415 | -0.0000 | 
7.8149 | 0.0052 | 0.0000 | 1.4010 | -0.0156 | 0.0000 | 4.6019 | -0.0523 | 0.0000 | 4.6141 | 0.0420 | -0.0000 | 
7.8918 | 0.0053 | 0.0000 | 1.4147 | -0.0156 | 0.0000 | 4.6471 | -0.0528 | 0.0000 | 4.6594 | 0.0424 | -0.0000 | 
7.9686 | 0.0053 | 0.0000 | 1.4284 | -0.0157 | 0.0000 | 4.6923 | -0.0532 | 0.0000 | 4.7047 | 0.0428 | -0.0000 | 
8.0454 | 0.0054 | -0.0000 | 1.4421 | -0.0158 | 0.0000 | 4.7375 | -0.0537 | 0.0000 | 4.7500 | 0.0433 | -0.0000 | 
8.1222 | 0.0054 | -0.0000 | 1.4558 | -0.0158 | 0.0000 | 4.7827 | -0.0541 | 0.0000 | 4.7953 | 0.0437 | -0.0000 | 
8.1990 | 0.0055 | 0.0000 | 1.4695 | -0.0159 | 0.0000 | 4.8279 | -0.0546 | 0.0000 | 4.8407 | 0.0441 | -0.0000 | 
8.2759 | 0.0055 | 0.0000 | 1.4832 | -0.0160 | 0.0000 | 4.8731 | -0.0550 | 0.0000 | 4.8860 | 0.0446 | -0.0000 | 
8.3527 | 0.0056 | 0.0000 | 1.4969 | -0.0160 | 0.0000 | 4.9183 | -0.0555 | 0.0000 | 4.9313 | 0.0450 | -0.0000 | 
8.4295 | 0.0056 | -0.0000 | 1.5106 | -0.0161 | -0.0000 | 4.9635 | -0.0559 | 0.0000 | 4.9766 | 0.0454 | -0.0000 | 
8.5063 | 0.0057 | -0.0000 | 1.5243 | -0.0162 | 0.0000 | 5.0087 | -0.0564 | 0.0000 | 5.0219 | 0.0459 | -0.0000 | 
8.5832 | 0.0057 | 0.0000 | 1.5380 | -0.0162 | 0.0000 | 5.0539 | -0.0568 | 0.0000 | 5.0672 | 0.0463 | -0.0000 | 
8.6600 | 0.0058 | 0.0000 | 1.5516 | -0.0163 | 0.0000 | 5.0991 | -0.0573 | 0.0000 | 5.1125 | 0.0467 | -0.0000 | 
8.7368 | 0.0058 | -0.0000 | 1.5653 | -0.0164 | 0.0000 | 5.1443 | -0.0577 | 0.0000 | 5.1579 | 0.0472 | -0.0000 | 
8.8137 | 0.0058 | -0.0000 | 1.5790 | -0.0164 | 0.0000 | 5.1895 | -0.0582 | 0.0000 | 5.2032 | 0.0476 | -0.0000 | 
8.8905 | 0.0059 | -0.0000 | 1.5927 | -0.0165 | 0.0000 | 5.2347 | -0.0586 | 0.0000 | 5.2485 | 0.0480 | -0.0000 | 
8.9673 | 0.0059 | 0.0000 | 1.6063 | -0.0166 | 0.0000 | 5.2799 | -0.0591 | 0.0000 | 5.2938 | 0.0484 | -0.0000 | 
9.0442 | 0.0060 | 0.0000 | 1.6200 | -0.0166 | 0.0000 | 5.3251 | -0.0595 | 0.0000 | 5.3391 | 0.0489 | -0.0000 | 
9.1210 | 0.0060 | 0.0000 | 1.6337 | -0.0167 | -0.0000 | 5.3703 | -0.0600 | 0.0000 | 5.3844 | 0.0493 | -0.0000 | 
9.1979 | 0.0061 | -0.0000 | 1.6473 | -0.0168 | -0.0000 | 5.4155 | -0.0604 | 0.0000 | 5.4298 | 0.0497 | -0.0000 | 
9.2747 | 0.0062 | -0.0000 | 1.6610 | -0.0168 | 0.0000 | 5.4607 | -0.0608 | 0.0000 | 5.4751 | 0.0502 | -0.0000 | 
9.3516 | 0.0062 | 0.0000 | 1.6747 | -0.0169 | 0.0000 | 5.5059 | -0.0613 | 0.0000 | 5.5204 | 0.0506 | -0.0000 | 
9.4284 | 0.0063 | 0.0000 | 1.6883 | -0.0170 | 0.0000 | 5.5511 | -0.0617 | 0.0000 | 5.5657 | 0.0510 | -0.0000 | 
9.5053 | 0.0063 | 0.0000 | 1.7020 | -0.0170 | 0.0000 | 5.5963 | -0.0622 | 0.0000 | 5.6110 | 0.0515 | -0.0000 | 
9.5821 | 0.0063 | -0.0000 | 1.7156 | -0.0171 | -0.0000 | 5.6415 | -0.0626 | 0.0000 | 5.6563 | 0.0519 | -0.0000 | 
9.6590 | 0.0064 | -0.0000 | 1.7293 | -0.0172 | -0.0000 | 5.6867 | -0.0631 | 0.0000 | 5.7016 | 0.0523 | -0.0000 | 
9.7359 | 0.0064 | 0.0000 | 1.7429 | -0.0172 | 0.0000 | 5.7319 | -0.0635 | 0.0000 | 5.7469 | 0.0527 | -0.0000 | 
9.8127 | 0.0065 | 0.0000 | 1.7566 | -0.0173 | 0.0000 | 5.7771 | -0.0640 | 0.0000 | 5.7923 | 0.0532 | -0.0000 | 
9.8896 | 0.0065 | -0.0000 | 1.7702 | -0.0174 | -0.0000 | 5.8223 | -0.0644 | 0.0000 | 5.8376 | 0.0536 | -0.0000 | 
9.9665 | 0.0065 | -0.0000 | 1.7839 | -0.0174 | -0.0000 | 5.8675 | -0.0649 | 0.0000 | 5.8829 | 0.0540 | -0.0000 | 
10.0434 | 0.0066 | 0.0000 | 1.7975 | -0.0175 | -0.0000 | 5.9127 | -0.0653 | 0.0000 | 5.9282 | 0.0544 | -0.0000 | 
10.1202 | 0.0066 | 0.0000 | 1.8112 | -0.0175 | 0.0000 | 5.9579 | -0.0658 | 0.0000 | 5.9735 | 0.0549 | -0.0000 | 
10.1971 | 0.0067 | 0.0000 | 1.8248 | -0.0176 | 0.0000 | 6.0031 | -0.0662 | 0.0000 | 6.0189 | 0.0553 | -0.0000 | 
10.2740 | 0.0067 | -0.0000 | 1.8385 | -0.0176 | -0.0000 | 6.0483 | -0.0666 | 0.0000 | 6.0642 | 0.0557 | -0.0000 | 
10.3509 | 0.0068 | -0.0000 | 1.8521 | -0.0177 | -0.0000 | 6.0935 | -0.0671 | 0.0000 | 6.1095 | 0.0562 | -0.0000 | 
10.4277 | 0.0068 | -0.0000 | 1.8657 | -0.0178 | -0.0000 | 6.1387 | -0.0675 | 0.0000 | 6.1548 | 0.0566 | -0.0000 | 
10.5046 | 0.0068 | 0.0000 | 1.8794 | -0.0178 | 0.0000 | 6.1839 | -0.0680 | 0.0000 | 6.2001 | 0.0570 | -0.0000 | 
10.5815 | 0.0069 | 0.0000 | 1.8930 | -0.0179 | 0.0000 | 6.2291 | -0.0684 | 0.0000 | 6.2454 | 0.0574 | -0.0000 | 
10.6584 | 0.0069 | -0.0000 | 1.9066 | -0.0179 | -0.0000 | 6.2743 | -0.0689 | 0.0000 | 6.2908 | 0.0579 | -0.0000 | 
10.7353 | 0.0070 | -0.0000 | 1.9202 | -0.0180 | -0.0000 | 6.3194 | -0.0693 | 0.0000 | 6.3361 | 0.0583 | -0.0000 | 
10.8122 | 0.0070 | 0.0000 | 1.9338 | -0.0180 | 0.0000 | 6.3646 | -0.0698 | 0.0000 | 6.3814 | 0.0587 | -0.0000 | 
10.8891 | 0.0070 | 0.0000 | 1.9474 | -0.0181 | 0.0000 | 6.4098 | -0.0702 | 0.0000 | 6.4267 | 0.0591 | -0.0000 | 
10.9660 | 0.0071 | 0.0000 | 1.9610 | -0.0181 | 0.0000 | 6.4550 | -0.0706 | 0.0000 | 6.4720 | 0.0596 | -0.0000 | 
11.0429 | 0.0071 | -0.0000 | 1.9747 | -0.0182 | 0.0000 | 6.5002 | -0.0711 | 0.0000 | 6.5173 | 0.0600 | -0.0000 | 
11.1198 | 0.0071 | -0.0000 | 1.9883 | -0.0182 | -0.0000 | 6.5454 | -0.0715 | 0.0000 | 6.5626 | 0.0604 | -0.0000 | 
