Test angle: 15
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3686 | -0.0014 | 0.0000 | 0.0873 | -0.0053 | -0.0000 | 0.2274 | -0.0063 | 0.0000 | 0.2285 | -0.0003 | -0.0000 | 
0.3980 | -0.0008 | 0.0000 | 0.0919 | -0.0059 | -0.0000 | 0.2441 | -0.0066 | 0.0000 | 0.2457 | -0.0001 | -0.0000 | 
0.4420 | 0.0002 | 0.0000 | 0.0988 | -0.0069 | -0.0000 | 0.2692 | -0.0070 | 0.0000 | 0.2716 | 0.0002 | -0.0000 | 
0.5078 | 0.0016 | 0.0000 | 0.1093 | -0.0084 | -0.0000 | 0.3068 | -0.0075 | 0.0000 | 0.3103 | 0.0007 | -0.0000 | 
0.5857 | 0.0032 | -0.0000 | 0.1219 | -0.0101 | 0.0000 | 0.3514 | -0.0081 | 0.0000 | 0.3562 | 0.0012 | -0.0000 | 
0.6635 | 0.0048 | -0.0000 | 0.1347 | -0.0119 | -0.0000 | 0.3961 | -0.0088 | 0.0000 | 0.4021 | 0.0017 | -0.0000 | 
0.7411 | 0.0064 | -0.0000 | 0.1476 | -0.0135 | -0.0000 | 0.4407 | -0.0094 | 0.0000 | 0.4480 | 0.0023 | -0.0000 | 
0.8187 | 0.0079 | -0.0000 | 0.1605 | -0.0152 | -0.0000 | 0.4853 | -0.0101 | 0.0000 | 0.4938 | 0.0028 | -0.0000 | 
0.8961 | 0.0094 | 0.0000 | 0.1736 | -0.0167 | -0.0000 | 0.5300 | -0.0107 | 0.0000 | 0.5397 | 0.0034 | -0.0000 | 
0.9735 | 0.0109 | -0.0000 | 0.1867 | -0.0183 | -0.0000 | 0.5746 | -0.0113 | 0.0000 | 0.5856 | 0.0040 | -0.0000 | 
1.0509 | 0.0122 | 0.0000 | 0.1998 | -0.0198 | 0.0000 | 0.6193 | -0.0120 | 0.0000 | 0.6314 | 0.0044 | -0.0000 | 
1.1282 | 0.0137 | -0.0000 | 0.2130 | -0.0212 | -0.0000 | 0.6639 | -0.0126 | 0.0000 | 0.6773 | 0.0051 | -0.0000 | 
1.2055 | 0.0150 | 0.0000 | 0.2263 | -0.0226 | -0.0000 | 0.7086 | -0.0131 | 0.0000 | 0.7232 | 0.0056 | -0.0000 | 
1.2827 | 0.0163 | -0.0000 | 0.2396 | -0.0240 | -0.0000 | 0.7533 | -0.0139 | 0.0000 | 0.7690 | 0.0061 | -0.0000 | 
1.3599 | 0.0175 | 0.0000 | 0.2529 | -0.0254 | -0.0000 | 0.7979 | -0.0145 | 0.0000 | 0.8148 | 0.0066 | -0.0000 | 
1.4371 | 0.0189 | 0.0000 | 0.2662 | -0.0266 | 0.0000 | 0.8426 | -0.0150 | 0.0000 | 0.8607 | 0.0073 | -0.0000 | 
1.5142 | 0.0201 | -0.0000 | 0.2796 | -0.0279 | -0.0000 | 0.8873 | -0.0156 | 0.0000 | 0.9065 | 0.0078 | -0.0000 | 
1.5913 | 0.0212 | 0.0000 | 0.2930 | -0.0292 | -0.0000 | 0.9320 | -0.0163 | 0.0000 | 0.9524 | 0.0083 | -0.0000 | 
1.6684 | 0.0223 | -0.0000 | 0.3064 | -0.0305 | -0.0000 | 0.9766 | -0.0169 | 0.0000 | 0.9982 | 0.0088 | -0.0000 | 
1.7455 | 0.0235 | -0.0000 | 0.3199 | -0.0316 | -0.0000 | 1.0213 | -0.0175 | 0.0000 | 1.0440 | 0.0094 | -0.0000 | 
1.8225 | 0.0247 | 0.0000 | 0.3333 | -0.0327 | -0.0000 | 1.0660 | -0.0180 | 0.0000 | 1.0898 | 0.0100 | -0.0000 | 
1.8996 | 0.0258 | 0.0000 | 0.3468 | -0.0338 | 0.0000 | 1.1107 | -0.0186 | 0.0000 | 1.1357 | 0.0106 | -0.0000 | 
1.9766 | 0.0268 | -0.0000 | 0.3603 | -0.0350 | -0.0000 | 1.1554 | -0.0193 | 0.0000 | 1.1815 | 0.0110 | -0.0000 | 
2.0536 | 0.0278 | -0.0000 | 0.3738 | -0.0362 | 0.0000 | 1.2001 | -0.0200 | 0.0000 | 1.2273 | 0.0115 | -0.0000 | 
2.1306 | 0.0288 | -0.0000 | 0.3873 | -0.0372 | 0.0000 | 1.2448 | -0.0205 | 0.0000 | 1.2731 | 0.0121 | -0.0000 | 
2.2076 | 0.0299 | 0.0000 | 0.4009 | -0.0382 | 0.0000 | 1.2895 | -0.0211 | 0.0000 | 1.3190 | 0.0127 | -0.0000 | 
2.2845 | 0.0309 | -0.0000 | 0.4144 | -0.0392 | 0.0000 | 1.3342 | -0.0216 | 0.0000 | 1.3648 | 0.0133 | -0.0000 | 
2.3615 | 0.0318 | -0.0000 | 0.4280 | -0.0403 | 0.0000 | 1.3789 | -0.0223 | 0.0000 | 1.4106 | 0.0138 | -0.0000 | 
2.4384 | 0.0327 | -0.0000 | 0.4415 | -0.0413 | 0.0000 | 1.4236 | -0.0229 | 0.0000 | 1.4564 | 0.0143 | -0.0000 | 
2.5154 | 0.0336 | -0.0000 | 0.4551 | -0.0423 | 0.0000 | 1.4683 | -0.0235 | 0.0000 | 1.5022 | 0.0149 | -0.0000 | 
2.5923 | 0.0345 | -0.0000 | 0.4687 | -0.0433 | 0.0000 | 1.5130 | -0.0241 | 0.0000 | 1.5480 | 0.0154 | -0.0000 | 
2.6692 | 0.0354 | -0.0000 | 0.4823 | -0.0442 | -0.0000 | 1.5577 | -0.0247 | 0.0000 | 1.5938 | 0.0159 | -0.0000 | 
2.7462 | 0.0363 | -0.0000 | 0.4959 | -0.0451 | 0.0000 | 1.6024 | -0.0253 | 0.0000 | 1.6397 | 0.0165 | -0.0000 | 
2.8231 | 0.0372 | -0.0000 | 0.5095 | -0.0460 | 0.0000 | 1.6471 | -0.0258 | 0.0000 | 1.6855 | 0.0171 | -0.0000 | 
2.9000 | 0.0381 | -0.0000 | 0.5231 | -0.0469 | 0.0000 | 1.6918 | -0.0264 | 0.0000 | 1.7313 | 0.0176 | -0.0000 | 
2.9769 | 0.0389 | -0.0000 | 0.5367 | -0.0478 | -0.0000 | 1.7365 | -0.0270 | 0.0000 | 1.7770 | 0.0182 | -0.0000 | 
3.0537 | 0.0397 | 0.0000 | 0.5503 | -0.0487 | 0.0000 | 1.7812 | -0.0276 | 0.0000 | 1.8228 | 0.0187 | -0.0000 | 
3.1306 | 0.0405 | 0.0000 | 0.5639 | -0.0495 | -0.0000 | 1.8259 | -0.0282 | 0.0000 | 1.8686 | 0.0192 | -0.0000 | 
3.2075 | 0.0413 | -0.0000 | 0.5776 | -0.0504 | -0.0000 | 1.8706 | -0.0288 | 0.0000 | 1.9145 | 0.0198 | -0.0000 | 
3.2844 | 0.0421 | 0.0000 | 0.5912 | -0.0512 | 0.0000 | 1.9154 | -0.0294 | 0.0000 | 1.9603 | 0.0203 | -0.0000 | 
3.3613 | 0.0429 | 0.0000 | 0.6049 | -0.0520 | 0.0000 | 1.9601 | -0.0300 | 0.0000 | 2.0061 | 0.0209 | -0.0000 | 
3.4382 | 0.0436 | -0.0000 | 0.6185 | -0.0528 | 0.0000 | 2.0048 | -0.0306 | 0.0000 | 2.0519 | 0.0214 | -0.0000 | 
3.5150 | 0.0444 | 0.0000 | 0.6322 | -0.0536 | 0.0000 | 2.0495 | -0.0312 | 0.0000 | 2.0977 | 0.0220 | -0.0000 | 
3.5919 | 0.0452 | 0.0000 | 0.6458 | -0.0544 | 0.0000 | 2.0942 | -0.0317 | 0.0000 | 2.1435 | 0.0225 | -0.0000 | 
3.6687 | 0.0459 | 0.0000 | 0.6595 | -0.0552 | 0.0000 | 2.1389 | -0.0323 | 0.0000 | 2.1893 | 0.0231 | -0.0000 | 
3.7456 | 0.0466 | 0.0000 | 0.6731 | -0.0559 | 0.0000 | 2.1837 | -0.0329 | 0.0000 | 2.2350 | 0.0236 | -0.0000 | 
3.8224 | 0.0473 | 0.0000 | 0.6868 | -0.0567 | 0.0000 | 2.2284 | -0.0335 | 0.0000 | 2.2808 | 0.0241 | -0.0000 | 
3.8993 | 0.0480 | 0.0000 | 0.7004 | -0.0574 | 0.0000 | 2.2731 | -0.0341 | 0.0000 | 2.3266 | 0.0247 | -0.0000 | 
3.9761 | 0.0487 | 0.0000 | 0.7141 | -0.0581 | 0.0000 | 2.3178 | -0.0347 | 0.0000 | 2.3724 | 0.0252 | -0.0000 | 
4.0530 | 0.0494 | 0.0000 | 0.7278 | -0.0589 | 0.0000 | 2.3625 | -0.0353 | 0.0000 | 2.4182 | 0.0258 | -0.0000 | 
4.1299 | 0.0501 | 0.0000 | 0.7414 | -0.0596 | 0.0000 | 2.4073 | -0.0358 | 0.0000 | 2.4640 | 0.0263 | -0.0000 | 
4.2067 | 0.0507 | 0.0000 | 0.7551 | -0.0603 | 0.0000 | 2.4520 | -0.0364 | 0.0000 | 2.5098 | 0.0268 | -0.0000 | 
4.2836 | 0.0514 | 0.0000 | 0.7688 | -0.0610 | 0.0000 | 2.4967 | -0.0370 | 0.0000 | 2.5556 | 0.0274 | -0.0000 | 
4.3604 | 0.0520 | 0.0000 | 0.7825 | -0.0617 | 0.0000 | 2.5415 | -0.0376 | 0.0000 | 2.6014 | 0.0279 | -0.0000 | 
4.4372 | 0.0527 | 0.0000 | 0.7961 | -0.0624 | 0.0000 | 2.5862 | -0.0382 | 0.0000 | 2.6472 | 0.0285 | -0.0000 | 
4.5141 | 0.0533 | 0.0000 | 0.8098 | -0.0630 | 0.0000 | 2.6309 | -0.0387 | 0.0000 | 2.6930 | 0.0290 | -0.0000 | 
4.5909 | 0.0539 | 0.0000 | 0.8235 | -0.0637 | 0.0000 | 2.6756 | -0.0393 | 0.0000 | 2.7388 | 0.0296 | -0.0000 | 
4.6677 | 0.0546 | 0.0000 | 0.8371 | -0.0643 | 0.0000 | 2.7203 | -0.0399 | 0.0000 | 2.7846 | 0.0301 | -0.0000 | 
4.7446 | 0.0552 | 0.0000 | 0.8508 | -0.0650 | 0.0000 | 2.7650 | -0.0405 | 0.0000 | 2.8303 | 0.0307 | -0.0000 | 
4.8214 | 0.0558 | 0.0000 | 0.8645 | -0.0656 | 0.0000 | 2.8098 | -0.0410 | 0.0000 | 2.8761 | 0.0312 | -0.0000 | 
4.8983 | 0.0564 | 0.0000 | 0.8781 | -0.0662 | 0.0000 | 2.8545 | -0.0416 | 0.0000 | 2.9219 | 0.0318 | -0.0000 | 
4.9751 | 0.0570 | 0.0000 | 0.8918 | -0.0669 | 0.0000 | 2.8992 | -0.0422 | 0.0000 | 2.9677 | 0.0323 | -0.0000 | 
5.0520 | 0.0576 | 0.0000 | 0.9055 | -0.0675 | 0.0000 | 2.9439 | -0.0427 | 0.0000 | 3.0135 | 0.0328 | -0.0000 | 
5.1288 | 0.0581 | 0.0000 | 0.9192 | -0.0681 | 0.0000 | 2.9887 | -0.0433 | 0.0000 | 3.0593 | 0.0334 | -0.0000 | 
5.2057 | 0.0587 | 0.0000 | 0.9329 | -0.0687 | 0.0000 | 3.0334 | -0.0439 | 0.0000 | 3.1051 | 0.0339 | -0.0000 | 
5.2825 | 0.0592 | 0.0000 | 0.9465 | -0.0693 | 0.0000 | 3.0782 | -0.0445 | 0.0000 | 3.1509 | 0.0344 | -0.0000 | 
5.3594 | 0.0598 | 0.0000 | 0.9602 | -0.0699 | 0.0000 | 3.1229 | -0.0451 | 0.0000 | 3.1967 | 0.0350 | -0.0000 | 
5.4362 | 0.0604 | 0.0000 | 0.9739 | -0.0705 | 0.0000 | 3.1676 | -0.0456 | 0.0000 | 3.2425 | 0.0355 | -0.0000 | 
5.5130 | 0.0609 | 0.0000 | 0.9876 | -0.0711 | 0.0000 | 3.2123 | -0.0462 | 0.0000 | 3.2882 | 0.0360 | -0.0000 | 
5.5898 | 0.0615 | 0.0000 | 1.0012 | -0.0717 | 0.0000 | 3.2571 | -0.0468 | 0.0000 | 3.3340 | 0.0366 | -0.0000 | 
5.6667 | 0.0620 | 0.0000 | 1.0149 | -0.0722 | 0.0000 | 3.3018 | -0.0474 | 0.0000 | 3.3798 | 0.0371 | -0.0000 | 
5.7435 | 0.0625 | 0.0000 | 1.0286 | -0.0728 | 0.0000 | 3.3465 | -0.0479 | 0.0000 | 3.4256 | 0.0377 | -0.0000 | 
5.8204 | 0.0631 | 0.0000 | 1.0422 | -0.0733 | 0.0000 | 3.3912 | -0.0485 | 0.0000 | 3.4713 | 0.0382 | -0.0000 | 
5.8972 | 0.0636 | 0.0000 | 1.0559 | -0.0739 | 0.0000 | 3.4360 | -0.0490 | 0.0000 | 3.5171 | 0.0388 | -0.0000 | 
5.9741 | 0.0642 | 0.0000 | 1.0695 | -0.0744 | 0.0000 | 3.4807 | -0.0496 | 0.0000 | 3.5629 | 0.0393 | -0.0000 | 
6.0509 | 0.0647 | 0.0000 | 1.0832 | -0.0749 | 0.0000 | 3.5254 | -0.0501 | 0.0000 | 3.6087 | 0.0399 | -0.0000 | 
6.1278 | 0.0651 | 0.0000 | 1.0969 | -0.0755 | 0.0000 | 3.5702 | -0.0507 | 0.0000 | 3.6545 | 0.0404 | -0.0000 | 
6.2046 | 0.0656 | 0.0000 | 1.1105 | -0.0760 | 0.0000 | 3.6149 | -0.0513 | 0.0000 | 3.7003 | 0.0409 | -0.0000 | 
6.2815 | 0.0661 | 0.0000 | 1.1242 | -0.0765 | 0.0000 | 3.6596 | -0.0519 | 0.0000 | 3.7460 | 0.0415 | -0.0000 | 
6.3583 | 0.0666 | 0.0000 | 1.1379 | -0.0770 | 0.0000 | 3.7044 | -0.0524 | 0.0000 | 3.7918 | 0.0420 | -0.0000 | 
6.4352 | 0.0671 | 0.0000 | 1.1515 | -0.0775 | 0.0000 | 3.7491 | -0.0530 | 0.0000 | 3.8376 | 0.0425 | -0.0000 | 
6.5121 | 0.0676 | 0.0000 | 1.1652 | -0.0780 | 0.0000 | 3.7939 | -0.0536 | 0.0000 | 3.8834 | 0.0431 | -0.0000 | 
6.5889 | 0.0680 | 0.0000 | 1.1789 | -0.0785 | 0.0000 | 3.8386 | -0.0541 | 0.0000 | 3.9292 | 0.0436 | -0.0000 | 
6.6658 | 0.0685 | 0.0000 | 1.1925 | -0.0791 | 0.0000 | 3.8833 | -0.0547 | 0.0000 | 3.9750 | 0.0441 | -0.0000 | 
6.7426 | 0.0690 | 0.0000 | 1.2062 | -0.0796 | 0.0000 | 3.9281 | -0.0553 | 0.0000 | 4.0207 | 0.0447 | -0.0000 | 
6.8195 | 0.0694 | 0.0000 | 1.2198 | -0.0801 | 0.0000 | 3.9728 | -0.0559 | 0.0000 | 4.0665 | 0.0452 | -0.0000 | 
6.8964 | 0.0699 | 0.0000 | 1.2335 | -0.0806 | 0.0000 | 4.0175 | -0.0564 | 0.0000 | 4.1123 | 0.0457 | -0.0000 | 
6.9732 | 0.0703 | 0.0000 | 1.2471 | -0.0811 | 0.0000 | 4.0623 | -0.0570 | 0.0000 | 4.1581 | 0.0463 | -0.0000 | 
7.0501 | 0.0708 | 0.0000 | 1.2608 | -0.0815 | 0.0000 | 4.1070 | -0.0575 | 0.0000 | 4.2039 | 0.0468 | -0.0000 | 
7.1269 | 0.0713 | 0.0000 | 1.2744 | -0.0820 | 0.0000 | 4.1517 | -0.0581 | 0.0000 | 4.2496 | 0.0474 | -0.0000 | 
7.2038 | 0.0717 | 0.0000 | 1.2881 | -0.0825 | 0.0000 | 4.1965 | -0.0586 | 0.0000 | 4.2954 | 0.0479 | -0.0000 | 
7.2807 | 0.0722 | 0.0000 | 1.3017 | -0.0829 | 0.0000 | 4.2412 | -0.0592 | 0.0000 | 4.3412 | 0.0485 | -0.0000 | 
7.3576 | 0.0726 | 0.0000 | 1.3153 | -0.0834 | 0.0000 | 4.2859 | -0.0597 | 0.0000 | 4.3870 | 0.0490 | -0.0000 | 
7.4344 | 0.0731 | 0.0000 | 1.3290 | -0.0838 | 0.0000 | 4.3307 | -0.0603 | 0.0000 | 4.4327 | 0.0496 | -0.0000 | 
7.5113 | 0.0735 | 0.0000 | 1.3426 | -0.0843 | 0.0000 | 4.3754 | -0.0609 | 0.0000 | 4.4785 | 0.0501 | -0.0000 | 
7.5882 | 0.0739 | 0.0000 | 1.3562 | -0.0847 | 0.0000 | 4.4201 | -0.0614 | 0.0000 | 4.5243 | 0.0506 | -0.0000 | 
7.6651 | 0.0743 | 0.0000 | 1.3698 | -0.0852 | 0.0000 | 4.4649 | -0.0620 | 0.0000 | 4.5700 | 0.0512 | -0.0000 | 
7.7420 | 0.0747 | 0.0000 | 1.3835 | -0.0856 | 0.0000 | 4.5096 | -0.0626 | 0.0000 | 4.6158 | 0.0517 | -0.0000 | 
7.8189 | 0.0751 | 0.0000 | 1.3971 | -0.0861 | 0.0000 | 4.5544 | -0.0631 | 0.0000 | 4.6616 | 0.0522 | -0.0000 | 
7.8958 | 0.0756 | 0.0000 | 1.4107 | -0.0865 | 0.0000 | 4.5991 | -0.0637 | 0.0000 | 4.7074 | 0.0527 | -0.0000 | 
7.9727 | 0.0760 | 0.0000 | 1.4244 | -0.0869 | 0.0000 | 4.6438 | -0.0642 | 0.0000 | 4.7532 | 0.0533 | -0.0000 | 
8.0496 | 0.0764 | 0.0000 | 1.4380 | -0.0873 | 0.0000 | 4.6886 | -0.0648 | 0.0000 | 4.7990 | 0.0538 | -0.0000 | 
8.1264 | 0.0768 | 0.0000 | 1.4516 | -0.0878 | 0.0000 | 4.7333 | -0.0653 | 0.0000 | 4.8447 | 0.0544 | -0.0000 | 
8.2033 | 0.0772 | 0.0000 | 1.4652 | -0.0882 | 0.0000 | 4.7781 | -0.0659 | 0.0000 | 4.8905 | 0.0549 | -0.0000 | 
8.2802 | 0.0776 | 0.0000 | 1.4789 | -0.0886 | 0.0000 | 4.8228 | -0.0664 | 0.0000 | 4.9363 | 0.0554 | -0.0000 | 
8.3571 | 0.0780 | 0.0000 | 1.4925 | -0.0890 | 0.0000 | 4.8675 | -0.0670 | 0.0000 | 4.9820 | 0.0560 | -0.0000 | 
8.4340 | 0.0783 | 0.0000 | 1.5061 | -0.0894 | 0.0000 | 4.9123 | -0.0676 | 0.0000 | 5.0278 | 0.0565 | -0.0000 | 
8.5109 | 0.0787 | 0.0000 | 1.5197 | -0.0899 | 0.0000 | 4.9570 | -0.0681 | 0.0000 | 5.0736 | 0.0570 | -0.0000 | 
8.5878 | 0.0791 | 0.0000 | 1.5333 | -0.0903 | 0.0000 | 5.0018 | -0.0687 | 0.0000 | 5.1194 | 0.0575 | -0.0000 | 
8.6648 | 0.0795 | 0.0000 | 1.5469 | -0.0907 | 0.0000 | 5.0465 | -0.0693 | 0.0000 | 5.1651 | 0.0581 | -0.0000 | 
8.7417 | 0.0799 | 0.0000 | 1.5605 | -0.0911 | 0.0000 | 5.0912 | -0.0698 | 0.0000 | 5.2109 | 0.0586 | -0.0000 | 
8.8186 | 0.0803 | 0.0000 | 1.5741 | -0.0915 | 0.0000 | 5.1360 | -0.0704 | 0.0000 | 5.2567 | 0.0591 | -0.0000 | 
8.8955 | 0.0807 | 0.0000 | 1.5877 | -0.0919 | 0.0000 | 5.1807 | -0.0709 | 0.0000 | 5.3025 | 0.0597 | -0.0000 | 
8.9724 | 0.0810 | 0.0000 | 1.6013 | -0.0923 | 0.0000 | 5.2255 | -0.0715 | 0.0000 | 5.3482 | 0.0602 | -0.0000 | 
9.0493 | 0.0814 | 0.0000 | 1.6149 | -0.0927 | 0.0000 | 5.2702 | -0.0720 | 0.0000 | 5.3940 | 0.0607 | -0.0000 | 
9.1263 | 0.0818 | 0.0000 | 1.6285 | -0.0930 | 0.0000 | 5.3149 | -0.0725 | 0.0000 | 5.4398 | 0.0613 | -0.0000 | 
9.2032 | 0.0822 | 0.0000 | 1.6420 | -0.0934 | 0.0000 | 5.3597 | -0.0731 | 0.0000 | 5.4855 | 0.0618 | -0.0000 | 
9.2801 | 0.0825 | 0.0000 | 1.6556 | -0.0938 | 0.0000 | 5.4044 | -0.0736 | 0.0000 | 5.5313 | 0.0624 | -0.0000 | 
9.3570 | 0.0829 | 0.0000 | 1.6692 | -0.0942 | 0.0000 | 5.4492 | -0.0742 | 0.0000 | 5.5771 | 0.0629 | -0.0000 | 
9.4340 | 0.0832 | 0.0000 | 1.6828 | -0.0946 | 0.0000 | 5.4939 | -0.0747 | 0.0000 | 5.6228 | 0.0634 | -0.0000 | 
9.5109 | 0.0836 | 0.0000 | 1.6963 | -0.0949 | 0.0000 | 5.5386 | -0.0753 | 0.0000 | 5.6686 | 0.0639 | -0.0000 | 
9.5879 | 0.0839 | 0.0000 | 1.7099 | -0.0953 | 0.0000 | 5.5834 | -0.0758 | 0.0000 | 5.7144 | 0.0645 | -0.0000 | 
9.6648 | 0.0843 | 0.0000 | 1.7235 | -0.0957 | 0.0000 | 5.6281 | -0.0764 | 0.0000 | 5.7602 | 0.0650 | -0.0000 | 
9.7418 | 0.0846 | 0.0000 | 1.7370 | -0.0960 | 0.0000 | 5.6729 | -0.0769 | 0.0000 | 5.8059 | 0.0655 | -0.0000 | 
9.8187 | 0.0850 | 0.0000 | 1.7506 | -0.0964 | 0.0000 | 5.7176 | -0.0775 | 0.0000 | 5.8517 | 0.0661 | -0.0000 | 
9.8957 | 0.0853 | 0.0000 | 1.7642 | -0.0967 | 0.0000 | 5.7624 | -0.0780 | 0.0000 | 5.8975 | 0.0666 | -0.0000 | 
9.9726 | 0.0856 | 0.0000 | 1.7777 | -0.0971 | 0.0000 | 5.8071 | -0.0786 | 0.0000 | 5.9433 | 0.0671 | -0.0000 | 
10.0496 | 0.0860 | 0.0000 | 1.7913 | -0.0975 | 0.0000 | 5.8519 | -0.0792 | 0.0000 | 5.9890 | 0.0676 | -0.0000 | 
10.1266 | 0.0863 | 0.0000 | 1.8049 | -0.0978 | 0.0000 | 5.8966 | -0.0797 | 0.0000 | 6.0348 | 0.0682 | -0.0000 | 
10.2035 | 0.0866 | 0.0000 | 1.8184 | -0.0982 | 0.0000 | 5.9414 | -0.0803 | 0.0000 | 6.0806 | 0.0687 | -0.0000 | 
10.2805 | 0.0870 | 0.0000 | 1.8320 | -0.0985 | 0.0000 | 5.9861 | -0.0808 | 0.0000 | 6.1263 | 0.0692 | -0.0000 | 
10.3574 | 0.0873 | 0.0000 | 1.8455 | -0.0989 | 0.0000 | 6.0308 | -0.0813 | 0.0000 | 6.1721 | 0.0698 | -0.0000 | 
10.4344 | 0.0876 | 0.0000 | 1.8591 | -0.0992 | 0.0000 | 6.0756 | -0.0819 | 0.0000 | 6.2179 | 0.0703 | -0.0000 | 
10.5114 | 0.0879 | 0.0000 | 1.8726 | -0.0995 | 0.0000 | 6.1203 | -0.0824 | 0.0000 | 6.2636 | 0.0708 | -0.0000 | 
10.5884 | 0.0882 | 0.0000 | 1.8861 | -0.0999 | 0.0000 | 6.1651 | -0.0830 | 0.0000 | 6.3094 | 0.0714 | -0.0000 | 
10.6653 | 0.0886 | 0.0000 | 1.8997 | -0.1002 | 0.0000 | 6.2098 | -0.0835 | 0.0000 | 6.3552 | 0.0719 | -0.0000 | 
10.7423 | 0.0889 | 0.0000 | 1.9132 | -0.1006 | 0.0000 | 6.2546 | -0.0841 | 0.0000 | 6.4009 | 0.0724 | -0.0000 | 
10.8193 | 0.0892 | 0.0000 | 1.9267 | -0.1009 | 0.0000 | 6.2993 | -0.0846 | 0.0000 | 6.4467 | 0.0729 | -0.0000 | 
10.8963 | 0.0895 | 0.0000 | 1.9402 | -0.1012 | 0.0000 | 6.3441 | -0.0852 | 0.0000 | 6.4925 | 0.0735 | -0.0000 | 
10.9733 | 0.0898 | 0.0000 | 1.9538 | -0.1015 | 0.0000 | 6.3888 | -0.0857 | 0.0000 | 6.5383 | 0.0740 | -0.0000 | 
11.0503 | 0.0901 | 0.0000 | 1.9673 | -0.1019 | 0.0000 | 6.4335 | -0.0863 | 0.0000 | 6.5840 | 0.0745 | -0.0000 | 
11.1273 | 0.0904 | 0.0000 | 1.9808 | -0.1022 | 0.0000 | 6.4783 | -0.0868 | 0.0000 | 6.6298 | 0.0750 | -0.0000 | 
