Test angle: 0
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.5429 | -0.0041 | 0.0000 | 0.1166 | -0.0032 | -0.0000 | 0.3299 | -0.0083 | -0.0000 | 0.3296 | 0.0011 | -0.0000 | 
0.6207 | -0.0043 | 0.0000 | 0.1294 | -0.0031 | -0.0000 | 0.3752 | -0.0091 | -0.0000 | 0.3748 | 0.0017 | -0.0000 | 
0.6982 | -0.0045 | -0.0000 | 0.1423 | -0.0030 | 0.0000 | 0.4206 | -0.0099 | -0.0000 | 0.4200 | 0.0024 | -0.0000 | 
0.7757 | -0.0046 | -0.0000 | 0.1554 | -0.0030 | -0.0000 | 0.4659 | -0.0106 | 0.0000 | 0.4652 | 0.0031 | -0.0000 | 
0.8531 | -0.0048 | 0.0000 | 0.1685 | -0.0029 | -0.0000 | 0.5112 | -0.0114 | 0.0000 | 0.5104 | 0.0037 | 0.0000 | 
0.9304 | -0.0049 | 0.0000 | 0.1817 | -0.0028 | -0.0000 | 0.5565 | -0.0121 | 0.0000 | 0.5556 | 0.0044 | 0.0000 | 
1.0076 | -0.0050 | -0.0000 | 0.1950 | -0.0028 | -0.0000 | 0.6018 | -0.0129 | -0.0000 | 0.6009 | 0.0050 | 0.0000 | 
1.0848 | -0.0052 | -0.0000 | 0.2083 | -0.0028 | 0.0000 | 0.6471 | -0.0136 | 0.0000 | 0.6460 | 0.0057 | -0.0000 | 
1.1619 | -0.0053 | 0.0000 | 0.2217 | -0.0027 | -0.0000 | 0.6924 | -0.0143 | -0.0000 | 0.6913 | 0.0063 | -0.0000 | 
1.2391 | -0.0054 | 0.0000 | 0.2351 | -0.0027 | -0.0000 | 0.7377 | -0.0151 | 0.0000 | 0.7365 | 0.0070 | 0.0000 | 
1.3161 | -0.0055 | 0.0000 | 0.2486 | -0.0027 | 0.0000 | 0.7830 | -0.0158 | -0.0000 | 0.7817 | 0.0076 | -0.0000 | 
1.3931 | -0.0056 | -0.0000 | 0.2621 | -0.0026 | 0.0000 | 0.8283 | -0.0166 | -0.0000 | 0.8269 | 0.0083 | -0.0000 | 
1.4701 | -0.0057 | -0.0000 | 0.2756 | -0.0026 | 0.0000 | 0.8736 | -0.0173 | -0.0000 | 0.8721 | 0.0090 | 0.0000 | 
1.5471 | -0.0058 | -0.0000 | 0.2892 | -0.0026 | -0.0000 | 0.9189 | -0.0180 | 0.0000 | 0.9173 | 0.0096 | 0.0000 | 
1.6240 | -0.0059 | -0.0000 | 0.3027 | -0.0025 | 0.0000 | 0.9642 | -0.0187 | 0.0000 | 0.9625 | 0.0103 | 0.0000 | 
1.7009 | -0.0060 | 0.0000 | 0.3163 | -0.0025 | -0.0000 | 1.0095 | -0.0195 | 0.0000 | 1.0077 | 0.0109 | 0.0000 | 
1.7778 | -0.0061 | -0.0000 | 0.3300 | -0.0025 | -0.0000 | 1.0548 | -0.0202 | 0.0000 | 1.0530 | 0.0116 | -0.0000 | 
1.8547 | -0.0062 | -0.0000 | 0.3436 | -0.0024 | -0.0000 | 1.1001 | -0.0209 | -0.0000 | 1.0982 | 0.0122 | -0.0000 | 
1.9315 | -0.0063 | 0.0000 | 0.3573 | -0.0024 | -0.0000 | 1.1454 | -0.0216 | 0.0000 | 1.1434 | 0.0129 | -0.0000 | 
2.0083 | -0.0064 | -0.0000 | 0.3710 | -0.0024 | -0.0000 | 1.1907 | -0.0223 | 0.0000 | 1.1886 | 0.0136 | 0.0000 | 
2.0851 | -0.0065 | -0.0000 | 0.3847 | -0.0024 | -0.0000 | 1.2360 | -0.0231 | 0.0000 | 1.2338 | 0.0142 | -0.0000 | 
2.1620 | -0.0066 | 0.0000 | 0.3984 | -0.0024 | 0.0000 | 1.2814 | -0.0238 | 0.0000 | 1.2790 | 0.0149 | -0.0000 | 
2.2388 | -0.0066 | 0.0000 | 0.4121 | -0.0023 | -0.0000 | 1.3267 | -0.0245 | 0.0000 | 1.3242 | 0.0155 | 0.0000 | 
2.3155 | -0.0067 | 0.0000 | 0.4259 | -0.0023 | -0.0000 | 1.3719 | -0.0252 | -0.0000 | 1.3694 | 0.0162 | -0.0000 | 
2.3923 | -0.0068 | -0.0000 | 0.4396 | -0.0023 | 0.0000 | 1.4172 | -0.0259 | 0.0000 | 1.4146 | 0.0168 | -0.0000 | 
2.4690 | -0.0069 | 0.0000 | 0.4533 | -0.0023 | -0.0000 | 1.4625 | -0.0266 | 0.0000 | 1.4598 | 0.0175 | -0.0000 | 
2.5458 | -0.0070 | 0.0000 | 0.4671 | -0.0023 | 0.0000 | 1.5078 | -0.0274 | 0.0000 | 1.5051 | 0.0181 | -0.0000 | 
2.6225 | -0.0070 | -0.0000 | 0.4809 | -0.0022 | 0.0000 | 1.5532 | -0.0281 | 0.0000 | 1.5503 | 0.0188 | -0.0000 | 
2.6993 | -0.0071 | -0.0000 | 0.4947 | -0.0022 | 0.0000 | 1.5985 | -0.0288 | 0.0000 | 1.5955 | 0.0195 | -0.0000 | 
2.7760 | -0.0072 | -0.0000 | 0.5085 | -0.0022 | 0.0000 | 1.6438 | -0.0295 | 0.0000 | 1.6407 | 0.0201 | -0.0000 | 
2.8527 | -0.0072 | 0.0000 | 0.5223 | -0.0022 | 0.0000 | 1.6891 | -0.0302 | 0.0000 | 1.6859 | 0.0208 | -0.0000 | 
2.9294 | -0.0073 | 0.0000 | 0.5361 | -0.0022 | 0.0000 | 1.7343 | -0.0309 | 0.0000 | 1.7311 | 0.0214 | -0.0000 | 
3.0061 | -0.0074 | -0.0000 | 0.5499 | -0.0021 | 0.0000 | 1.7796 | -0.0316 | 0.0000 | 1.7763 | 0.0221 | -0.0000 | 
3.0828 | -0.0074 | -0.0000 | 0.5637 | -0.0021 | 0.0000 | 1.8250 | -0.0323 | 0.0000 | 1.8215 | 0.0227 | -0.0000 | 
3.1595 | -0.0075 | 0.0000 | 0.5776 | -0.0021 | 0.0000 | 1.8703 | -0.0330 | 0.0000 | 1.8668 | 0.0234 | -0.0000 | 
3.2362 | -0.0076 | -0.0000 | 0.5914 | -0.0021 | -0.0000 | 1.9156 | -0.0337 | 0.0000 | 1.9120 | 0.0240 | -0.0000 | 
3.3128 | -0.0076 | -0.0000 | 0.6053 | -0.0021 | 0.0000 | 1.9609 | -0.0344 | 0.0000 | 1.9572 | 0.0247 | -0.0000 | 
3.3895 | -0.0077 | -0.0000 | 0.6191 | -0.0021 | 0.0000 | 2.0062 | -0.0351 | 0.0000 | 2.0024 | 0.0254 | -0.0000 | 
3.4661 | -0.0077 | 0.0000 | 0.6330 | -0.0021 | -0.0000 | 2.0515 | -0.0358 | 0.0000 | 2.0476 | 0.0260 | -0.0000 | 
3.5428 | -0.0078 | -0.0000 | 0.6468 | -0.0020 | -0.0000 | 2.0968 | -0.0365 | 0.0000 | 2.0928 | 0.0267 | -0.0000 | 
3.6194 | -0.0078 | 0.0000 | 0.6606 | -0.0020 | 0.0000 | 2.1421 | -0.0372 | 0.0000 | 2.1380 | 0.0273 | -0.0000 | 
3.6961 | -0.0079 | -0.0000 | 0.6745 | -0.0020 | 0.0000 | 2.1874 | -0.0379 | 0.0000 | 2.1832 | 0.0280 | -0.0000 | 
3.7728 | -0.0080 | 0.0000 | 0.6884 | -0.0020 | -0.0000 | 2.2327 | -0.0386 | 0.0000 | 2.2285 | 0.0286 | -0.0000 | 
3.8494 | -0.0080 | 0.0000 | 0.7023 | -0.0020 | -0.0000 | 2.2780 | -0.0393 | 0.0000 | 2.2737 | 0.0293 | -0.0000 | 
3.9261 | -0.0081 | -0.0000 | 0.7161 | -0.0020 | 0.0000 | 2.3233 | -0.0400 | 0.0000 | 2.3189 | 0.0299 | -0.0000 | 
4.0027 | -0.0081 | 0.0000 | 0.7300 | -0.0020 | -0.0000 | 2.3686 | -0.0407 | 0.0000 | 2.3641 | 0.0306 | -0.0000 | 
4.0793 | -0.0082 | -0.0000 | 0.7439 | -0.0020 | 0.0000 | 2.4139 | -0.0414 | 0.0000 | 2.4093 | 0.0312 | -0.0000 | 
4.1560 | -0.0082 | -0.0000 | 0.7578 | -0.0020 | -0.0000 | 2.4592 | -0.0421 | 0.0000 | 2.4545 | 0.0319 | -0.0000 | 
4.2326 | -0.0083 | 0.0000 | 0.7716 | -0.0019 | -0.0000 | 2.5045 | -0.0428 | 0.0000 | 2.4997 | 0.0325 | -0.0000 | 
4.3092 | -0.0083 | -0.0000 | 0.7855 | -0.0019 | -0.0000 | 2.5498 | -0.0435 | 0.0000 | 2.5449 | 0.0332 | -0.0000 | 
4.3859 | -0.0084 | 0.0000 | 0.7994 | -0.0019 | 0.0000 | 2.5951 | -0.0442 | 0.0000 | 2.5901 | 0.0339 | -0.0000 | 
4.4625 | -0.0084 | 0.0000 | 0.8132 | -0.0019 | -0.0000 | 2.6404 | -0.0448 | 0.0000 | 2.6354 | 0.0345 | -0.0000 | 
4.5391 | -0.0085 | 0.0000 | 0.8271 | -0.0019 | 0.0000 | 2.6857 | -0.0455 | 0.0000 | 2.6806 | 0.0352 | -0.0000 | 
4.6158 | -0.0085 | -0.0000 | 0.8410 | -0.0019 | -0.0000 | 2.7310 | -0.0462 | 0.0000 | 2.7258 | 0.0358 | -0.0000 | 
4.6924 | -0.0086 | 0.0000 | 0.8549 | -0.0019 | 0.0000 | 2.7763 | -0.0469 | 0.0000 | 2.7710 | 0.0365 | -0.0000 | 
4.7691 | -0.0086 | 0.0000 | 0.8688 | -0.0019 | 0.0000 | 2.8216 | -0.0476 | 0.0000 | 2.8162 | 0.0371 | -0.0000 | 
4.8457 | -0.0087 | 0.0000 | 0.8827 | -0.0019 | -0.0000 | 2.8669 | -0.0483 | 0.0000 | 2.8615 | 0.0378 | -0.0000 | 
4.9223 | -0.0087 | 0.0000 | 0.8966 | -0.0018 | -0.0000 | 2.9122 | -0.0490 | 0.0000 | 2.9067 | 0.0384 | -0.0000 | 
4.9989 | -0.0088 | 0.0000 | 0.9105 | -0.0018 | -0.0000 | 2.9575 | -0.0497 | 0.0000 | 2.9519 | 0.0391 | -0.0000 | 
5.0755 | -0.0088 | 0.0000 | 0.9244 | -0.0018 | 0.0000 | 3.0028 | -0.0504 | 0.0000 | 2.9971 | 0.0397 | -0.0000 | 
5.1522 | -0.0089 | 0.0000 | 0.9383 | -0.0018 | -0.0000 | 3.0481 | -0.0510 | 0.0000 | 3.0423 | 0.0404 | -0.0000 | 
5.2288 | -0.0089 | 0.0000 | 0.9521 | -0.0018 | -0.0000 | 3.0934 | -0.0517 | 0.0000 | 3.0875 | 0.0410 | -0.0000 | 
5.3054 | -0.0089 | 0.0000 | 0.9660 | -0.0018 | -0.0000 | 3.1387 | -0.0524 | 0.0000 | 3.1327 | 0.0417 | -0.0000 | 
5.3820 | -0.0090 | 0.0000 | 0.9799 | -0.0018 | -0.0000 | 3.1840 | -0.0531 | 0.0000 | 3.1779 | 0.0423 | -0.0000 | 
5.4587 | -0.0090 | 0.0000 | 0.9938 | -0.0018 | -0.0000 | 3.2293 | -0.0538 | 0.0000 | 3.2231 | 0.0430 | -0.0000 | 
5.5353 | -0.0091 | 0.0000 | 1.0077 | -0.0018 | 0.0000 | 3.2746 | -0.0545 | 0.0000 | 3.2683 | 0.0436 | -0.0000 | 
5.6119 | -0.0091 | 0.0000 | 1.0216 | -0.0018 | -0.0000 | 3.3199 | -0.0552 | 0.0000 | 3.3135 | 0.0443 | -0.0000 | 
5.6885 | -0.0091 | 0.0000 | 1.0355 | -0.0018 | -0.0000 | 3.3652 | -0.0558 | 0.0000 | 3.3588 | 0.0449 | -0.0000 | 
5.7652 | -0.0092 | 0.0000 | 1.0494 | -0.0018 | 0.0000 | 3.4105 | -0.0565 | 0.0000 | 3.4040 | 0.0456 | -0.0000 | 
5.8418 | -0.0092 | -0.0000 | 1.0633 | -0.0018 | -0.0000 | 3.4559 | -0.0572 | 0.0000 | 3.4492 | 0.0462 | -0.0000 | 
5.9184 | -0.0092 | 0.0000 | 1.0771 | -0.0017 | 0.0000 | 3.5012 | -0.0579 | 0.0000 | 3.4944 | 0.0469 | -0.0000 | 
5.9951 | -0.0093 | 0.0000 | 1.0910 | -0.0017 | -0.0000 | 3.5465 | -0.0585 | 0.0000 | 3.5396 | 0.0475 | -0.0000 | 
6.0717 | -0.0093 | -0.0000 | 1.1049 | -0.0017 | -0.0000 | 3.5918 | -0.0592 | 0.0000 | 3.5848 | 0.0482 | -0.0000 | 
6.1483 | -0.0094 | -0.0000 | 1.1188 | -0.0017 | 0.0000 | 3.6371 | -0.0599 | 0.0000 | 3.6301 | 0.0488 | -0.0000 | 
6.2249 | -0.0094 | -0.0000 | 1.1327 | -0.0017 | 0.0000 | 3.6824 | -0.0606 | 0.0000 | 3.6753 | 0.0495 | -0.0000 | 
6.3016 | -0.0095 | -0.0000 | 1.1466 | -0.0017 | -0.0000 | 3.7276 | -0.0613 | 0.0000 | 3.7205 | 0.0501 | -0.0000 | 
6.3782 | -0.0095 | -0.0000 | 1.1605 | -0.0017 | -0.0000 | 3.7730 | -0.0619 | 0.0000 | 3.7657 | 0.0508 | -0.0000 | 
6.4548 | -0.0095 | -0.0000 | 1.1743 | -0.0017 | 0.0000 | 3.8183 | -0.0626 | 0.0000 | 3.8109 | 0.0514 | -0.0000 | 
6.5315 | -0.0096 | 0.0000 | 1.1882 | -0.0017 | 0.0000 | 3.8636 | -0.0633 | 0.0000 | 3.8561 | 0.0521 | -0.0000 | 
6.6081 | -0.0096 | -0.0000 | 1.2021 | -0.0017 | 0.0000 | 3.9089 | -0.0640 | 0.0000 | 3.9013 | 0.0527 | -0.0000 | 
6.6847 | -0.0096 | -0.0000 | 1.2160 | -0.0017 | 0.0000 | 3.9541 | -0.0646 | 0.0000 | 3.9465 | 0.0533 | -0.0000 | 
6.7614 | -0.0097 | -0.0000 | 1.2298 | -0.0017 | 0.0000 | 3.9994 | -0.0653 | 0.0000 | 3.9917 | 0.0540 | -0.0000 | 
6.8380 | -0.0097 | -0.0000 | 1.2437 | -0.0017 | 0.0000 | 4.0447 | -0.0660 | 0.0000 | 4.0369 | 0.0546 | -0.0000 | 
6.9146 | -0.0097 | -0.0000 | 1.2576 | -0.0017 | 0.0000 | 4.0901 | -0.0667 | 0.0000 | 4.0822 | 0.0553 | -0.0000 | 
6.9913 | -0.0098 | -0.0000 | 1.2714 | -0.0017 | 0.0000 | 4.1354 | -0.0674 | 0.0000 | 4.1274 | 0.0559 | -0.0000 | 
7.0679 | -0.0098 | -0.0000 | 1.2853 | -0.0017 | -0.0000 | 4.1807 | -0.0680 | 0.0000 | 4.1726 | 0.0566 | -0.0000 | 
7.1446 | -0.0098 | -0.0000 | 1.2992 | -0.0017 | 0.0000 | 4.2260 | -0.0687 | 0.0000 | 4.2178 | 0.0572 | -0.0000 | 
7.2212 | -0.0098 | -0.0000 | 1.3131 | -0.0016 | 0.0000 | 4.2713 | -0.0694 | 0.0000 | 4.2630 | 0.0579 | -0.0000 | 
7.2979 | -0.0099 | -0.0000 | 1.3269 | -0.0016 | -0.0000 | 4.3166 | -0.0700 | 0.0000 | 4.3082 | 0.0585 | -0.0000 | 
7.3745 | -0.0099 | -0.0000 | 1.3408 | -0.0016 | 0.0000 | 4.3619 | -0.0707 | 0.0000 | 4.3535 | 0.0592 | -0.0000 | 
7.4512 | -0.0099 | -0.0000 | 1.3547 | -0.0016 | 0.0000 | 4.4072 | -0.0714 | 0.0000 | 4.3987 | 0.0598 | -0.0000 | 
7.5278 | -0.0100 | -0.0000 | 1.3685 | -0.0016 | -0.0000 | 4.4525 | -0.0720 | 0.0000 | 4.4439 | 0.0605 | -0.0000 | 
7.6045 | -0.0100 | 0.0000 | 1.3824 | -0.0016 | 0.0000 | 4.4978 | -0.0727 | 0.0000 | 4.4891 | 0.0611 | -0.0000 | 
7.6811 | -0.0101 | 0.0000 | 1.3963 | -0.0016 | 0.0000 | 4.5431 | -0.0734 | 0.0000 | 4.5343 | 0.0617 | -0.0000 | 
7.7578 | -0.0101 | 0.0000 | 1.4101 | -0.0016 | -0.0000 | 4.5884 | -0.0741 | 0.0000 | 4.5795 | 0.0624 | -0.0000 | 
7.8344 | -0.0101 | -0.0000 | 1.4240 | -0.0016 | -0.0000 | 4.6337 | -0.0747 | 0.0000 | 4.6247 | 0.0630 | -0.0000 | 
7.9111 | -0.0101 | -0.0000 | 1.4378 | -0.0016 | 0.0000 | 4.6790 | -0.0754 | 0.0000 | 4.6699 | 0.0637 | -0.0000 | 
7.9878 | -0.0102 | 0.0000 | 1.4517 | -0.0016 | -0.0000 | 4.7243 | -0.0761 | 0.0000 | 4.7151 | 0.0643 | -0.0000 | 
8.0644 | -0.0102 | -0.0000 | 1.4655 | -0.0016 | -0.0000 | 4.7696 | -0.0767 | 0.0000 | 4.7604 | 0.0650 | -0.0000 | 
8.1411 | -0.0102 | -0.0000 | 1.4794 | -0.0016 | 0.0000 | 4.8149 | -0.0774 | 0.0000 | 4.8056 | 0.0656 | -0.0000 | 
8.2178 | -0.0103 | -0.0000 | 1.4932 | -0.0016 | -0.0000 | 4.8602 | -0.0781 | 0.0000 | 4.8508 | 0.0663 | -0.0000 | 
8.2944 | -0.0103 | -0.0000 | 1.5071 | -0.0015 | -0.0000 | 4.9055 | -0.0787 | 0.0000 | 4.8960 | 0.0669 | -0.0000 | 
8.3711 | -0.0103 | -0.0000 | 1.5209 | -0.0015 | -0.0000 | 4.9508 | -0.0794 | 0.0000 | 4.9412 | 0.0675 | -0.0000 | 
8.4478 | -0.0103 | -0.0000 | 1.5347 | -0.0015 | -0.0000 | 4.9961 | -0.0801 | 0.0000 | 4.9864 | 0.0682 | -0.0000 | 
8.5245 | -0.0104 | -0.0000 | 1.5486 | -0.0015 | -0.0000 | 5.0414 | -0.0807 | 0.0000 | 5.0316 | 0.0688 | -0.0000 | 
8.6011 | -0.0104 | -0.0000 | 1.5624 | -0.0015 | -0.0000 | 5.0867 | -0.0814 | 0.0000 | 5.0768 | 0.0695 | -0.0000 | 
8.6778 | -0.0104 | -0.0000 | 1.5762 | -0.0015 | -0.0000 | 5.1320 | -0.0821 | 0.0000 | 5.1220 | 0.0701 | -0.0000 | 
8.7545 | -0.0105 | -0.0000 | 1.5901 | -0.0015 | -0.0000 | 5.1773 | -0.0827 | 0.0000 | 5.1673 | 0.0707 | -0.0000 | 
8.8312 | -0.0105 | -0.0000 | 1.6039 | -0.0015 | -0.0000 | 5.2226 | -0.0834 | 0.0000 | 5.2125 | 0.0714 | -0.0000 | 
8.9079 | -0.0105 | -0.0000 | 1.6177 | -0.0015 | -0.0000 | 5.2679 | -0.0840 | 0.0000 | 5.2577 | 0.0720 | -0.0000 | 
8.9846 | -0.0105 | -0.0000 | 1.6316 | -0.0015 | -0.0000 | 5.3132 | -0.0847 | 0.0000 | 5.3029 | 0.0727 | -0.0000 | 
9.0612 | -0.0105 | -0.0000 | 1.6454 | -0.0015 | -0.0000 | 5.3585 | -0.0854 | 0.0000 | 5.3481 | 0.0733 | -0.0000 | 
9.1379 | -0.0106 | -0.0000 | 1.6592 | -0.0015 | -0.0000 | 5.4038 | -0.0860 | 0.0000 | 5.3933 | 0.0740 | -0.0000 | 
9.2146 | -0.0106 | -0.0000 | 1.6730 | -0.0015 | -0.0000 | 5.4491 | -0.0867 | 0.0000 | 5.4385 | 0.0746 | -0.0000 | 
9.2913 | -0.0106 | -0.0000 | 1.6869 | -0.0015 | -0.0000 | 5.4944 | -0.0874 | 0.0000 | 5.4838 | 0.0752 | -0.0000 | 
9.3680 | -0.0106 | -0.0000 | 1.7007 | -0.0015 | -0.0000 | 5.5397 | -0.0880 | 0.0000 | 5.5290 | 0.0759 | -0.0000 | 
9.4447 | -0.0107 | -0.0000 | 1.7145 | -0.0015 | -0.0000 | 5.5850 | -0.0887 | 0.0000 | 5.5742 | 0.0765 | -0.0000 | 
9.5214 | -0.0107 | -0.0000 | 1.7283 | -0.0015 | -0.0000 | 5.6303 | -0.0893 | 0.0000 | 5.6194 | 0.0772 | -0.0000 | 
9.5981 | -0.0107 | -0.0000 | 1.7421 | -0.0015 | -0.0000 | 5.6756 | -0.0900 | 0.0000 | 5.6646 | 0.0778 | -0.0000 | 
9.6748 | -0.0108 | -0.0000 | 1.7559 | -0.0015 | -0.0000 | 5.7209 | -0.0907 | 0.0000 | 5.7098 | 0.0784 | -0.0000 | 
9.7515 | -0.0108 | -0.0000 | 1.7697 | -0.0015 | -0.0000 | 5.7662 | -0.0913 | 0.0000 | 5.7550 | 0.0791 | -0.0000 | 
9.8283 | -0.0108 | -0.0000 | 1.7835 | -0.0015 | -0.0000 | 5.8115 | -0.0920 | 0.0000 | 5.8002 | 0.0797 | -0.0000 | 
9.9050 | -0.0108 | -0.0000 | 1.7973 | -0.0014 | -0.0000 | 5.8568 | -0.0926 | 0.0000 | 5.8454 | 0.0803 | -0.0000 | 
9.9817 | -0.0109 | -0.0000 | 1.8111 | -0.0014 | -0.0000 | 5.9021 | -0.0933 | 0.0000 | 5.8907 | 0.0810 | -0.0000 | 
10.0584 | -0.0109 | -0.0000 | 1.8249 | -0.0014 | -0.0000 | 5.9475 | -0.0940 | 0.0000 | 5.9359 | 0.0816 | -0.0000 | 
10.1351 | -0.0109 | -0.0000 | 1.8387 | -0.0014 | -0.0000 | 5.9928 | -0.0946 | 0.0000 | 5.9811 | 0.0823 | -0.0000 | 
10.2119 | -0.0109 | -0.0000 | 1.8525 | -0.0014 | -0.0000 | 6.0381 | -0.0953 | 0.0000 | 6.0263 | 0.0829 | -0.0000 | 
10.2886 | -0.0110 | -0.0000 | 1.8663 | -0.0014 | -0.0000 | 6.0834 | -0.0959 | 0.0000 | 6.0715 | 0.0835 | -0.0000 | 
10.3653 | -0.0110 | -0.0000 | 1.8800 | -0.0014 | -0.0000 | 6.1287 | -0.0966 | 0.0000 | 6.1167 | 0.0842 | -0.0000 | 
10.4421 | -0.0110 | -0.0000 | 1.8938 | -0.0014 | -0.0000 | 6.1740 | -0.0972 | 0.0000 | 6.1619 | 0.0848 | -0.0000 | 
10.5188 | -0.0110 | -0.0000 | 1.9076 | -0.0014 | -0.0000 | 6.2193 | -0.0979 | 0.0000 | 6.2071 | 0.0854 | -0.0000 | 
10.5955 | -0.0111 | -0.0000 | 1.9214 | -0.0014 | 0.0000 | 6.2646 | -0.0985 | 0.0000 | 6.2523 | 0.0861 | -0.0000 | 
10.6723 | -0.0111 | 0.0000 | 1.9351 | -0.0014 | 0.0000 | 6.3099 | -0.0992 | 0.0000 | 6.2976 | 0.0867 | -0.0000 | 
10.7490 | -0.0111 | 0.0000 | 1.9489 | -0.0014 | 0.0000 | 6.3552 | -0.0999 | 0.0000 | 6.3428 | 0.0874 | -0.0000 | 
10.8258 | -0.0111 | 0.0000 | 1.9627 | -0.0014 | -0.0000 | 6.4005 | -0.1005 | 0.0000 | 6.3880 | 0.0880 | -0.0000 | 
10.9025 | -0.0111 | -0.0000 | 1.9764 | -0.0014 | -0.0000 | 6.4458 | -0.1012 | 0.0000 | 6.4332 | 0.0886 | -0.0000 | 
10.9793 | -0.0112 | -0.0000 | 1.9902 | -0.0014 | -0.0000 | 6.4911 | -0.1018 | 0.0000 | 6.4784 | 0.0893 | -0.0000 | 
11.0560 | -0.0112 | -0.0000 | 2.0040 | -0.0014 | 0.0000 | 6.5364 | -0.1025 | 0.0000 | 6.5236 | 0.0899 | -0.0000 | 
11.1328 | -0.0112 | -0.0000 | 2.0177 | -0.0014 | -0.0000 | 6.5817 | -0.1031 | 0.0000 | 6.5688 | 0.0905 | -0.0000 | 
11.2095 | -0.0112 | -0.0000 | 2.0315 | -0.0014 | -0.0000 | 6.6270 | -0.1038 | 0.0000 | 6.6140 | 0.0912 | -0.0000 | 
11.2863 | -0.0112 | -0.0000 | 2.0452 | -0.0014 | -0.0000 | 6.6723 | -0.1044 | 0.0000 | 6.6592 | 0.0918 | -0.0000 | 
11.3631 | -0.0113 | -0.0000 | 2.0590 | -0.0014 | -0.0000 | 6.7176 | -0.1051 | 0.0000 | 6.7045 | 0.0924 | -0.0000 | 
