Test angle: 30
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3795 | -0.0026 | -0.0000 | 0.0877 | -0.0038 | 0.0000 | 0.2334 | -0.0062 | -0.0000 | 0.2338 | -0.0002 | 0.0000 | 
0.4235 | -0.0023 | -0.0000 | 0.0946 | -0.0042 | -0.0000 | 0.2588 | -0.0065 | -0.0000 | 0.2594 | 0.0000 | 0.0000 | 
0.4894 | -0.0020 | 0.0000 | 0.1051 | -0.0046 | -0.0000 | 0.2968 | -0.0070 | -0.0000 | 0.2977 | 0.0005 | 0.0000 | 
0.5674 | -0.0016 | -0.0000 | 0.1177 | -0.0051 | -0.0000 | 0.3419 | -0.0076 | -0.0000 | 0.3431 | 0.0009 | 0.0000 | 
0.6451 | -0.0011 | -0.0000 | 0.1304 | -0.0056 | 0.0000 | 0.3870 | -0.0081 | -0.0000 | 0.3885 | 0.0014 | 0.0000 | 
0.7228 | -0.0008 | 0.0000 | 0.1432 | -0.0061 | -0.0000 | 0.4321 | -0.0087 | -0.0000 | 0.4340 | 0.0018 | 0.0000 | 
0.8004 | -0.0003 | -0.0000 | 0.1562 | -0.0066 | 0.0000 | 0.4772 | -0.0092 | -0.0000 | 0.4794 | 0.0024 | 0.0000 | 
0.8779 | 0.0001 | 0.0000 | 0.1692 | -0.0071 | 0.0000 | 0.5223 | -0.0098 | -0.0000 | 0.5248 | 0.0028 | 0.0000 | 
0.9553 | 0.0005 | 0.0000 | 0.1823 | -0.0076 | 0.0000 | 0.5674 | -0.0103 | -0.0000 | 0.5702 | 0.0033 | 0.0000 | 
1.0327 | 0.0010 | 0.0000 | 0.1954 | -0.0080 | -0.0000 | 0.6125 | -0.0108 | -0.0000 | 0.6156 | 0.0038 | 0.0000 | 
1.1100 | 0.0013 | -0.0000 | 0.2086 | -0.0085 | 0.0000 | 0.6576 | -0.0114 | -0.0000 | 0.6610 | 0.0042 | 0.0000 | 
1.1873 | 0.0017 | -0.0000 | 0.2218 | -0.0090 | 0.0000 | 0.7027 | -0.0120 | -0.0000 | 0.7065 | 0.0046 | 0.0000 | 
1.2645 | 0.0021 | -0.0000 | 0.2351 | -0.0094 | -0.0000 | 0.7477 | -0.0125 | -0.0000 | 0.7518 | 0.0052 | 0.0000 | 
1.3418 | 0.0025 | 0.0000 | 0.2484 | -0.0098 | -0.0000 | 0.7929 | -0.0130 | -0.0000 | 0.7973 | 0.0056 | 0.0000 | 
1.4190 | 0.0028 | 0.0000 | 0.2617 | -0.0103 | -0.0000 | 0.8380 | -0.0136 | -0.0000 | 0.8427 | 0.0060 | 0.0000 | 
1.4961 | 0.0032 | -0.0000 | 0.2751 | -0.0107 | -0.0000 | 0.8831 | -0.0141 | -0.0000 | 0.8881 | 0.0065 | 0.0000 | 
1.5732 | 0.0036 | -0.0000 | 0.2884 | -0.0111 | -0.0000 | 0.9282 | -0.0146 | -0.0000 | 0.9335 | 0.0070 | 0.0000 | 
1.6503 | 0.0039 | -0.0000 | 0.3018 | -0.0115 | 0.0000 | 0.9733 | -0.0151 | -0.0000 | 0.9789 | 0.0075 | 0.0000 | 
1.7274 | 0.0043 | 0.0000 | 0.3153 | -0.0120 | 0.0000 | 1.0184 | -0.0157 | -0.0000 | 1.0243 | 0.0080 | 0.0000 | 
1.8045 | 0.0046 | -0.0000 | 0.3287 | -0.0124 | 0.0000 | 1.0635 | -0.0162 | -0.0000 | 1.0698 | 0.0084 | 0.0000 | 
1.8816 | 0.0049 | -0.0000 | 0.3422 | -0.0128 | -0.0000 | 1.1086 | -0.0167 | -0.0000 | 1.1152 | 0.0089 | 0.0000 | 
1.9586 | 0.0053 | -0.0000 | 0.3557 | -0.0132 | 0.0000 | 1.1537 | -0.0172 | -0.0000 | 1.1606 | 0.0094 | 0.0000 | 
2.0356 | 0.0056 | -0.0000 | 0.3692 | -0.0135 | -0.0000 | 1.1988 | -0.0177 | -0.0000 | 1.2060 | 0.0099 | 0.0000 | 
2.1126 | 0.0060 | -0.0000 | 0.3827 | -0.0139 | 0.0000 | 1.2439 | -0.0183 | -0.0000 | 1.2514 | 0.0103 | 0.0000 | 
2.1896 | 0.0063 | -0.0000 | 0.3962 | -0.0143 | 0.0000 | 1.2890 | -0.0188 | -0.0000 | 1.2968 | 0.0108 | 0.0000 | 
2.2666 | 0.0066 | -0.0000 | 0.4098 | -0.0147 | -0.0000 | 1.3341 | -0.0194 | -0.0000 | 1.3422 | 0.0112 | 0.0000 | 
2.3436 | 0.0069 | -0.0000 | 0.4233 | -0.0151 | 0.0000 | 1.3793 | -0.0199 | -0.0000 | 1.3876 | 0.0117 | 0.0000 | 
2.4205 | 0.0073 | 0.0000 | 0.4368 | -0.0154 | -0.0000 | 1.4244 | -0.0204 | -0.0000 | 1.4330 | 0.0122 | 0.0000 | 
2.4974 | 0.0076 | -0.0000 | 0.4504 | -0.0158 | -0.0000 | 1.4694 | -0.0208 | -0.0000 | 1.4784 | 0.0127 | 0.0000 | 
2.5744 | 0.0079 | 0.0000 | 0.4640 | -0.0161 | 0.0000 | 1.5146 | -0.0214 | -0.0000 | 1.5238 | 0.0131 | 0.0000 | 
2.6513 | 0.0082 | 0.0000 | 0.4775 | -0.0165 | 0.0000 | 1.5597 | -0.0219 | -0.0000 | 1.5692 | 0.0136 | 0.0000 | 
2.7282 | 0.0085 | -0.0000 | 0.4912 | -0.0168 | -0.0000 | 1.6048 | -0.0224 | -0.0000 | 1.6146 | 0.0140 | 0.0000 | 
2.8052 | 0.0087 | -0.0000 | 0.5048 | -0.0172 | -0.0000 | 1.6499 | -0.0230 | -0.0000 | 1.6600 | 0.0145 | 0.0000 | 
2.8821 | 0.0090 | -0.0000 | 0.5184 | -0.0176 | 0.0000 | 1.6950 | -0.0235 | -0.0000 | 1.7054 | 0.0149 | 0.0000 | 
2.9590 | 0.0093 | 0.0000 | 0.5320 | -0.0179 | -0.0000 | 1.7401 | -0.0240 | -0.0000 | 1.7508 | 0.0154 | 0.0000 | 
3.0359 | 0.0097 | -0.0000 | 0.5456 | -0.0182 | 0.0000 | 1.7852 | -0.0245 | -0.0000 | 1.7962 | 0.0159 | 0.0000 | 
3.1128 | 0.0099 | -0.0000 | 0.5592 | -0.0185 | 0.0000 | 1.8303 | -0.0250 | -0.0000 | 1.8416 | 0.0164 | 0.0000 | 
3.1896 | 0.0102 | 0.0000 | 0.5728 | -0.0188 | 0.0000 | 1.8754 | -0.0255 | -0.0000 | 1.8870 | 0.0169 | 0.0000 | 
3.2665 | 0.0105 | -0.0000 | 0.5865 | -0.0191 | -0.0000 | 1.9206 | -0.0259 | -0.0000 | 1.9324 | 0.0173 | 0.0000 | 
3.3434 | 0.0108 | -0.0000 | 0.6001 | -0.0194 | 0.0000 | 1.9657 | -0.0264 | -0.0000 | 1.9778 | 0.0178 | 0.0000 | 
3.4203 | 0.0111 | -0.0000 | 0.6137 | -0.0198 | 0.0000 | 2.0108 | -0.0270 | -0.0000 | 2.0232 | 0.0182 | 0.0000 | 
3.4972 | 0.0113 | 0.0000 | 0.6274 | -0.0201 | -0.0000 | 2.0559 | -0.0275 | -0.0000 | 2.0687 | 0.0187 | 0.0000 | 
3.5740 | 0.0115 | -0.0000 | 0.6411 | -0.0205 | -0.0000 | 2.1010 | -0.0280 | -0.0000 | 2.1141 | 0.0191 | 0.0000 | 
3.6509 | 0.0118 | -0.0000 | 0.6547 | -0.0207 | 0.0000 | 2.1462 | -0.0285 | -0.0000 | 2.1595 | 0.0196 | 0.0000 | 
3.7278 | 0.0121 | -0.0000 | 0.6684 | -0.0210 | 0.0000 | 2.1913 | -0.0290 | -0.0000 | 2.2049 | 0.0201 | 0.0000 | 
3.8046 | 0.0124 | -0.0000 | 0.6820 | -0.0213 | -0.0000 | 2.2364 | -0.0295 | -0.0000 | 2.2503 | 0.0206 | 0.0000 | 
3.8814 | 0.0127 | 0.0000 | 0.6957 | -0.0217 | 0.0000 | 2.2815 | -0.0300 | -0.0000 | 2.2956 | 0.0210 | 0.0000 | 
3.9583 | 0.0129 | 0.0000 | 0.7093 | -0.0219 | -0.0000 | 2.3266 | -0.0305 | -0.0000 | 2.3410 | 0.0215 | 0.0000 | 
4.0351 | 0.0132 | 0.0000 | 0.7230 | -0.0222 | -0.0000 | 2.3717 | -0.0310 | -0.0000 | 2.3864 | 0.0220 | 0.0000 | 
4.1120 | 0.0134 | -0.0000 | 0.7367 | -0.0225 | -0.0000 | 2.4168 | -0.0315 | -0.0000 | 2.4318 | 0.0225 | 0.0000 | 
4.1888 | 0.0137 | 0.0000 | 0.7503 | -0.0227 | -0.0000 | 2.4619 | -0.0320 | -0.0000 | 2.4772 | 0.0229 | 0.0000 | 
4.2657 | 0.0139 | -0.0000 | 0.7640 | -0.0231 | -0.0000 | 2.5070 | -0.0325 | -0.0000 | 2.5226 | 0.0234 | 0.0000 | 
4.3425 | 0.0142 | -0.0000 | 0.7777 | -0.0234 | -0.0000 | 2.5522 | -0.0330 | -0.0000 | 2.5680 | 0.0238 | 0.0000 | 
4.4194 | 0.0144 | -0.0000 | 0.7914 | -0.0237 | -0.0000 | 2.5973 | -0.0336 | -0.0000 | 2.6135 | 0.0243 | 0.0000 | 
4.4962 | 0.0146 | -0.0000 | 0.8050 | -0.0239 | -0.0000 | 2.6424 | -0.0341 | -0.0000 | 2.6589 | 0.0247 | 0.0000 | 
4.5731 | 0.0149 | -0.0000 | 0.8187 | -0.0242 | -0.0000 | 2.6875 | -0.0345 | -0.0000 | 2.7043 | 0.0252 | 0.0000 | 
4.6499 | 0.0151 | -0.0000 | 0.8324 | -0.0245 | 0.0000 | 2.7326 | -0.0350 | -0.0000 | 2.7497 | 0.0257 | 0.0000 | 
4.7267 | 0.0154 | -0.0000 | 0.8461 | -0.0247 | 0.0000 | 2.7778 | -0.0355 | -0.0000 | 2.7951 | 0.0262 | 0.0000 | 
4.8036 | 0.0156 | -0.0000 | 0.8597 | -0.0250 | -0.0000 | 2.8229 | -0.0360 | -0.0000 | 2.8405 | 0.0266 | 0.0000 | 
4.8804 | 0.0159 | -0.0000 | 0.8734 | -0.0253 | -0.0000 | 2.8680 | -0.0365 | -0.0000 | 2.8858 | 0.0271 | 0.0000 | 
4.9572 | 0.0161 | -0.0000 | 0.8871 | -0.0255 | -0.0000 | 2.9131 | -0.0370 | -0.0000 | 2.9312 | 0.0276 | 0.0000 | 
5.0340 | 0.0163 | -0.0000 | 0.9008 | -0.0258 | -0.0000 | 2.9582 | -0.0375 | -0.0000 | 2.9766 | 0.0280 | 0.0000 | 
5.1109 | 0.0165 | -0.0000 | 0.9144 | -0.0260 | -0.0000 | 3.0033 | -0.0380 | -0.0000 | 3.0220 | 0.0285 | 0.0000 | 
5.1877 | 0.0168 | -0.0000 | 0.9281 | -0.0263 | -0.0000 | 3.0484 | -0.0385 | -0.0000 | 3.0674 | 0.0290 | 0.0000 | 
5.2646 | 0.0170 | -0.0000 | 0.9418 | -0.0265 | -0.0000 | 3.0935 | -0.0389 | -0.0000 | 3.1128 | 0.0294 | 0.0000 | 
5.3414 | 0.0172 | -0.0000 | 0.9555 | -0.0268 | -0.0000 | 3.1387 | -0.0394 | -0.0000 | 3.1582 | 0.0299 | 0.0000 | 
5.4182 | 0.0174 | -0.0000 | 0.9692 | -0.0270 | -0.0000 | 3.1838 | -0.0400 | -0.0000 | 3.2036 | 0.0303 | 0.0000 | 
5.4951 | 0.0176 | -0.0000 | 0.9828 | -0.0273 | -0.0000 | 3.2289 | -0.0405 | -0.0000 | 3.2490 | 0.0308 | 0.0000 | 
5.5719 | 0.0178 | -0.0000 | 0.9965 | -0.0276 | -0.0000 | 3.2740 | -0.0410 | -0.0000 | 3.2944 | 0.0312 | 0.0000 | 
5.6488 | 0.0180 | -0.0000 | 1.0102 | -0.0278 | -0.0000 | 3.3191 | -0.0415 | -0.0000 | 3.3398 | 0.0317 | 0.0000 | 
5.7256 | 0.0183 | -0.0000 | 1.0239 | -0.0281 | -0.0000 | 3.3643 | -0.0420 | -0.0000 | 3.3852 | 0.0322 | 0.0000 | 
5.8024 | 0.0185 | -0.0000 | 1.0376 | -0.0283 | -0.0000 | 3.4094 | -0.0424 | -0.0000 | 3.4306 | 0.0326 | 0.0000 | 
5.8793 | 0.0187 | -0.0000 | 1.0513 | -0.0285 | -0.0000 | 3.4545 | -0.0429 | -0.0000 | 3.4760 | 0.0331 | 0.0000 | 
5.9561 | 0.0189 | -0.0000 | 1.0649 | -0.0287 | -0.0000 | 3.4996 | -0.0434 | -0.0000 | 3.5214 | 0.0336 | 0.0000 | 
6.0329 | 0.0192 | -0.0000 | 1.0786 | -0.0290 | -0.0000 | 3.5447 | -0.0439 | -0.0000 | 3.5668 | 0.0341 | 0.0000 | 
6.1098 | 0.0194 | -0.0000 | 1.0923 | -0.0292 | -0.0000 | 3.5898 | -0.0444 | -0.0000 | 3.6122 | 0.0345 | 0.0000 | 
6.1866 | 0.0196 | -0.0000 | 1.1059 | -0.0294 | -0.0000 | 3.6350 | -0.0449 | -0.0000 | 3.6576 | 0.0350 | 0.0000 | 
6.2634 | 0.0198 | -0.0000 | 1.1196 | -0.0297 | -0.0000 | 3.6801 | -0.0454 | -0.0000 | 3.7030 | 0.0354 | 0.0000 | 
6.3403 | 0.0200 | -0.0000 | 1.1333 | -0.0299 | -0.0000 | 3.7252 | -0.0459 | -0.0000 | 3.7484 | 0.0359 | 0.0000 | 
6.4171 | 0.0201 | -0.0000 | 1.1469 | -0.0301 | -0.0000 | 3.7703 | -0.0463 | -0.0000 | 3.7938 | 0.0364 | 0.0000 | 
6.4940 | 0.0203 | -0.0000 | 1.1606 | -0.0303 | -0.0000 | 3.8154 | -0.0468 | -0.0000 | 3.8392 | 0.0368 | 0.0000 | 
6.5708 | 0.0205 | -0.0000 | 1.1743 | -0.0305 | -0.0000 | 3.8605 | -0.0473 | -0.0000 | 3.8846 | 0.0373 | 0.0000 | 
6.6477 | 0.0208 | -0.0000 | 1.1880 | -0.0308 | -0.0000 | 3.9057 | -0.0478 | -0.0000 | 3.9300 | 0.0378 | 0.0000 | 
6.7245 | 0.0209 | -0.0000 | 1.2016 | -0.0310 | -0.0000 | 3.9508 | -0.0483 | -0.0000 | 3.9754 | 0.0382 | 0.0000 | 
6.8014 | 0.0211 | -0.0000 | 1.2153 | -0.0312 | -0.0000 | 3.9959 | -0.0488 | -0.0000 | 4.0208 | 0.0387 | 0.0000 | 
6.8782 | 0.0213 | -0.0000 | 1.2290 | -0.0314 | -0.0000 | 4.0410 | -0.0493 | -0.0000 | 4.0662 | 0.0391 | 0.0000 | 
6.9551 | 0.0215 | -0.0000 | 1.2426 | -0.0317 | -0.0000 | 4.0862 | -0.0498 | -0.0000 | 4.1116 | 0.0396 | 0.0000 | 
7.0319 | 0.0217 | -0.0000 | 1.2563 | -0.0319 | -0.0000 | 4.1313 | -0.0503 | -0.0000 | 4.1569 | 0.0400 | 0.0000 | 
7.1088 | 0.0219 | -0.0000 | 1.2699 | -0.0321 | -0.0000 | 4.1764 | -0.0508 | -0.0000 | 4.2023 | 0.0405 | 0.0000 | 
7.1856 | 0.0221 | -0.0000 | 1.2836 | -0.0323 | -0.0000 | 4.2215 | -0.0512 | -0.0000 | 4.2477 | 0.0410 | 0.0000 | 
7.2625 | 0.0223 | -0.0000 | 1.2973 | -0.0325 | -0.0000 | 4.2666 | -0.0517 | -0.0000 | 4.2931 | 0.0414 | 0.0000 | 
7.3393 | 0.0225 | -0.0000 | 1.3109 | -0.0327 | -0.0000 | 4.3118 | -0.0522 | -0.0000 | 4.3385 | 0.0419 | 0.0000 | 
7.4162 | 0.0227 | -0.0000 | 1.3246 | -0.0329 | -0.0000 | 4.3569 | -0.0526 | -0.0000 | 4.3839 | 0.0424 | 0.0000 | 
7.4931 | 0.0228 | -0.0000 | 1.3382 | -0.0331 | -0.0000 | 4.4020 | -0.0531 | -0.0000 | 4.4293 | 0.0428 | 0.0000 | 
7.5699 | 0.0230 | -0.0000 | 1.3519 | -0.0333 | -0.0000 | 4.4471 | -0.0536 | -0.0000 | 4.4747 | 0.0433 | 0.0000 | 
7.6468 | 0.0232 | -0.0000 | 1.3655 | -0.0335 | -0.0000 | 4.4922 | -0.0541 | -0.0000 | 4.5201 | 0.0438 | 0.0000 | 
7.7237 | 0.0234 | -0.0000 | 1.3792 | -0.0337 | -0.0000 | 4.5373 | -0.0546 | -0.0000 | 4.5655 | 0.0442 | 0.0000 | 
7.8005 | 0.0236 | -0.0000 | 1.3928 | -0.0339 | -0.0000 | 4.5825 | -0.0550 | 0.0000 | 4.6109 | 0.0447 | -0.0000 | 
7.8774 | 0.0237 | 0.0000 | 1.4065 | -0.0341 | -0.0000 | 4.6276 | -0.0555 | -0.0000 | 4.6563 | 0.0451 | 0.0000 | 
7.9543 | 0.0239 | -0.0000 | 1.4201 | -0.0343 | -0.0000 | 4.6727 | -0.0560 | -0.0000 | 4.7017 | 0.0456 | 0.0000 | 
8.0311 | 0.0241 | -0.0000 | 1.4337 | -0.0345 | -0.0000 | 4.7178 | -0.0565 | -0.0000 | 4.7471 | 0.0460 | 0.0000 | 
8.1080 | 0.0242 | -0.0000 | 1.4474 | -0.0347 | -0.0000 | 4.7629 | -0.0570 | -0.0000 | 4.7924 | 0.0465 | 0.0000 | 
8.1849 | 0.0244 | -0.0000 | 1.4610 | -0.0349 | -0.0000 | 4.8081 | -0.0575 | 0.0000 | 4.8378 | 0.0470 | -0.0000 | 
8.2618 | 0.0246 | 0.0000 | 1.4746 | -0.0351 | -0.0000 | 4.8532 | -0.0579 | -0.0000 | 4.8832 | 0.0474 | 0.0000 | 
8.3387 | 0.0248 | 0.0000 | 1.4883 | -0.0353 | -0.0000 | 4.8983 | -0.0584 | -0.0000 | 4.9286 | 0.0479 | 0.0000 | 
8.4156 | 0.0249 | -0.0000 | 1.5019 | -0.0355 | -0.0000 | 4.9434 | -0.0589 | -0.0000 | 4.9740 | 0.0484 | 0.0000 | 
8.4925 | 0.0251 | -0.0000 | 1.5155 | -0.0357 | -0.0000 | 4.9886 | -0.0594 | -0.0000 | 5.0194 | 0.0488 | 0.0000 | 
8.5693 | 0.0253 | -0.0000 | 1.5292 | -0.0358 | -0.0000 | 5.0337 | -0.0599 | -0.0000 | 5.0648 | 0.0493 | 0.0000 | 
8.6462 | 0.0254 | 0.0000 | 1.5428 | -0.0360 | -0.0000 | 5.0788 | -0.0603 | -0.0000 | 5.1102 | 0.0497 | 0.0000 | 
8.7231 | 0.0256 | 0.0000 | 1.5564 | -0.0362 | -0.0000 | 5.1239 | -0.0608 | -0.0000 | 5.1556 | 0.0502 | 0.0000 | 
8.8000 | 0.0257 | -0.0000 | 1.5700 | -0.0364 | -0.0000 | 5.1690 | -0.0613 | -0.0000 | 5.2010 | 0.0506 | 0.0000 | 
8.8769 | 0.0259 | -0.0000 | 1.5837 | -0.0366 | -0.0000 | 5.2142 | -0.0618 | -0.0000 | 5.2464 | 0.0511 | 0.0000 | 
8.9538 | 0.0261 | -0.0000 | 1.5973 | -0.0368 | -0.0000 | 5.2593 | -0.0623 | -0.0000 | 5.2918 | 0.0515 | 0.0000 | 
9.0307 | 0.0262 | 0.0000 | 1.6109 | -0.0370 | -0.0000 | 5.3044 | -0.0627 | -0.0000 | 5.3372 | 0.0520 | 0.0000 | 
9.1076 | 0.0264 | -0.0000 | 1.6245 | -0.0372 | -0.0000 | 5.3495 | -0.0632 | -0.0000 | 5.3826 | 0.0524 | 0.0000 | 
9.1845 | 0.0266 | -0.0000 | 1.6381 | -0.0374 | -0.0000 | 5.3946 | -0.0637 | -0.0000 | 5.4280 | 0.0529 | 0.0000 | 
9.2614 | 0.0267 | -0.0000 | 1.6517 | -0.0375 | -0.0000 | 5.4398 | -0.0642 | -0.0000 | 5.4734 | 0.0534 | 0.0000 | 
9.3383 | 0.0269 | -0.0000 | 1.6653 | -0.0377 | -0.0000 | 5.4849 | -0.0646 | -0.0000 | 5.5187 | 0.0538 | 0.0000 | 
9.4152 | 0.0271 | 0.0000 | 1.6789 | -0.0379 | -0.0000 | 5.5300 | -0.0651 | -0.0000 | 5.5641 | 0.0543 | 0.0000 | 
9.4921 | 0.0272 | -0.0000 | 1.6925 | -0.0380 | -0.0000 | 5.5751 | -0.0656 | -0.0000 | 5.6095 | 0.0548 | 0.0000 | 
9.5691 | 0.0274 | -0.0000 | 1.7061 | -0.0382 | -0.0000 | 5.6203 | -0.0660 | -0.0000 | 5.6549 | 0.0552 | 0.0000 | 
9.6460 | 0.0275 | -0.0000 | 1.7197 | -0.0384 | -0.0000 | 5.6654 | -0.0665 | -0.0000 | 5.7003 | 0.0557 | 0.0000 | 
9.7229 | 0.0277 | -0.0000 | 1.7333 | -0.0385 | -0.0000 | 5.7105 | -0.0670 | -0.0000 | 5.7457 | 0.0561 | 0.0000 | 
9.7998 | 0.0278 | 0.0000 | 1.7469 | -0.0387 | -0.0000 | 5.7556 | -0.0675 | -0.0000 | 5.7911 | 0.0566 | 0.0000 | 
9.8767 | 0.0280 | -0.0000 | 1.7605 | -0.0389 | -0.0000 | 5.8007 | -0.0679 | -0.0000 | 5.8365 | 0.0570 | 0.0000 | 
9.9537 | 0.0281 | -0.0000 | 1.7741 | -0.0390 | -0.0000 | 5.8459 | -0.0684 | -0.0000 | 5.8819 | 0.0575 | 0.0000 | 
10.0306 | 0.0283 | -0.0000 | 1.7877 | -0.0392 | -0.0000 | 5.8910 | -0.0689 | -0.0000 | 5.9273 | 0.0580 | 0.0000 | 
10.1075 | 0.0284 | -0.0000 | 1.8012 | -0.0394 | -0.0000 | 5.9361 | -0.0694 | -0.0000 | 5.9727 | 0.0584 | 0.0000 | 
10.1845 | 0.0286 | 0.0000 | 1.8148 | -0.0396 | -0.0000 | 5.9812 | -0.0698 | -0.0000 | 6.0180 | 0.0589 | 0.0000 | 
10.2614 | 0.0287 | -0.0000 | 1.8284 | -0.0397 | -0.0000 | 6.0263 | -0.0703 | -0.0000 | 6.0634 | 0.0593 | 0.0000 | 
10.3383 | 0.0289 | -0.0000 | 1.8419 | -0.0399 | -0.0000 | 6.0715 | -0.0708 | -0.0000 | 6.1088 | 0.0598 | 0.0000 | 
10.4153 | 0.0290 | -0.0000 | 1.8555 | -0.0401 | -0.0000 | 6.1166 | -0.0713 | -0.0000 | 6.1542 | 0.0602 | 0.0000 | 
10.4922 | 0.0291 | -0.0000 | 1.8691 | -0.0402 | -0.0000 | 6.1617 | -0.0718 | -0.0000 | 6.1996 | 0.0607 | 0.0000 | 
10.5692 | 0.0293 | 0.0000 | 1.8826 | -0.0404 | -0.0000 | 6.2068 | -0.0722 | -0.0000 | 6.2450 | 0.0611 | 0.0000 | 
10.6461 | 0.0294 | -0.0000 | 1.8962 | -0.0405 | -0.0000 | 6.2520 | -0.0727 | -0.0000 | 6.2904 | 0.0616 | 0.0000 | 
10.7231 | 0.0296 | -0.0000 | 1.9098 | -0.0407 | -0.0000 | 6.2971 | -0.0731 | -0.0000 | 6.3358 | 0.0620 | 0.0000 | 
10.8001 | 0.0297 | -0.0000 | 1.9233 | -0.0409 | -0.0000 | 6.3422 | -0.0736 | -0.0000 | 6.3812 | 0.0625 | 0.0000 | 
10.8770 | 0.0299 | -0.0000 | 1.9369 | -0.0410 | -0.0000 | 6.3873 | -0.0741 | -0.0000 | 6.4266 | 0.0630 | 0.0000 | 
10.9540 | 0.0300 | -0.0000 | 1.9505 | -0.0412 | -0.0000 | 6.4325 | -0.0746 | -0.0000 | 6.4720 | 0.0634 | 0.0000 | 
11.0309 | 0.0302 | -0.0000 | 1.9640 | -0.0413 | -0.0000 | 6.4776 | -0.0750 | -0.0000 | 6.5174 | 0.0639 | 0.0000 | 
11.1079 | 0.0303 | -0.0000 | 1.9776 | -0.0415 | -0.0000 | 6.5227 | -0.0755 | -0.0000 | 6.5627 | 0.0643 | 0.0000 | 
11.1849 | 0.0304 | -0.0000 | 1.9911 | -0.0417 | -0.0000 | 6.5678 | -0.0760 | -0.0000 | 6.6081 | 0.0648 | 0.0000 | 
