Test angle: 15
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3686 | -0.0013 | 0.0000 | 0.0873 | -0.0054 | 0.0000 | 0.2273 | -0.0063 | 0.0000 | 0.2286 | -0.0003 | 0.0000 | 
0.3980 | -0.0006 | 0.0000 | 0.0918 | -0.0061 | -0.0000 | 0.2440 | -0.0065 | -0.0000 | 0.2458 | -0.0001 | 0.0000 | 
0.4420 | 0.0004 | -0.0000 | 0.0987 | -0.0071 | -0.0000 | 0.2691 | -0.0069 | -0.0000 | 0.2716 | 0.0002 | 0.0000 | 
0.5079 | 0.0019 | 0.0000 | 0.1092 | -0.0087 | 0.0000 | 0.3067 | -0.0074 | -0.0000 | 0.3104 | 0.0006 | 0.0000 | 
0.5858 | 0.0036 | -0.0000 | 0.1219 | -0.0105 | 0.0000 | 0.3513 | -0.0081 | -0.0000 | 0.3564 | 0.0011 | 0.0000 | 
0.6635 | 0.0053 | 0.0000 | 0.1346 | -0.0123 | 0.0000 | 0.3958 | -0.0087 | -0.0000 | 0.4023 | 0.0016 | 0.0000 | 
0.7412 | 0.0069 | -0.0000 | 0.1475 | -0.0140 | 0.0000 | 0.4404 | -0.0093 | -0.0000 | 0.4482 | 0.0022 | 0.0000 | 
0.8187 | 0.0086 | -0.0000 | 0.1604 | -0.0158 | 0.0000 | 0.4850 | -0.0099 | -0.0000 | 0.4941 | 0.0027 | 0.0000 | 
0.8962 | 0.0101 | 0.0000 | 0.1735 | -0.0174 | 0.0000 | 0.5296 | -0.0105 | -0.0000 | 0.5400 | 0.0033 | 0.0000 | 
0.9736 | 0.0117 | -0.0000 | 0.1866 | -0.0190 | -0.0000 | 0.5743 | -0.0111 | -0.0000 | 0.5860 | 0.0038 | 0.0000 | 
1.0510 | 0.0131 | -0.0000 | 0.1997 | -0.0206 | -0.0000 | 0.6189 | -0.0118 | -0.0000 | 0.6318 | 0.0042 | 0.0000 | 
1.1283 | 0.0145 | -0.0000 | 0.2129 | -0.0221 | -0.0000 | 0.6635 | -0.0124 | -0.0000 | 0.6777 | 0.0048 | 0.0000 | 
1.2056 | 0.0160 | 0.0000 | 0.2262 | -0.0235 | -0.0000 | 0.7081 | -0.0129 | -0.0000 | 0.7236 | 0.0054 | 0.0000 | 
1.2828 | 0.0173 | 0.0000 | 0.2394 | -0.0251 | -0.0000 | 0.7527 | -0.0136 | -0.0000 | 0.7695 | 0.0058 | 0.0000 | 
1.3600 | 0.0186 | 0.0000 | 0.2527 | -0.0265 | -0.0000 | 0.7974 | -0.0142 | -0.0000 | 0.8154 | 0.0063 | 0.0000 | 
1.4372 | 0.0200 | -0.0000 | 0.2661 | -0.0277 | -0.0000 | 0.8420 | -0.0147 | -0.0000 | 0.8613 | 0.0070 | 0.0000 | 
1.5144 | 0.0213 | 0.0000 | 0.2795 | -0.0290 | 0.0000 | 0.8867 | -0.0153 | -0.0000 | 0.9072 | 0.0075 | 0.0000 | 
1.5915 | 0.0224 | 0.0000 | 0.2928 | -0.0304 | -0.0000 | 0.9313 | -0.0160 | -0.0000 | 0.9530 | 0.0080 | 0.0000 | 
1.6686 | 0.0236 | 0.0000 | 0.3062 | -0.0317 | -0.0000 | 0.9759 | -0.0166 | -0.0000 | 0.9989 | 0.0084 | 0.0000 | 
1.7457 | 0.0248 | 0.0000 | 0.3197 | -0.0329 | 0.0000 | 1.0206 | -0.0171 | -0.0000 | 1.0448 | 0.0090 | 0.0000 | 
1.8227 | 0.0260 | 0.0000 | 0.3332 | -0.0341 | -0.0000 | 1.0652 | -0.0176 | -0.0000 | 1.0906 | 0.0096 | 0.0000 | 
1.8998 | 0.0272 | 0.0000 | 0.3466 | -0.0352 | -0.0000 | 1.1099 | -0.0182 | -0.0000 | 1.1365 | 0.0101 | 0.0000 | 
1.9768 | 0.0282 | 0.0000 | 0.3601 | -0.0365 | -0.0000 | 1.1545 | -0.0189 | -0.0000 | 1.1823 | 0.0106 | 0.0000 | 
2.0538 | 0.0292 | -0.0000 | 0.3736 | -0.0376 | -0.0000 | 1.1992 | -0.0195 | -0.0000 | 1.2282 | 0.0111 | 0.0000 | 
2.1308 | 0.0303 | 0.0000 | 0.3871 | -0.0387 | -0.0000 | 1.2439 | -0.0201 | -0.0000 | 1.2741 | 0.0116 | 0.0000 | 
2.2078 | 0.0314 | 0.0000 | 0.4006 | -0.0398 | 0.0000 | 1.2885 | -0.0206 | -0.0000 | 1.3199 | 0.0122 | 0.0000 | 
2.2848 | 0.0324 | 0.0000 | 0.4142 | -0.0408 | 0.0000 | 1.3332 | -0.0211 | -0.0000 | 1.3658 | 0.0128 | 0.0000 | 
2.3618 | 0.0334 | -0.0000 | 0.4277 | -0.0419 | -0.0000 | 1.3779 | -0.0217 | -0.0000 | 1.4116 | 0.0133 | 0.0000 | 
2.4387 | 0.0343 | -0.0000 | 0.4412 | -0.0429 | -0.0000 | 1.4225 | -0.0223 | -0.0000 | 1.4574 | 0.0138 | 0.0000 | 
2.5156 | 0.0353 | 0.0000 | 0.4548 | -0.0439 | -0.0000 | 1.4672 | -0.0229 | -0.0000 | 1.5033 | 0.0143 | 0.0000 | 
2.5926 | 0.0362 | -0.0000 | 0.4684 | -0.0450 | -0.0000 | 1.5118 | -0.0235 | -0.0000 | 1.5491 | 0.0148 | 0.0000 | 
2.6695 | 0.0372 | -0.0000 | 0.4820 | -0.0459 | -0.0000 | 1.5565 | -0.0241 | -0.0000 | 1.5950 | 0.0153 | 0.0000 | 
2.7465 | 0.0381 | -0.0000 | 0.4956 | -0.0469 | -0.0000 | 1.6012 | -0.0247 | -0.0000 | 1.6409 | 0.0159 | 0.0000 | 
2.8234 | 0.0390 | -0.0000 | 0.5092 | -0.0478 | -0.0000 | 1.6459 | -0.0252 | -0.0000 | 1.6867 | 0.0164 | 0.0000 | 
2.9003 | 0.0399 | -0.0000 | 0.5228 | -0.0487 | -0.0000 | 1.6906 | -0.0258 | -0.0000 | 1.7325 | 0.0169 | 0.0000 | 
2.9772 | 0.0407 | -0.0000 | 0.5364 | -0.0496 | 0.0000 | 1.7352 | -0.0263 | -0.0000 | 1.7784 | 0.0175 | 0.0000 | 
3.0541 | 0.0416 | -0.0000 | 0.5500 | -0.0505 | -0.0000 | 1.7799 | -0.0269 | -0.0000 | 1.8242 | 0.0180 | 0.0000 | 
3.1310 | 0.0424 | -0.0000 | 0.5636 | -0.0514 | -0.0000 | 1.8245 | -0.0275 | -0.0000 | 1.8700 | 0.0185 | 0.0000 | 
3.2079 | 0.0432 | -0.0000 | 0.5772 | -0.0523 | -0.0000 | 1.8692 | -0.0281 | -0.0000 | 1.9159 | 0.0190 | 0.0000 | 
3.2848 | 0.0441 | -0.0000 | 0.5908 | -0.0532 | -0.0000 | 1.9139 | -0.0286 | -0.0000 | 1.9617 | 0.0195 | 0.0000 | 
3.3617 | 0.0448 | -0.0000 | 0.6045 | -0.0540 | -0.0000 | 1.9586 | -0.0292 | -0.0000 | 2.0076 | 0.0200 | 0.0000 | 
3.4386 | 0.0456 | -0.0000 | 0.6181 | -0.0548 | -0.0000 | 2.0033 | -0.0298 | -0.0000 | 2.0534 | 0.0206 | 0.0000 | 
3.5154 | 0.0464 | -0.0000 | 0.6318 | -0.0556 | -0.0000 | 2.0480 | -0.0303 | -0.0000 | 2.0992 | 0.0211 | 0.0000 | 
3.5923 | 0.0472 | -0.0000 | 0.6454 | -0.0564 | -0.0000 | 2.0927 | -0.0309 | -0.0000 | 2.1451 | 0.0216 | 0.0000 | 
3.6692 | 0.0479 | -0.0000 | 0.6590 | -0.0572 | -0.0000 | 2.1373 | -0.0315 | -0.0000 | 2.1909 | 0.0222 | 0.0000 | 
3.7460 | 0.0487 | -0.0000 | 0.6727 | -0.0580 | -0.0000 | 2.1820 | -0.0320 | -0.0000 | 2.2367 | 0.0227 | 0.0000 | 
3.8229 | 0.0494 | 0.0000 | 0.6863 | -0.0588 | -0.0000 | 2.2267 | -0.0326 | -0.0000 | 2.2825 | 0.0232 | 0.0000 | 
3.8998 | 0.0502 | -0.0000 | 0.7000 | -0.0595 | -0.0000 | 2.2714 | -0.0331 | -0.0000 | 2.3284 | 0.0238 | 0.0000 | 
3.9766 | 0.0509 | -0.0000 | 0.7136 | -0.0603 | -0.0000 | 2.3161 | -0.0337 | -0.0000 | 2.3742 | 0.0243 | 0.0000 | 
4.0535 | 0.0516 | -0.0000 | 0.7272 | -0.0610 | -0.0000 | 2.3607 | -0.0343 | -0.0000 | 2.4200 | 0.0248 | 0.0000 | 
4.1304 | 0.0522 | -0.0000 | 0.7409 | -0.0618 | -0.0000 | 2.4054 | -0.0348 | -0.0000 | 2.4658 | 0.0253 | 0.0000 | 
4.2072 | 0.0529 | -0.0000 | 0.7546 | -0.0625 | -0.0000 | 2.4501 | -0.0354 | -0.0000 | 2.5117 | 0.0258 | 0.0000 | 
4.2841 | 0.0536 | -0.0000 | 0.7683 | -0.0632 | -0.0000 | 2.4948 | -0.0360 | -0.0000 | 2.5575 | 0.0263 | 0.0000 | 
4.3610 | 0.0542 | -0.0000 | 0.7819 | -0.0639 | -0.0000 | 2.5395 | -0.0365 | -0.0000 | 2.6034 | 0.0269 | 0.0000 | 
4.4378 | 0.0549 | -0.0000 | 0.7956 | -0.0646 | -0.0000 | 2.5842 | -0.0371 | -0.0000 | 2.6492 | 0.0274 | 0.0000 | 
4.5146 | 0.0556 | -0.0000 | 0.8092 | -0.0653 | -0.0000 | 2.6289 | -0.0377 | -0.0000 | 2.6950 | 0.0279 | 0.0000 | 
4.5915 | 0.0562 | -0.0000 | 0.8229 | -0.0660 | -0.0000 | 2.6736 | -0.0382 | -0.0000 | 2.7408 | 0.0284 | 0.0000 | 
4.6683 | 0.0569 | -0.0000 | 0.8365 | -0.0667 | -0.0000 | 2.7183 | -0.0387 | -0.0000 | 2.7866 | 0.0290 | 0.0000 | 
4.7452 | 0.0575 | -0.0000 | 0.8502 | -0.0673 | -0.0000 | 2.7629 | -0.0393 | -0.0000 | 2.8324 | 0.0295 | 0.0000 | 
4.8220 | 0.0582 | -0.0000 | 0.8639 | -0.0679 | -0.0000 | 2.8076 | -0.0398 | -0.0000 | 2.8783 | 0.0301 | 0.0000 | 
4.8989 | 0.0588 | -0.0000 | 0.8775 | -0.0686 | -0.0000 | 2.8523 | -0.0404 | -0.0000 | 2.9241 | 0.0306 | 0.0000 | 
4.9757 | 0.0594 | -0.0000 | 0.8912 | -0.0692 | -0.0000 | 2.8970 | -0.0409 | -0.0000 | 2.9699 | 0.0311 | 0.0000 | 
5.0526 | 0.0599 | -0.0000 | 0.9048 | -0.0699 | -0.0000 | 2.9417 | -0.0415 | -0.0000 | 3.0157 | 0.0316 | 0.0000 | 
5.1295 | 0.0605 | -0.0000 | 0.9185 | -0.0705 | -0.0000 | 2.9864 | -0.0421 | -0.0000 | 3.0615 | 0.0321 | 0.0000 | 
5.2063 | 0.0611 | -0.0000 | 0.9322 | -0.0711 | -0.0000 | 3.0311 | -0.0426 | -0.0000 | 3.1074 | 0.0326 | 0.0000 | 
5.2832 | 0.0617 | -0.0000 | 0.9458 | -0.0717 | -0.0000 | 3.0758 | -0.0432 | -0.0000 | 3.1532 | 0.0331 | 0.0000 | 
5.3600 | 0.0622 | -0.0000 | 0.9595 | -0.0723 | -0.0000 | 3.1205 | -0.0438 | -0.0000 | 3.1990 | 0.0336 | 0.0000 | 
5.4369 | 0.0628 | -0.0000 | 0.9732 | -0.0730 | -0.0000 | 3.1652 | -0.0443 | -0.0000 | 3.2449 | 0.0342 | 0.0000 | 
5.5137 | 0.0634 | -0.0000 | 0.9868 | -0.0736 | -0.0000 | 3.2099 | -0.0449 | -0.0000 | 3.2907 | 0.0347 | 0.0000 | 
5.5906 | 0.0639 | -0.0000 | 1.0005 | -0.0742 | -0.0000 | 3.2546 | -0.0454 | -0.0000 | 3.3365 | 0.0352 | 0.0000 | 
5.6674 | 0.0645 | -0.0000 | 1.0142 | -0.0748 | -0.0000 | 3.2993 | -0.0460 | -0.0000 | 3.3823 | 0.0357 | 0.0000 | 
5.7443 | 0.0651 | -0.0000 | 1.0278 | -0.0753 | -0.0000 | 3.3440 | -0.0465 | -0.0000 | 3.4281 | 0.0363 | 0.0000 | 
5.8211 | 0.0656 | -0.0000 | 1.0415 | -0.0759 | -0.0000 | 3.3887 | -0.0470 | -0.0000 | 3.4739 | 0.0368 | 0.0000 | 
5.8980 | 0.0662 | -0.0000 | 1.0551 | -0.0764 | -0.0000 | 3.4334 | -0.0476 | -0.0000 | 3.5197 | 0.0373 | 0.0000 | 
5.9749 | 0.0667 | -0.0000 | 1.0688 | -0.0769 | -0.0000 | 3.4781 | -0.0481 | -0.0000 | 3.5655 | 0.0379 | 0.0000 | 
6.0517 | 0.0672 | -0.0000 | 1.0824 | -0.0775 | -0.0000 | 3.5228 | -0.0486 | -0.0000 | 3.6114 | 0.0384 | 0.0000 | 
6.1286 | 0.0677 | -0.0000 | 1.0961 | -0.0780 | -0.0000 | 3.5675 | -0.0492 | -0.0000 | 3.6572 | 0.0389 | 0.0000 | 
6.2054 | 0.0682 | -0.0000 | 1.1097 | -0.0786 | -0.0000 | 3.6122 | -0.0498 | -0.0000 | 3.7030 | 0.0394 | 0.0000 | 
6.2823 | 0.0687 | -0.0000 | 1.1233 | -0.0791 | -0.0000 | 3.6569 | -0.0503 | -0.0000 | 3.7488 | 0.0399 | 0.0000 | 
6.3592 | 0.0692 | -0.0000 | 1.1370 | -0.0797 | -0.0000 | 3.7016 | -0.0509 | -0.0000 | 3.7946 | 0.0404 | 0.0000 | 
6.4361 | 0.0697 | -0.0000 | 1.1507 | -0.0802 | -0.0000 | 3.7463 | -0.0514 | -0.0000 | 3.8404 | 0.0410 | 0.0000 | 
6.5129 | 0.0702 | -0.0000 | 1.1643 | -0.0807 | -0.0000 | 3.7910 | -0.0520 | -0.0000 | 3.8863 | 0.0415 | 0.0000 | 
6.5898 | 0.0707 | -0.0000 | 1.1780 | -0.0812 | -0.0000 | 3.8357 | -0.0525 | -0.0000 | 3.9321 | 0.0420 | 0.0000 | 
6.6667 | 0.0712 | -0.0000 | 1.1916 | -0.0817 | -0.0000 | 3.8804 | -0.0531 | -0.0000 | 3.9779 | 0.0425 | 0.0000 | 
6.7436 | 0.0716 | -0.0000 | 1.2053 | -0.0822 | -0.0000 | 3.9251 | -0.0536 | -0.0000 | 4.0237 | 0.0430 | 0.0000 | 
6.8204 | 0.0721 | -0.0000 | 1.2189 | -0.0828 | -0.0000 | 3.9698 | -0.0542 | -0.0000 | 4.0695 | 0.0435 | 0.0000 | 
6.8973 | 0.0726 | -0.0000 | 1.2325 | -0.0833 | -0.0000 | 4.0145 | -0.0547 | -0.0000 | 4.1153 | 0.0440 | 0.0000 | 
6.9742 | 0.0731 | -0.0000 | 1.2462 | -0.0838 | -0.0000 | 4.0592 | -0.0553 | -0.0000 | 4.1611 | 0.0445 | 0.0000 | 
7.0510 | 0.0735 | -0.0000 | 1.2598 | -0.0843 | -0.0000 | 4.1039 | -0.0558 | -0.0000 | 4.2069 | 0.0451 | 0.0000 | 
7.1279 | 0.0740 | -0.0000 | 1.2734 | -0.0848 | -0.0000 | 4.1486 | -0.0563 | -0.0000 | 4.2528 | 0.0456 | 0.0000 | 
7.2048 | 0.0745 | -0.0000 | 1.2871 | -0.0852 | -0.0000 | 4.1933 | -0.0569 | -0.0000 | 4.2986 | 0.0461 | 0.0000 | 
7.2817 | 0.0750 | -0.0000 | 1.3007 | -0.0857 | -0.0000 | 4.2380 | -0.0574 | -0.0000 | 4.3444 | 0.0467 | 0.0000 | 
7.3586 | 0.0754 | -0.0000 | 1.3143 | -0.0862 | -0.0000 | 4.2827 | -0.0579 | -0.0000 | 4.3902 | 0.0472 | 0.0000 | 
7.4355 | 0.0759 | -0.0000 | 1.3279 | -0.0866 | -0.0000 | 4.3274 | -0.0585 | -0.0000 | 4.4360 | 0.0477 | 0.0000 | 
7.5123 | 0.0763 | -0.0000 | 1.3416 | -0.0871 | -0.0000 | 4.3721 | -0.0590 | -0.0000 | 4.4818 | 0.0482 | 0.0000 | 
7.5892 | 0.0767 | -0.0000 | 1.3552 | -0.0875 | -0.0000 | 4.4168 | -0.0595 | -0.0000 | 4.5276 | 0.0487 | 0.0000 | 
7.6661 | 0.0772 | -0.0000 | 1.3688 | -0.0880 | -0.0000 | 4.4615 | -0.0601 | -0.0000 | 4.5734 | 0.0493 | 0.0000 | 
7.7430 | 0.0776 | -0.0000 | 1.3824 | -0.0884 | -0.0000 | 4.5062 | -0.0606 | -0.0000 | 4.6192 | 0.0498 | 0.0000 | 
7.8199 | 0.0780 | -0.0000 | 1.3960 | -0.0889 | -0.0000 | 4.5509 | -0.0612 | -0.0000 | 4.6650 | 0.0503 | 0.0000 | 
7.8968 | 0.0784 | -0.0000 | 1.4096 | -0.0893 | -0.0000 | 4.5956 | -0.0617 | -0.0000 | 4.7108 | 0.0508 | 0.0000 | 
7.9738 | 0.0788 | -0.0000 | 1.4232 | -0.0898 | -0.0000 | 4.6404 | -0.0622 | -0.0000 | 4.7566 | 0.0513 | 0.0000 | 
8.0507 | 0.0793 | -0.0000 | 1.4369 | -0.0902 | -0.0000 | 4.6851 | -0.0628 | -0.0000 | 4.8025 | 0.0518 | 0.0000 | 
8.1276 | 0.0797 | -0.0000 | 1.4505 | -0.0906 | -0.0000 | 4.7298 | -0.0633 | -0.0000 | 4.8483 | 0.0523 | 0.0000 | 
8.2045 | 0.0801 | -0.0000 | 1.4641 | -0.0911 | -0.0000 | 4.7745 | -0.0639 | -0.0000 | 4.8941 | 0.0529 | 0.0000 | 
8.2814 | 0.0805 | -0.0000 | 1.4777 | -0.0915 | -0.0000 | 4.8192 | -0.0644 | -0.0000 | 4.9399 | 0.0534 | 0.0000 | 
8.3583 | 0.0809 | -0.0000 | 1.4913 | -0.0919 | -0.0000 | 4.8639 | -0.0649 | -0.0000 | 4.9857 | 0.0539 | 0.0000 | 
8.4352 | 0.0813 | -0.0000 | 1.5049 | -0.0923 | -0.0000 | 4.9086 | -0.0655 | -0.0000 | 5.0315 | 0.0544 | 0.0000 | 
8.5121 | 0.0816 | -0.0000 | 1.5185 | -0.0928 | -0.0000 | 4.9533 | -0.0660 | -0.0000 | 5.0773 | 0.0549 | 0.0000 | 
8.5891 | 0.0820 | -0.0000 | 1.5321 | -0.0932 | -0.0000 | 4.9980 | -0.0666 | -0.0000 | 5.1231 | 0.0554 | 0.0000 | 
8.6660 | 0.0824 | -0.0000 | 1.5456 | -0.0936 | -0.0000 | 5.0427 | -0.0671 | -0.0000 | 5.1689 | 0.0559 | 0.0000 | 
8.7429 | 0.0828 | -0.0000 | 1.5592 | -0.0940 | -0.0000 | 5.0874 | -0.0676 | -0.0000 | 5.2147 | 0.0564 | 0.0000 | 
8.8199 | 0.0832 | -0.0000 | 1.5728 | -0.0944 | -0.0000 | 5.1321 | -0.0682 | -0.0000 | 5.2605 | 0.0570 | 0.0000 | 
8.8968 | 0.0836 | -0.0000 | 1.5864 | -0.0948 | -0.0000 | 5.1769 | -0.0687 | -0.0000 | 5.3063 | 0.0575 | 0.0000 | 
8.9737 | 0.0840 | -0.0000 | 1.6000 | -0.0952 | -0.0000 | 5.2216 | -0.0692 | -0.0000 | 5.3521 | 0.0580 | 0.0000 | 
9.0506 | 0.0844 | -0.0000 | 1.6136 | -0.0956 | -0.0000 | 5.2663 | -0.0698 | -0.0000 | 5.3979 | 0.0585 | 0.0000 | 
9.1276 | 0.0848 | -0.0000 | 1.6271 | -0.0960 | -0.0000 | 5.3110 | -0.0703 | -0.0000 | 5.4437 | 0.0590 | 0.0000 | 
9.2045 | 0.0851 | -0.0000 | 1.6407 | -0.0964 | -0.0000 | 5.3557 | -0.0708 | -0.0000 | 5.4895 | 0.0595 | 0.0000 | 
9.2815 | 0.0855 | -0.0000 | 1.6543 | -0.0968 | -0.0000 | 5.4004 | -0.0714 | -0.0000 | 5.5353 | 0.0601 | 0.0000 | 
9.3584 | 0.0859 | -0.0000 | 1.6678 | -0.0972 | -0.0000 | 5.4451 | -0.0719 | -0.0000 | 5.5811 | 0.0606 | 0.0000 | 
9.4354 | 0.0862 | -0.0000 | 1.6814 | -0.0976 | -0.0000 | 5.4898 | -0.0724 | -0.0000 | 5.6269 | 0.0611 | 0.0000 | 
9.5123 | 0.0866 | -0.0000 | 1.6950 | -0.0980 | -0.0000 | 5.5345 | -0.0730 | -0.0000 | 5.6727 | 0.0616 | 0.0000 | 
9.5893 | 0.0870 | -0.0000 | 1.7085 | -0.0983 | -0.0000 | 5.5792 | -0.0735 | -0.0000 | 5.7185 | 0.0621 | 0.0000 | 
9.6662 | 0.0873 | -0.0000 | 1.7221 | -0.0987 | -0.0000 | 5.6239 | -0.0740 | -0.0000 | 5.7643 | 0.0626 | 0.0000 | 
9.7432 | 0.0877 | -0.0000 | 1.7356 | -0.0991 | -0.0000 | 5.6686 | -0.0745 | -0.0000 | 5.8102 | 0.0632 | 0.0000 | 
9.8202 | 0.0880 | -0.0000 | 1.7492 | -0.0994 | -0.0000 | 5.7134 | -0.0751 | -0.0000 | 5.8560 | 0.0637 | 0.0000 | 
9.8971 | 0.0884 | -0.0000 | 1.7627 | -0.0998 | -0.0000 | 5.7581 | -0.0756 | -0.0000 | 5.9018 | 0.0642 | 0.0000 | 
9.9741 | 0.0887 | -0.0000 | 1.7763 | -0.1002 | -0.0000 | 5.8028 | -0.0761 | -0.0000 | 5.9476 | 0.0647 | 0.0000 | 
10.0511 | 0.0891 | -0.0000 | 1.7898 | -0.1005 | -0.0000 | 5.8475 | -0.0767 | -0.0000 | 5.9934 | 0.0652 | 0.0000 | 
10.1281 | 0.0894 | -0.0000 | 1.8034 | -0.1009 | -0.0000 | 5.8922 | -0.0772 | -0.0000 | 6.0392 | 0.0657 | 0.0000 | 
10.2050 | 0.0897 | -0.0000 | 1.8169 | -0.1013 | -0.0000 | 5.9369 | -0.0777 | -0.0000 | 6.0850 | 0.0662 | 0.0000 | 
10.2820 | 0.0901 | -0.0000 | 1.8304 | -0.1016 | -0.0000 | 5.9817 | -0.0783 | -0.0000 | 6.1308 | 0.0667 | 0.0000 | 
10.3590 | 0.0904 | -0.0000 | 1.8440 | -0.1020 | -0.0000 | 6.0264 | -0.0788 | -0.0000 | 6.1766 | 0.0672 | 0.0000 | 
10.4360 | 0.0907 | -0.0000 | 1.8575 | -0.1023 | -0.0000 | 6.0711 | -0.0793 | -0.0000 | 6.2224 | 0.0677 | 0.0000 | 
10.5130 | 0.0911 | -0.0000 | 1.8710 | -0.1027 | -0.0000 | 6.1158 | -0.0799 | -0.0000 | 6.2682 | 0.0682 | 0.0000 | 
10.5899 | 0.0914 | -0.0000 | 1.8845 | -0.1030 | -0.0000 | 6.1605 | -0.0804 | -0.0000 | 6.3140 | 0.0687 | 0.0000 | 
10.6669 | 0.0917 | -0.0000 | 1.8981 | -0.1034 | -0.0000 | 6.2052 | -0.0809 | -0.0000 | 6.3598 | 0.0693 | 0.0000 | 
10.7439 | 0.0920 | -0.0000 | 1.9116 | -0.1037 | -0.0000 | 6.2499 | -0.0814 | -0.0000 | 6.4056 | 0.0698 | 0.0000 | 
10.8209 | 0.0924 | -0.0000 | 1.9251 | -0.1040 | -0.0000 | 6.2946 | -0.0819 | -0.0000 | 6.4514 | 0.0703 | 0.0000 | 
10.8979 | 0.0927 | -0.0000 | 1.9386 | -0.1044 | -0.0000 | 6.3394 | -0.0825 | -0.0000 | 6.4972 | 0.0708 | 0.0000 | 
10.9750 | 0.0930 | -0.0000 | 1.9521 | -0.1047 | -0.0000 | 6.3841 | -0.0830 | -0.0000 | 6.5430 | 0.0713 | 0.0000 | 
11.0520 | 0.0933 | -0.0000 | 1.9656 | -0.1050 | -0.0000 | 6.4288 | -0.0835 | -0.0000 | 6.5888 | 0.0718 | 0.0000 | 
11.1290 | 0.0936 | -0.0000 | 1.9791 | -0.1054 | -0.0000 | 6.4735 | -0.0841 | -0.0000 | 6.6346 | 0.0723 | 0.0000 | 
