Test angle: 45
Node_A_151 coordinates: initialX | initialY | initialZ 
75.0000 | 0.0000 | 0.0000 | 
Node_B_1051 coordinates: initialX | initialY | initialZ 
-75.0000 | 0.0000 | 0.0000 | 
Node_C_606 coordinates: initialX | initialY | initialZ 
0.0000 | 5.0000 | 0.0000 | 
Node_D_1256 coordinates: initialX | initialY | initialZ 
0.0000 | -5.0000 | 0.0000 | 
  UA1  |  UA2  |  UA3 | UB1 | UB2 | UB3 | UC1 | UC2 | UC3 | UD1 | UD2 | UD3 
0.3698 | -0.0030 | -0.0000 | 0.0861 | -0.0034 | 0.0000 | 0.2279 | -0.0061 | -0.0000 | 0.2280 | -0.0003 | 0.0000 | 
0.3991 | -0.0029 | 0.0000 | 0.0907 | -0.0035 | -0.0000 | 0.2448 | -0.0063 | -0.0000 | 0.2450 | -0.0002 | 0.0000 | 
0.4431 | -0.0028 | 0.0000 | 0.0976 | -0.0036 | -0.0000 | 0.2702 | -0.0065 | -0.0000 | 0.2705 | 0.0001 | 0.0000 | 
0.5089 | -0.0027 | -0.0000 | 0.1082 | -0.0039 | 0.0000 | 0.3084 | -0.0070 | -0.0000 | 0.3087 | 0.0004 | 0.0000 | 
0.5868 | -0.0026 | 0.0000 | 0.1208 | -0.0041 | 0.0000 | 0.3536 | -0.0075 | 0.0000 | 0.3541 | 0.0009 | -0.0000 | 
0.6645 | -0.0024 | -0.0000 | 0.1337 | -0.0043 | -0.0000 | 0.3987 | -0.0080 | -0.0000 | 0.3994 | 0.0013 | 0.0000 | 
0.7421 | -0.0023 | -0.0000 | 0.1466 | -0.0045 | -0.0000 | 0.4439 | -0.0085 | -0.0000 | 0.4447 | 0.0017 | -0.0000 | 
0.8196 | -0.0022 | 0.0000 | 0.1596 | -0.0047 | -0.0000 | 0.4891 | -0.0090 | 0.0000 | 0.4900 | 0.0021 | -0.0000 | 
0.8971 | -0.0020 | 0.0000 | 0.1727 | -0.0049 | -0.0000 | 0.5343 | -0.0095 | 0.0000 | 0.5354 | 0.0025 | -0.0000 | 
0.9744 | -0.0019 | -0.0000 | 0.1858 | -0.0051 | 0.0000 | 0.5795 | -0.0099 | 0.0000 | 0.5807 | 0.0030 | -0.0000 | 
1.0517 | -0.0018 | 0.0000 | 0.1990 | -0.0054 | -0.0000 | 0.6247 | -0.0105 | 0.0000 | 0.6260 | 0.0033 | -0.0000 | 
1.1290 | -0.0017 | -0.0000 | 0.2122 | -0.0055 | -0.0000 | 0.6699 | -0.0109 | 0.0000 | 0.6713 | 0.0038 | -0.0000 | 
1.2062 | -0.0015 | 0.0000 | 0.2255 | -0.0057 | 0.0000 | 0.7151 | -0.0114 | 0.0000 | 0.7166 | 0.0042 | -0.0000 | 
1.2834 | -0.0014 | -0.0000 | 0.2388 | -0.0059 | -0.0000 | 0.7603 | -0.0119 | 0.0000 | 0.7620 | 0.0046 | -0.0000 | 
1.3606 | -0.0013 | 0.0000 | 0.2522 | -0.0061 | -0.0000 | 0.8055 | -0.0124 | 0.0000 | 0.8073 | 0.0050 | -0.0000 | 
1.4377 | -0.0012 | -0.0000 | 0.2656 | -0.0063 | -0.0000 | 0.8507 | -0.0129 | 0.0000 | 0.8526 | 0.0054 | -0.0000 | 
1.5148 | -0.0010 | 0.0000 | 0.2790 | -0.0064 | -0.0000 | 0.8958 | -0.0133 | 0.0000 | 0.8979 | 0.0059 | -0.0000 | 
1.5918 | -0.0009 | 0.0000 | 0.2925 | -0.0066 | 0.0000 | 0.9411 | -0.0138 | 0.0000 | 0.9432 | 0.0063 | -0.0000 | 
1.6689 | -0.0009 | -0.0000 | 0.3059 | -0.0068 | 0.0000 | 0.9863 | -0.0143 | 0.0000 | 0.9886 | 0.0067 | -0.0000 | 
1.7460 | -0.0007 | 0.0000 | 0.3194 | -0.0070 | 0.0000 | 1.0315 | -0.0148 | 0.0000 | 1.0339 | 0.0071 | -0.0000 | 
1.8229 | -0.0006 | 0.0000 | 0.3329 | -0.0071 | 0.0000 | 1.0767 | -0.0152 | 0.0000 | 1.0792 | 0.0075 | -0.0000 | 
1.8999 | -0.0005 | 0.0000 | 0.3464 | -0.0073 | 0.0000 | 1.1218 | -0.0157 | 0.0000 | 1.1245 | 0.0079 | -0.0000 | 
1.9769 | -0.0004 | 0.0000 | 0.3600 | -0.0074 | 0.0000 | 1.1670 | -0.0162 | 0.0000 | 1.1698 | 0.0083 | -0.0000 | 
2.0539 | -0.0003 | -0.0000 | 0.3735 | -0.0076 | -0.0000 | 1.2122 | -0.0167 | 0.0000 | 1.2152 | 0.0087 | -0.0000 | 
2.1308 | -0.0002 | 0.0000 | 0.3871 | -0.0078 | -0.0000 | 1.2575 | -0.0171 | 0.0000 | 1.2605 | 0.0092 | -0.0000 | 
2.2078 | -0.0001 | 0.0000 | 0.4007 | -0.0079 | -0.0000 | 1.3027 | -0.0176 | 0.0000 | 1.3058 | 0.0096 | -0.0000 | 
2.2847 | -0.0000 | -0.0000 | 0.4143 | -0.0080 | 0.0000 | 1.3478 | -0.0180 | 0.0000 | 1.3511 | 0.0100 | -0.0000 | 
2.3616 | 0.0001 | -0.0000 | 0.4279 | -0.0082 | 0.0000 | 1.3930 | -0.0185 | 0.0000 | 1.3964 | 0.0104 | -0.0000 | 
2.4384 | 0.0002 | 0.0000 | 0.4415 | -0.0083 | 0.0000 | 1.4382 | -0.0190 | 0.0000 | 1.4417 | 0.0108 | -0.0000 | 
2.5153 | 0.0003 | -0.0000 | 0.4551 | -0.0085 | -0.0000 | 1.4834 | -0.0194 | 0.0000 | 1.4871 | 0.0112 | -0.0000 | 
2.5922 | 0.0004 | -0.0000 | 0.4688 | -0.0086 | -0.0000 | 1.5286 | -0.0199 | 0.0000 | 1.5324 | 0.0116 | -0.0000 | 
2.6691 | 0.0005 | -0.0000 | 0.4824 | -0.0088 | -0.0000 | 1.5738 | -0.0204 | 0.0000 | 1.5777 | 0.0121 | -0.0000 | 
2.7460 | 0.0006 | -0.0000 | 0.4961 | -0.0089 | -0.0000 | 1.6190 | -0.0208 | 0.0000 | 1.6230 | 0.0125 | -0.0000 | 
2.8228 | 0.0007 | 0.0000 | 0.5098 | -0.0090 | 0.0000 | 1.6642 | -0.0213 | 0.0000 | 1.6683 | 0.0129 | -0.0000 | 
2.8997 | 0.0007 | -0.0000 | 0.5234 | -0.0092 | 0.0000 | 1.7094 | -0.0217 | 0.0000 | 1.7136 | 0.0133 | -0.0000 | 
2.9765 | 0.0009 | 0.0000 | 0.5371 | -0.0093 | -0.0000 | 1.7546 | -0.0222 | 0.0000 | 1.7589 | 0.0138 | -0.0000 | 
3.0533 | 0.0009 | -0.0000 | 0.5507 | -0.0094 | 0.0000 | 1.7998 | -0.0226 | 0.0000 | 1.8042 | 0.0142 | -0.0000 | 
3.1301 | 0.0010 | -0.0000 | 0.5644 | -0.0096 | 0.0000 | 1.8450 | -0.0231 | 0.0000 | 1.8496 | 0.0145 | -0.0000 | 
3.2070 | 0.0011 | 0.0000 | 0.5781 | -0.0097 | 0.0000 | 1.8902 | -0.0236 | 0.0000 | 1.8949 | 0.0150 | -0.0000 | 
3.2838 | 0.0012 | -0.0000 | 0.5918 | -0.0098 | -0.0000 | 1.9354 | -0.0240 | 0.0000 | 1.9402 | 0.0154 | -0.0000 | 
3.3606 | 0.0013 | -0.0000 | 0.6055 | -0.0099 | 0.0000 | 1.9806 | -0.0244 | 0.0000 | 1.9856 | 0.0158 | -0.0000 | 
3.4374 | 0.0014 | -0.0000 | 0.6193 | -0.0101 | -0.0000 | 2.0258 | -0.0249 | 0.0000 | 2.0309 | 0.0162 | -0.0000 | 
3.5142 | 0.0014 | 0.0000 | 0.6330 | -0.0102 | -0.0000 | 2.0710 | -0.0254 | 0.0000 | 2.0762 | 0.0166 | -0.0000 | 
3.5910 | 0.0015 | -0.0000 | 0.6467 | -0.0103 | -0.0000 | 2.1162 | -0.0258 | 0.0000 | 2.1215 | 0.0170 | -0.0000 | 
3.6678 | 0.0016 | 0.0000 | 0.6604 | -0.0104 | 0.0000 | 2.1614 | -0.0263 | 0.0000 | 2.1668 | 0.0175 | -0.0000 | 
3.7446 | 0.0017 | 0.0000 | 0.6741 | -0.0105 | 0.0000 | 2.2066 | -0.0267 | 0.0000 | 2.2121 | 0.0179 | -0.0000 | 
3.8214 | 0.0018 | -0.0000 | 0.6878 | -0.0106 | 0.0000 | 2.2518 | -0.0272 | 0.0000 | 2.2574 | 0.0183 | -0.0000 | 
3.8982 | 0.0018 | -0.0000 | 0.7015 | -0.0108 | 0.0000 | 2.2970 | -0.0277 | 0.0000 | 2.3027 | 0.0187 | -0.0000 | 
3.9750 | 0.0019 | -0.0000 | 0.7153 | -0.0109 | 0.0000 | 2.3422 | -0.0281 | 0.0000 | 2.3481 | 0.0191 | -0.0000 | 
4.0518 | 0.0020 | -0.0000 | 0.7290 | -0.0110 | 0.0000 | 2.3874 | -0.0285 | 0.0000 | 2.3934 | 0.0195 | -0.0000 | 
4.1286 | 0.0020 | -0.0000 | 0.7428 | -0.0111 | 0.0000 | 2.4326 | -0.0290 | 0.0000 | 2.4387 | 0.0199 | -0.0000 | 
4.2054 | 0.0022 | -0.0000 | 0.7565 | -0.0112 | 0.0000 | 2.4778 | -0.0294 | 0.0000 | 2.4840 | 0.0204 | -0.0000 | 
4.2821 | 0.0022 | -0.0000 | 0.7702 | -0.0113 | -0.0000 | 2.5230 | -0.0299 | 0.0000 | 2.5293 | 0.0208 | -0.0000 | 
4.3589 | 0.0023 | -0.0000 | 0.7839 | -0.0114 | -0.0000 | 2.5682 | -0.0303 | 0.0000 | 2.5746 | 0.0212 | -0.0000 | 
4.4357 | 0.0023 | -0.0000 | 0.7977 | -0.0115 | 0.0000 | 2.6134 | -0.0308 | 0.0000 | 2.6200 | 0.0216 | -0.0000 | 
4.5124 | 0.0024 | -0.0000 | 0.8114 | -0.0116 | -0.0000 | 2.6586 | -0.0312 | 0.0000 | 2.6653 | 0.0220 | -0.0000 | 
4.5892 | 0.0025 | -0.0000 | 0.8252 | -0.0117 | 0.0000 | 2.7038 | -0.0317 | 0.0000 | 2.7106 | 0.0224 | -0.0000 | 
4.6660 | 0.0026 | -0.0000 | 0.8389 | -0.0118 | -0.0000 | 2.7490 | -0.0321 | 0.0000 | 2.7559 | 0.0229 | -0.0000 | 
4.7428 | 0.0026 | -0.0000 | 0.8526 | -0.0119 | -0.0000 | 2.7942 | -0.0325 | 0.0000 | 2.8012 | 0.0233 | -0.0000 | 
4.8195 | 0.0027 | -0.0000 | 0.8664 | -0.0120 | 0.0000 | 2.8394 | -0.0330 | 0.0000 | 2.8465 | 0.0237 | -0.0000 | 
4.8963 | 0.0028 | -0.0000 | 0.8801 | -0.0122 | -0.0000 | 2.8846 | -0.0335 | 0.0000 | 2.8918 | 0.0241 | -0.0000 | 
4.9731 | 0.0028 | 0.0000 | 0.8939 | -0.0123 | 0.0000 | 2.9298 | -0.0339 | 0.0000 | 2.9371 | 0.0245 | -0.0000 | 
5.0499 | 0.0029 | -0.0000 | 0.9076 | -0.0123 | -0.0000 | 2.9750 | -0.0343 | 0.0000 | 2.9825 | 0.0249 | -0.0000 | 
5.1266 | 0.0030 | -0.0000 | 0.9214 | -0.0124 | 0.0000 | 3.0202 | -0.0348 | 0.0000 | 3.0278 | 0.0253 | -0.0000 | 
5.2034 | 0.0030 | -0.0000 | 0.9351 | -0.0125 | 0.0000 | 3.0654 | -0.0352 | 0.0000 | 3.0731 | 0.0257 | -0.0000 | 
5.2802 | 0.0031 | -0.0000 | 0.9489 | -0.0126 | 0.0000 | 3.1106 | -0.0356 | 0.0000 | 3.1184 | 0.0262 | -0.0000 | 
5.3569 | 0.0032 | 0.0000 | 0.9626 | -0.0127 | -0.0000 | 3.1558 | -0.0361 | 0.0000 | 3.1637 | 0.0266 | -0.0000 | 
5.4337 | 0.0032 | 0.0000 | 0.9764 | -0.0128 | -0.0000 | 3.2010 | -0.0365 | 0.0000 | 3.2090 | 0.0270 | -0.0000 | 
5.5104 | 0.0033 | 0.0000 | 0.9901 | -0.0129 | 0.0000 | 3.2462 | -0.0370 | 0.0000 | 3.2543 | 0.0274 | -0.0000 | 
5.5872 | 0.0033 | -0.0000 | 1.0039 | -0.0130 | -0.0000 | 3.2914 | -0.0374 | 0.0000 | 3.2997 | 0.0278 | -0.0000 | 
5.6640 | 0.0034 | 0.0000 | 1.0176 | -0.0131 | -0.0000 | 3.3366 | -0.0379 | 0.0000 | 3.3450 | 0.0282 | -0.0000 | 
5.7408 | 0.0035 | 0.0000 | 1.0313 | -0.0131 | -0.0000 | 3.3818 | -0.0383 | 0.0000 | 3.3903 | 0.0286 | -0.0000 | 
5.8175 | 0.0035 | 0.0000 | 1.0451 | -0.0132 | -0.0000 | 3.4270 | -0.0387 | 0.0000 | 3.4356 | 0.0290 | -0.0000 | 
5.8943 | 0.0036 | 0.0000 | 1.0588 | -0.0133 | 0.0000 | 3.4722 | -0.0392 | 0.0000 | 3.4809 | 0.0294 | -0.0000 | 
5.9711 | 0.0037 | 0.0000 | 1.0725 | -0.0134 | 0.0000 | 3.5174 | -0.0396 | 0.0000 | 3.5262 | 0.0299 | -0.0000 | 
6.0478 | 0.0037 | 0.0000 | 1.0863 | -0.0135 | 0.0000 | 3.5626 | -0.0400 | 0.0000 | 3.5715 | 0.0303 | -0.0000 | 
6.1246 | 0.0038 | 0.0000 | 1.1000 | -0.0136 | -0.0000 | 3.6078 | -0.0405 | 0.0000 | 3.6168 | 0.0307 | -0.0000 | 
6.2014 | 0.0038 | 0.0000 | 1.1138 | -0.0137 | -0.0000 | 3.6530 | -0.0409 | 0.0000 | 3.6622 | 0.0311 | -0.0000 | 
6.2782 | 0.0039 | -0.0000 | 1.1275 | -0.0138 | -0.0000 | 3.6982 | -0.0414 | 0.0000 | 3.7075 | 0.0315 | -0.0000 | 
6.3550 | 0.0040 | -0.0000 | 1.1413 | -0.0139 | 0.0000 | 3.7434 | -0.0418 | 0.0000 | 3.7528 | 0.0319 | -0.0000 | 
6.4317 | 0.0040 | 0.0000 | 1.1550 | -0.0139 | -0.0000 | 3.7886 | -0.0422 | 0.0000 | 3.7981 | 0.0323 | -0.0000 | 
6.5085 | 0.0041 | 0.0000 | 1.1688 | -0.0140 | 0.0000 | 3.8338 | -0.0427 | 0.0000 | 3.8435 | 0.0327 | -0.0000 | 
6.5853 | 0.0042 | 0.0000 | 1.1825 | -0.0141 | 0.0000 | 3.8790 | -0.0431 | 0.0000 | 3.8888 | 0.0332 | -0.0000 | 
6.6620 | 0.0042 | 0.0000 | 1.1962 | -0.0142 | 0.0000 | 3.9242 | -0.0435 | 0.0000 | 3.9341 | 0.0336 | -0.0000 | 
6.7388 | 0.0043 | 0.0000 | 1.2100 | -0.0142 | 0.0000 | 3.9694 | -0.0440 | 0.0000 | 3.9794 | 0.0340 | -0.0000 | 
6.8156 | 0.0043 | 0.0000 | 1.2237 | -0.0143 | -0.0000 | 4.0146 | -0.0444 | 0.0000 | 4.0247 | 0.0344 | -0.0000 | 
6.8924 | 0.0044 | -0.0000 | 1.2374 | -0.0144 | 0.0000 | 4.0598 | -0.0448 | 0.0000 | 4.0700 | 0.0348 | -0.0000 | 
6.9692 | 0.0044 | 0.0000 | 1.2512 | -0.0145 | 0.0000 | 4.1050 | -0.0453 | 0.0000 | 4.1153 | 0.0352 | -0.0000 | 
7.0459 | 0.0044 | 0.0000 | 1.2649 | -0.0146 | -0.0000 | 4.1502 | -0.0457 | 0.0000 | 4.1606 | 0.0356 | -0.0000 | 
7.1227 | 0.0045 | 0.0000 | 1.2786 | -0.0147 | 0.0000 | 4.1954 | -0.0462 | 0.0000 | 4.2059 | 0.0360 | -0.0000 | 
7.1995 | 0.0046 | 0.0000 | 1.2923 | -0.0147 | 0.0000 | 4.2406 | -0.0466 | 0.0000 | 4.2512 | 0.0364 | -0.0000 | 
7.2763 | 0.0046 | 0.0000 | 1.3061 | -0.0148 | 0.0000 | 4.2858 | -0.0470 | 0.0000 | 4.2966 | 0.0368 | -0.0000 | 
7.3531 | 0.0047 | -0.0000 | 1.3198 | -0.0149 | 0.0000 | 4.3310 | -0.0474 | 0.0000 | 4.3419 | 0.0372 | -0.0000 | 
7.4299 | 0.0048 | 0.0000 | 1.3335 | -0.0150 | 0.0000 | 4.3762 | -0.0479 | 0.0000 | 4.3872 | 0.0377 | -0.0000 | 
7.5067 | 0.0048 | 0.0000 | 1.3472 | -0.0150 | 0.0000 | 4.4214 | -0.0483 | 0.0000 | 4.4325 | 0.0381 | -0.0000 | 
7.5835 | 0.0049 | 0.0000 | 1.3609 | -0.0151 | 0.0000 | 4.4666 | -0.0487 | 0.0000 | 4.4778 | 0.0385 | -0.0000 | 
7.6603 | 0.0049 | 0.0000 | 1.3746 | -0.0152 | 0.0000 | 4.5118 | -0.0492 | 0.0000 | 4.5231 | 0.0389 | -0.0000 | 
7.7371 | 0.0050 | 0.0000 | 1.3884 | -0.0153 | 0.0000 | 4.5570 | -0.0496 | 0.0000 | 4.5684 | 0.0393 | -0.0000 | 
7.8139 | 0.0050 | 0.0000 | 1.4021 | -0.0154 | 0.0000 | 4.6022 | -0.0500 | 0.0000 | 4.6137 | 0.0397 | -0.0000 | 
7.8907 | 0.0050 | 0.0000 | 1.4158 | -0.0154 | -0.0000 | 4.6474 | -0.0505 | 0.0000 | 4.6591 | 0.0401 | -0.0000 | 
7.9675 | 0.0051 | 0.0000 | 1.4295 | -0.0155 | 0.0000 | 4.6926 | -0.0509 | 0.0000 | 4.7044 | 0.0405 | -0.0000 | 
8.0443 | 0.0052 | 0.0000 | 1.4432 | -0.0156 | 0.0000 | 4.7378 | -0.0513 | 0.0000 | 4.7497 | 0.0409 | -0.0000 | 
8.1211 | 0.0052 | 0.0000 | 1.4569 | -0.0156 | 0.0000 | 4.7831 | -0.0517 | 0.0000 | 4.7950 | 0.0413 | -0.0000 | 
8.1979 | 0.0053 | 0.0000 | 1.4707 | -0.0157 | 0.0000 | 4.8283 | -0.0522 | 0.0000 | 4.8403 | 0.0417 | -0.0000 | 
8.2747 | 0.0053 | 0.0000 | 1.4844 | -0.0158 | 0.0000 | 4.8735 | -0.0526 | 0.0000 | 4.8856 | 0.0422 | -0.0000 | 
8.3515 | 0.0054 | 0.0000 | 1.4981 | -0.0158 | 0.0000 | 4.9186 | -0.0530 | 0.0000 | 4.9310 | 0.0426 | -0.0000 | 
8.4284 | 0.0054 | -0.0000 | 1.5118 | -0.0159 | 0.0000 | 4.9638 | -0.0534 | 0.0000 | 4.9763 | 0.0430 | -0.0000 | 
8.5052 | 0.0055 | 0.0000 | 1.5255 | -0.0159 | -0.0000 | 5.0090 | -0.0539 | 0.0000 | 5.0216 | 0.0434 | -0.0000 | 
8.5820 | 0.0055 | 0.0000 | 1.5391 | -0.0160 | 0.0000 | 5.0542 | -0.0543 | 0.0000 | 5.0669 | 0.0438 | -0.0000 | 
8.6588 | 0.0055 | 0.0000 | 1.5528 | -0.0161 | 0.0000 | 5.0994 | -0.0547 | 0.0000 | 5.1122 | 0.0442 | -0.0000 | 
8.7356 | 0.0056 | -0.0000 | 1.5665 | -0.0161 | 0.0000 | 5.1446 | -0.0552 | 0.0000 | 5.1575 | 0.0446 | -0.0000 | 
8.8125 | 0.0056 | 0.0000 | 1.5802 | -0.0162 | 0.0000 | 5.1898 | -0.0556 | 0.0000 | 5.2028 | 0.0450 | -0.0000 | 
8.8893 | 0.0057 | 0.0000 | 1.5939 | -0.0163 | 0.0000 | 5.2350 | -0.0560 | 0.0000 | 5.2481 | 0.0454 | -0.0000 | 
8.9661 | 0.0057 | 0.0000 | 1.6076 | -0.0164 | 0.0000 | 5.2802 | -0.0565 | 0.0000 | 5.2934 | 0.0458 | -0.0000 | 
9.0429 | 0.0057 | 0.0000 | 1.6212 | -0.0164 | 0.0000 | 5.3254 | -0.0569 | 0.0000 | 5.3387 | 0.0462 | -0.0000 | 
9.1198 | 0.0058 | 0.0000 | 1.6349 | -0.0165 | 0.0000 | 5.3706 | -0.0573 | 0.0000 | 5.3841 | 0.0466 | -0.0000 | 
9.1966 | 0.0059 | 0.0000 | 1.6486 | -0.0166 | 0.0000 | 5.4158 | -0.0577 | 0.0000 | 5.4294 | 0.0470 | -0.0000 | 
9.2735 | 0.0059 | 0.0000 | 1.6623 | -0.0166 | 0.0000 | 5.4611 | -0.0581 | 0.0000 | 5.4747 | 0.0474 | -0.0000 | 
9.3503 | 0.0060 | 0.0000 | 1.6760 | -0.0167 | 0.0000 | 5.5063 | -0.0586 | 0.0000 | 5.5200 | 0.0479 | -0.0000 | 
9.4271 | 0.0060 | 0.0000 | 1.6896 | -0.0168 | -0.0000 | 5.5515 | -0.0590 | 0.0000 | 5.5653 | 0.0483 | -0.0000 | 
9.5040 | 0.0061 | -0.0000 | 1.7033 | -0.0168 | -0.0000 | 5.5967 | -0.0594 | 0.0000 | 5.6106 | 0.0487 | -0.0000 | 
9.5808 | 0.0061 | -0.0000 | 1.7169 | -0.0169 | 0.0000 | 5.6418 | -0.0598 | 0.0000 | 5.6559 | 0.0491 | -0.0000 | 
9.6577 | 0.0062 | 0.0000 | 1.7306 | -0.0169 | 0.0000 | 5.6870 | -0.0603 | 0.0000 | 5.7012 | 0.0495 | -0.0000 | 
9.7345 | 0.0062 | 0.0000 | 1.7443 | -0.0170 | -0.0000 | 5.7323 | -0.0607 | 0.0000 | 5.7466 | 0.0499 | -0.0000 | 
9.8114 | 0.0062 | 0.0000 | 1.7579 | -0.0171 | -0.0000 | 5.7775 | -0.0611 | 0.0000 | 5.7919 | 0.0503 | -0.0000 | 
9.8883 | 0.0063 | -0.0000 | 1.7716 | -0.0172 | -0.0000 | 5.8227 | -0.0616 | 0.0000 | 5.8372 | 0.0507 | -0.0000 | 
9.9651 | 0.0063 | -0.0000 | 1.7853 | -0.0172 | 0.0000 | 5.8679 | -0.0620 | 0.0000 | 5.8825 | 0.0511 | -0.0000 | 
10.0420 | 0.0064 | 0.0000 | 1.7989 | -0.0173 | 0.0000 | 5.9131 | -0.0624 | 0.0000 | 5.9278 | 0.0515 | -0.0000 | 
10.1188 | 0.0064 | 0.0000 | 1.8126 | -0.0173 | 0.0000 | 5.9583 | -0.0628 | 0.0000 | 5.9731 | 0.0519 | -0.0000 | 
10.1957 | 0.0065 | -0.0000 | 1.8262 | -0.0174 | -0.0000 | 6.0035 | -0.0632 | 0.0000 | 6.0185 | 0.0523 | -0.0000 | 
10.2726 | 0.0065 | -0.0000 | 1.8399 | -0.0174 | -0.0000 | 6.0487 | -0.0636 | 0.0000 | 6.0638 | 0.0527 | -0.0000 | 
10.3495 | 0.0066 | -0.0000 | 1.8535 | -0.0175 | 0.0000 | 6.0939 | -0.0641 | 0.0000 | 6.1091 | 0.0531 | -0.0000 | 
10.4263 | 0.0066 | 0.0000 | 1.8672 | -0.0176 | 0.0000 | 6.1391 | -0.0645 | 0.0000 | 6.1544 | 0.0535 | -0.0000 | 
10.5032 | 0.0066 | 0.0000 | 1.8808 | -0.0176 | -0.0000 | 6.1843 | -0.0649 | 0.0000 | 6.1997 | 0.0539 | -0.0000 | 
10.5801 | 0.0067 | -0.0000 | 1.8944 | -0.0177 | -0.0000 | 6.2295 | -0.0653 | 0.0000 | 6.2450 | 0.0543 | -0.0000 | 
10.6569 | 0.0067 | -0.0000 | 1.9081 | -0.0177 | 0.0000 | 6.2747 | -0.0657 | 0.0000 | 6.2903 | 0.0547 | -0.0000 | 
10.7338 | 0.0067 | 0.0000 | 1.9217 | -0.0178 | 0.0000 | 6.3199 | -0.0662 | 0.0000 | 6.3356 | 0.0551 | -0.0000 | 
10.8107 | 0.0068 | 0.0000 | 1.9353 | -0.0178 | 0.0000 | 6.3651 | -0.0666 | 0.0000 | 6.3809 | 0.0555 | -0.0000 | 
10.8876 | 0.0068 | 0.0000 | 1.9489 | -0.0179 | 0.0000 | 6.4103 | -0.0670 | 0.0000 | 6.4263 | 0.0560 | -0.0000 | 
10.9645 | 0.0069 | -0.0000 | 1.9626 | -0.0179 | -0.0000 | 6.4555 | -0.0674 | 0.0000 | 6.4716 | 0.0564 | -0.0000 | 
11.0414 | 0.0069 | -0.0000 | 1.9762 | -0.0180 | 0.0000 | 6.5007 | -0.0678 | 0.0000 | 6.5169 | 0.0568 | -0.0000 | 
11.1183 | 0.0069 | 0.0000 | 1.9898 | -0.0180 | 0.0000 | 6.5459 | -0.0683 | 0.0000 | 6.5622 | 0.0572 | -0.0000 | 
